,Unnamed: 0,id,sentence,label,codemixed
6557,3381,17564,@USER I told myself this but no matter how much I try life keeps biting me in the ass,OFF,0
6558,10798,39211,@USER @USER Serena was outplayed &amp; acted like a spoiled brat. She is not above the rules,OFF,0
6559,8335,18206,@USER @USER Bitch please. You commie dems are the ones riding hell bent for leather to destroy democracy and the Republic.,OFF,0
6560,10566,48692,@USER @USER @USER You are such a lier and all for money. Nobody wants “ francoism” here in Spain! Except ppl like you and your fascists separatists friends to smoke screen all the money embezzlement here in Catalonia! Why all your friends are with Vlaams Belang? &amp;the Italian nazis? NAZI URL,OFF,0
6564,3151,91340,@USER btw haven't heard about ANTIFA lately since Soros ran off without paying them after their violent riots across the US,NOT,0
6566,2832,52978,North Korea is being dealt with! NSA hackers have targeted my determined friend (Kim Sonnuva-Gun)'s computers with a virus that prevents you from killing any active process until it runs to completion: no quitters allowed #MAGA,NOT,0
6567,5018,75037,@USER @USER @USER Am I a professional?  No so your statement is irrelevant.  It’s not like hardy has done basically identical falls a million times or anything.  You clearly know nothing about this.  50 bucks says he is perfectly fine.  Orton wouldn’t have said what he said if he was hurt.,NOT,0
6568,1002,45521,@USER @USER Liberals have no shame. To them the outcome justifies the mean,OFF,0
6569,10320,22629,@USER @USER This is liberals for ya.,NOT,0
6570,2942,48061,@USER And it’s always during active play! Sit your butt down people!,OFF,0
6572,1961,29916,@USER I wasn't given the option to stay home and stack money but I always tell people if the opportunity is given take it 🤷🏾‍♀️   Shit hell out here,OFF,0
6573,7365,22408,@USER You are awfully quiet.😪,NOT,0
6574,10287,79641,@USER @USER You need to look at your Twitter feed a little bit closer. I'm neither a Republican or a racist but that's the only thing that liberals can say about people who don't agree with them. As far as Hillary Clinton the evidence is already been presented but Obama gave her a pass,OFF,0
6576,10158,73551,@USER @USER We have to fight to not see that here! Gun control out of control.,NOT,0
6577,9632,80039,@USER And so what? And who cares?,NOT,0
6578,9250,90594,@USER When do you post on conservatives declaring Ford a liar without evidence? URL,OFF,0
6579,1330,65227,@USER I sure hope they have removed him from where he is and are hiding and protecting him. He is chum in the water right now.,NOT,0
6580,11385,37848,@USER You ARE the most attractive ever!! Seriously MAGA ets have creepy taste.  The rest of us know attractive when we see it!!  Plus we have great hair on this side of the isle!!  \o/,NOT,0
6581,2185,59555,@USER These people are absolutely insane! Liberals have been attacking white men for years and it is getting worse. The path they are pushing for will create another civil war which there will not be a recovery AND they are too damn stupid to see that.,OFF,0
6582,5067,54944,*overheard convo*  dad: he’s talking about Gov. Brown. I’d like to shoot him. He’s a terrible man   small child: but why? That’d make you a criminal!  dad: it’d be worth. all liberals need to die   small child: wow that’s sad   It’s naive to think these beliefs are dying off,NOT,0
6585,4700,21521,@USER Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁,OFF,0
6586,2277,54068,@USER Ok G you are hired. Hot yoga fixed it. Feels good as new!,NOT,0
6587,3602,64005,@USER Coast guard put out a tweet they pulled that dude off the response team and are “dealing with it”. He wanted to b famous now he is.,NOT,0
6590,6288,49075,@USER @USER @USER Lol. It’s funny how you assumed I only have those qualifications. Typical black tweep. When they are losing a debate they assume the other party is lower than them. “That’s why you are broke.” “Stay there with your debt.” Yet they’ve never met the person. 😂😂😂😂,OFF,0
6592,840,24354,@USER He and Obama must be copying each other does any democrat have their own thought PLEASE !!!,OFF,0
6593,1799,45871,Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too URL,NOT,0
6596,3224,75966,@USER Why does Kavanaugh have the same woman with #restingbitchface sitting behind him every day? I don't think she is helping his case.,NOT,0
6598,1904,10834,@USER Charged for false charges?  Why not?,NOT,0
6600,9098,70033,@USER With his time of service he is going through waivers? I thought he was a vet who just went to free agency. I guess it just depends on his last two seasons and if they count?,NOT,0
6601,1868,25847,@USER He won't live long now,NOT,0
6604,8315,40609,@USER Gun control works. It just does.,NOT,0
6606,8443,20840,@USER He is an idiot and not very smart either.,OFF,0
6607,8893,57174,@USER I loved her since victorious. She was my first girl crush but when I first heard The Way I became a hardcore stan.,OFF,0
6608,9687,87056,@USER @USER No they aren’t! They have all said she could speak in or out of the public &amp; she should be heard! Stop spreading lies! Of course u liberals think u should just ruin his life with no evidence,OFF,0
6609,10800,95701,@USER Just know that she is in a better place,NOT,0
6611,2078,48539,@USER @USER @USER The whole milk thing is a lie anyway. Not needed. Does weird things to humans. Save your money for your Labour membership. x,NOT,0
6612,9895,51684,@USER @USER Good god woman. Shut up. If you liberals really believed this @USER would have spoke out against this the day she received the letter.,OFF,0
6614,2139,15795,@USER Not to mention they’re the ones who allegedly defend freedom and liberty but use the NSL/McCarthyism to silence dissent and almost sent paratroopers to quash the candlelight revolution. Conservatives = hate democracy.,NOT,0
6616,4154,59407,@USER @USER @USER @USER Not only the Antifa got quite alot Israel supporters. You'll find Israeli flags at the right winger protest just as well. Oh the irony URL,OFF,0
6618,4958,40137,@USER why should he the woman is lying according to everyone that went to school there except liberals who would say anything to get rid of him.,NOT,0
6625,5692,31274,@USER Looks like you are taking the couch tonight.,NOT,0
6627,1709,38412,@USER @USER @USER @USER ANTIFA are not Liberal!We don’t agree with anything they Do!!look up their history.but also look up David Duke. We also don’t believe open borders.Doesn’t mean you have to be a Racist.&amp; loose your empathy/morals. I personally have no problem discussing topics.,NOT,0
6628,6005,79991,"@USER @USER @USER Actually, Mr. Swalwell, don't say we don't use violence.""  Conservatives don't.  Leftists DO.  Just ask anyone assaulted by #Antifa or, for that matter, turn around and go find @USER   URL",NOT,0
6629,5698,66316,@USER Because the cost of seats is too high. Still on that kneeling thing are we?,NOT,0
6630,8842,14102,"@USER How's her GO FUND ME"" page working, Kamala rama lama ding-dong?  I believe you, Anita, or is it Antifa? The left is off the rails, and heading downhill with a load full of crap. Keep drinking, and smoking your meds.""",OFF,0
6633,10343,21592,"@USER Not so much, it's just me alone with myself. The whole You are your worst enemy"" type deal""",NOT,0
6634,718,58664,@USER Americans have had enough of liberals at ESPN and the NFL,NOT,0
6637,8547,33687,"@USER @USER @USER @USER stop playing the pronoun game. what sides are being talked about? because a case can be made that both Democrats and Republicans are responsible due to both kowtowing to money from NRA and manufacturers, but not both sides of anti-gun control vs gun control""""",NOT,0
6638,2341,99186,@USER @USER I'll add one more: Did you realize that conservatives would decide that certain men should get a PASS for sexual assault?,OFF,0
6639,3711,67447,#meDIAtoo:  Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!! URL,NOT,0
6640,8101,54347,"@USER @USER @USER I also grew up in California.  Doesn't matter where you are from.  And just because you've heard worse"" doesn't mean jack.  The president of the united states should not brag about that.  Nor about watching beauty pageant contestants change.""",NOT,0
6641,8690,27872,@USER @USER Ppl must realize by now HRC only speaks when she is told to speak and only what she is supposed to say. HRC hasn’t had an original thought since college and probably before.   Research her pas with her SS guards and you will see how calm and considerate she is!,NOT,0
6642,11274,51763,@USER I wish liberals would keep their promises,NOT,0
6644,11682,78293,@USER No way! She is!,NOT,0
6646,7532,48274,@USER I believe that gun control laws should be more extensive. i feel that the government should come up with a better way to assign people guns. i agree with protecting yourself but to what point. Its alot of innocent people dying. #102/20522,NOT,0
6649,9337,68883,@USER First Amendment,NOT,0
6653,2936,89662,@USER You are a true blessing,NOT,0
6654,6253,67980,@USER #Causality? Is it:  1. Chicago lawmakers instituted strict #guncontrol BECAUSE of high pre-existing crime rate? 2. Crime rate is high BECAUSE strict gun control prevents law abiding citizens to be armed - so only scofflaws have guns? 3. No causality at all. Statistics are #COHORT,OFF,0
6655,12214,95284,@USER you have the best booty and everything you are stunning love you so want to cum in you so deep!,NOT,0
6658,7392,44499,@USER Or we could have gun control,NOT,0
6659,4465,73281,*SCREAMS* SHE IS SO CUTE WHEN SHE DOES THIS!!!! URL,NOT,0
6660,9145,97052,@USER omg fuck our lives sis,OFF,0
6661,4790,71468,@USER As someone who had never played Spiderman 2 as a kid:  I want and tried it a year or 2 back and idk what kinda collective nostalgia people are on but those web swinging mechanics are busted as fuck and kinda trash.,OFF,0
6662,189,18547,@USER @USER California gun control is direct result of white people scared of Black Panthers using their right to bear arms. NRA had no problem with that gun control!,OFF,0
6665,7480,77308,@USER @USER @USER Why would anyone be in group lock-step with either party? I’m in favor of gun control and believe in climate change. I’m against big government and wealth redistribution. Independent thinkers don’t fit into either party.,NOT,0
6666,2911,55515,@USER This is like when shitty restaurants advertise their “voted #1 world famous crabcakes” but nobody can tell you who voted and nobody who lives outside a 10-mile radius has ever actually eaten there.,OFF,0
6667,3201,21116,5. They promoted an amendment to lower the voting age to 18. They pushed gun control efforts and gun free zones to give criminals an edge over law abiding citizens.,NOT,0
6669,640,77620,@USER So a pathological liar is going to give the Judge a lecture on credibility because the judge won’t admit to something he didn’t do...   and we are the stupid ones.... 😳   And liberals have no shame in the ignorance of their elected representatives.,OFF,0
6671,10254,61392,@USER That's not Southern California.  It is considered Central California. Great how our gun control laws work here isn't it?,NOT,0
6672,3051,80333,@USER I hope so.  Liberals heads exploding is what I'm hoping for,NOT,0
6673,3026,42833,"@USER Between that and antifa claiming territory"" like a gang and beating up that vet, the American left just can't stop shooting itself in the foot""",NOT,0
6674,11719,81853,@USER @USER @USER The bad &amp; the good are both part of US history. Excluding painful memories will not change the truth of what we have gone through. What's important is to learn from history so it won't repeat. Changing the facts would be akin to Antifa tearing down statues to erase the past!,NOT,0
6675,1259,15222,@USER The lies i keep hearing everyday sigh *INHALES* IM TIRED OF YOU PUTTING YOURSELF DOWN AND IF PPL DONT SEE HOW BEAUTIFUL MY BESTFRIEND IS THEN ITS THEIR PROBLEM You are beautiful ive seen iT so its my place to tell you you are beautiful and i accept nothing less. If not more 😤,OFF,0
6676,4317,20339,"@USER @USER @USER But what makes you think they are liberals?  There is nothing liberal about any of that.  These people spent the '90s insulting liberals, publicly humiliating black activists, and openly attacking the New Deal.  Where is the liberal"" part?  They passed GOP policies!""",OFF,0
6678,4449,78707,@USER @USER Ask the black Panthers whent well thrill Milford act. ask why the first gun control listed niggers could not touch guns under penalty of death. Also glad you can see that all the gun control has never been for reduction of violence it's about enforcing tyranny URL,NOT,0
6679,12227,12243,"@USER Impulsive reaction.""  She is not looking at the gun, and her head is bowed low, mane a mess.  ""What happens now?""""",NOT,0
6680,912,22086,@USER Does not suffer fools and has seen enough shit to last nine lives.,OFF,0
6681,1902,24276,@USER He is truly dumb as shit.,OFF,0
6682,9861,82452,@USER they're just wasting their money dims don't read books and conservatives don't read smut,NOT,0
6683,3345,87895,@USER They're becoming more and more like Antifa everyday.,NOT,0
6685,3336,19428,@USER 9 times out of 10 I have the dog on my lap and if I get to rowdy he gets scared that I am hurt then he trys to kiss me.Also he is a ham so when the camera comes out he is like pictures?!Let me be in them.He photo bombs whenever possible.😂😂🐶,NOT,0
6686,6892,68563,@USER She is very cute so she can get away with this,NOT,0
6687,1662,92731,@USER Liberals are kind bad slow at this or they just stalling.,NOT,0
6688,7471,78967,@USER What a handsome boy! Reminds me of one of my fosters a little bit. Sorry I don’t have a better picture - she is one of the ones that got away. I’d have 20 if I could. URL,NOT,0
6691,10240,79489,@USER @USER is trying too hard to create a racist agenda.,NOT,0
6692,253,50315,@USER @USER You don’t understand who he is and is capablities. Despite the proof in the economy.  My hypothesis is that you have been lied to by liberals your entire life and are believing what you are told. The liberal media made bill Clinton look good and could do the same with trump.,NOT,0
6693,223,16885,@USER By the way why don’t you move to Haiti ? You liberals seem to make shit holes out of large cities. So go somewhere where it’s already a shit hole so you don’t have to do any work !,OFF,0
6694,10460,81551,@USER Holder is a known PERJURER and race baiting Obama stooge. Nothing big he says should have any meaning.,NOT,0
6695,929,89774,@USER lol.. why don't they ever do it in the head to protest trump..  also aren't these people all for gun control?  tweet tweet.  URL,NOT,0
6697,6813,80828,@USER @USER @USER Just imagine if the two million spent on the security for the next royal wedding were allocated elsewhere,NOT,0
6700,4917,12762,@USER @USER Reading these comments..this dear boy was burned alive!!!! And some are still talking about gun control! My gosh people!,OFF,0
6701,11782,35070,@USER Any mention of using the 25th Amendment on obama would have had the left screaming racism.,NOT,0
6702,3655,28428,@USER She is Evil!  How dare her.,OFF,0
6703,12685,12136,@USER As he should. The world doesn't stop because you liberals wanna hijack a process and delay at all costs.,OFF,0
6704,8097,15402,@USER @USER Definitely not as strange as her. Thats for sure. Shes a professor at a alt-left university. All those folks are kooky. #trump #maga,OFF,0
6705,5617,43144,@USER It’s only significant if he is packing his bags.,NOT,0
6706,7398,91955,@USER A military tribunal will get Holder.,NOT,0
6707,2178,63238,@USER @USER Conservatives historically go by the constitution . Part of the reason for the name . The libs like to make to make it up as we progess(ive),NOT,0
6708,10270,21601,@USER Conservatives try to get votes by promoting freedom and getting government out of your lives.  Deep state Dems try to get votes by triggering mass shootings and scaring people into voting to have their right to actually defend themselves taken away.,NOT,0
6709,2378,90291,@USER I'm with ya I played the beta last night I'm a fan since bad company 2 mind u and that shit was fucking awful other than the gunplay which I was fine with the graphics themself are spooky as hell it's too bright for me makes me nauseous,NOT,0
6712,2658,86920,"@USER @USER @USER @USER Fascists &amp;Nazis don't abide by patriotic views shared in their presence. Glad the brownshirt arm (AntiFa) of the left wasn't there to inflict the usual violence vs citizens who dare to speak. Do you hear that, Dems who enjoy wings/beer/country music? You're less-than."" #WalkAway""",OFF,0
6713,12030,51937,@USER Damn is she ugly!!!!,OFF,0
6714,6109,10009,@USER @USER @USER @USER Did you attend Governor Abbott’s meetings on solving gun problems in school?? I guess not! I did! There were excellent discussions on using guns to protect &amp; defend! What’s your point? You stand for gun control &amp; 90% of Real Texans will not have their guns taken away!!,OFF,0
6717,374,95773,@USER @USER She is a fake. Vote her out. Now she wants sympathy.,OFF,0
6721,4773,99127,// He is still in the bathroom. I really have to go.,NOT,0
6722,11810,66177,@USER you are so sweet💘i hope you feel better soon!,NOT,0
6723,9932,20674,@USER Bono is an idiot!,OFF,0
6724,3637,70274,(So the young conservatives you know are also the ones who never had the focus to power through Order of the Phoenix and its too-many pages of Harry's teen angst.),NOT,0
6725,9591,65203,@USER But really....well Hold on. Let me go comment on some girls photo with her boobs hangin out. 🙃,OFF,0
6727,12262,67577,@USER You mean he is a URL,NOT,0
6728,8312,83772,Anyone have any guesses as to what @USER @USER &amp; @USER will lie about this week?? A) The world is ending Friday B) Give me all your money &amp; I'll triple it by tomorrow C) @USER knows everything - just listen to her D) #MAGA,OFF,0
6729,3665,75998,@USER @USER Let's focus on gun control laws and then focus on the border wall and get the money from Mexico,NOT,0
6732,6080,29304,@USER @USER Felons are..unless those freaks have changed that. Sick of them registering convicts to vote. The exact people who DON'T want us to have guns &amp; will vote gun control every time!,NOT,0
6733,9197,19289,@USER She is a complete idiot,OFF,0
6734,8005,61104,27 reported deaths in Sutherland TX church shooting. Dems already calling for gun control and shootings and I'm just waiting for to report on the pedophile content that allows. There is a reason American media does what the establishment has been trying to tell you to stop taking,NOT,0
6735,8343,79616,@USER And I’m assuming the people waiting to see him and who gave it to him are just as deficient,NOT,0
6736,5974,79273,@USER Agree. People forgetting how good he is.,NOT,0
6737,9656,98974,@USER @USER @USER @USER FBI and Doj lawless? Why so many guilty pleas and cooperation? Sure is strange all of trumps campaign is going down in a first ball of flames yet conservatives still fail to admit the unprecedented level of corruption by GOP and make the needed corrections. Sad,NOT,0
6739,4020,99173,@USER @USER Says the bitch ass boy hiding behind a keyboard it don’t hurt to ask for help sometimes can’t do everything alone you fucking clown if he can help then something is better than nothing that’s why I asked even if he can’t it don’t hurt to ask fuck off my twitter weak ass nigga,OFF,0
6741,12076,20292,@USER pres trump has the right to release classified docs if it proves this investigation was biased before it began. Its almost 2 yrs later and mueller has nothing on trump. Damage of his presidency has occurred due to the liberals who are against him,OFF,0
6742,12940,64750,#MalcolmX on Liberals..............................wise man!  URL,NOT,0
6743,11283,14684,@USER I’ll bet you mock disabled people too.  Funny how the MAGA crowd likes to pick on the weak and support the powerful. Like bullies. Wonder who your role model is?,OFF,0
6744,10745,85397,@USER And you still defend?,NOT,0
6746,661,39492,@USER @USER Well he's a liberal so that explains it. Who knows the shooter may be a liberal as far as he knows. Liberals are very hateful violent people and must be defeated!,OFF,0
6747,2866,65978,@USER @USER @USER @USER Oh and how can I forget? He created the greatest American economy in decades. One where no matter who you are or what color your skin is you have a better chance of having a job instead of a government handout.,NOT,0
6749,6208,91396,@USER Dude. What the fuck is WRONG WITH YOU?  I sent you a direct tweet to show you how you re-tweet your OWN shit. Then I let it go. Now you want to double down?  Just go back to Whoviille,OFF,0
6751,8490,84226,@USER My goodness you are a Goddess 💛,NOT,0
6753,7227,73350,"#NowReading: A human rights crisis"" via @USER URL",NOT,0
6754,3328,43257,@USER Haley thanx! you know how to brighten up my shitty day😘,NOT,0
6755,1570,32747,@USER @USER Thanks Chris you are very helpful.,NOT,0
6757,1639,22202,@USER @USER Is he crazy? Where is SS detail.. How are they making sure some crazy liberal with a gun doesn't show up?,OFF,0
6759,2419,43835,@USER @USER This is the ONLY acceptable way to end sex,OFF,0
6760,1140,23560,@USER poor Godless liberals,OFF,0
6761,6668,34956,@USER My sister and her husband have been married 60 years as of next week. She is a tough act to follow (my first marriage ended after 7).,NOT,0
6762,937,92257,#Manitoba - #NDP leader Wab Kinew on the #carbontax URL Are you proud of yourselves @USER and @USER You allow the NDP to come at you from the right? You're all as insane as the #Trudeau #Liberals #Winnipeg #Canada #MBpoli,OFF,0
6764,519,97751,"@USER ATTENTION! @USER is publicizing an ANTIFA TARGET  list comprised of Trump Supporters' names. Some are high profile names and MANY are random everyday Trump supporters. Twitter has NOT suspended his account. Check out his Lists"".""",NOT,0
6765,1518,75985,@USER Never had any intentions of showing up. Only intended to delay and testify by way of DNC hit woman lawyer and media.  Time to vote on Kavanaugh and any Republican not confirming as Justice should be remembered by all conservatives at the polls.,NOT,0
6766,2314,58016,@USER Market Liberals Party when?,NOT,0
6768,1564,78060,@USER He just declassified FISA court info on Carter Page. He is a danger to 🇺🇸security. Loose lips sink ships is his motto,NOT,0
6771,10311,82164,@USER It is always same-trash Trump &amp; conservatives.  I have stopped watching American TV &amp; going to movies.  I have discovered wonderful foreign television shows albeit many subtitled that are now my favorites &amp; there is always good old-fashioned reading &amp; music &amp; creative endeavors.,OFF,0
6772,6963,59625,@USER @USER @USER Never going to happen. Not in a million years. Not unless Soros hires a bunch of Antifa punks to pretend to be vets.,OFF,0
6775,78,72353,@USER She is a beautiful person to teach values to her kids. Teaching them they are royalty but keep to keep it from going to their heads. Stay real ❤️,NOT,0
6778,4218,13990,@USER @USER Michael Moore needs to move out of the country as he promised if @USER won!,NOT,0
6779,12544,70334,@USER So what is the Conservatives policy on antisemitism? Does it quote the international recognition if not why aren’t you reporting on this with as much vigour as you have done with Labour????,NOT,0
6780,8468,20919,@USER Could CBC get liberals to tell us the definition of middle class? They don't seem to know.  Also MPs use the term ordinary canadians.  Are these born Canadians?  Special are boarder crossers? I would love an answer.  Liberals are in mute on this point.  Butthead has not told them,NOT,0
6781,8915,77189,@USER Did Gutierrez go help? Or is he just a blow heart,NOT,0
6782,1415,66578,@USER @USER Yup! She will destroy hard working ppl and small businesses. She is evil with a pretty face and ppl are falling for it.,OFF,0
6783,5007,39320,@USER Liberals that think the world owes them a living.,OFF,0
6784,1403,97979,@USER @USER I don't live in the US so maybe that is one reason why i don't know who she is 💀,NOT,0
6786,6380,79545,@USER She is disgusting,OFF,0
6787,2165,93002,@USER She is so gross. An obvious hack,OFF,0
6788,8456,81160,@USER How about as a Republic?,NOT,0
6790,11633,73290,@USER @USER He is really bad. Glove always turned the wrong way. How is this possible for a major league catcher?,NOT,0
6793,11785,95329,@USER Antifa also opens windows to let some fresh air in too!,NOT,0
6795,307,19121,@USER Shouldve played saint marie instead of london docks. Saint was ass for me 👌,NOT,0
6798,5738,38087,@USER Did he complain about gun control afterward?,NOT,0
6799,8225,21552,@USER Fuck Alan I’m sorry,OFF,0
6800,1952,22104,@USER @USER The sort of thing #Antifa and the socialists of @USER would cheer.,NOT,0
6804,5019,24450,@USER Dude hasnt been sober a day since 7th grade idc what it is at this point he is broken,NOT,0
6805,12758,19873,@USER who held majority in the house and senate and who still does?  Obama said himself that elections have consequences   might want to thank Harry Reid and every senator that voted to end filibuster,NOT,0
6806,7390,52894,@USER He is both. Best hybrid EVER.,NOT,0
6807,8133,67473,"@USER @USER Her friends. Probably liberals also, so I would imagine they are willing to lie to undermine the nomination. Sure, she told us months ago""""",NOT,0
6809,9919,16364,"@USER @USER @USER @USER Jonathan Haidt's The Righteous Mind"" should be required reading in high school.  Parts of the book elucidate exactly the problem conservatives like Shapiro contend with: they think everyone thinks/acts like they believe they do - making choices rationally and on principle.""",NOT,0
6814,11905,59515,@USER I mean if he is willing to move up for Canelo. Then i want to see him vs a Charlo or Hurd then,NOT,0
6817,10198,23438,@USER Can you address the lost offering issue please. You are the community manager. Please tell us whats up for those who did not get the offering due to full consumables,NOT,0
6820,4108,73902,.@USER Conference is fast approaching and we will soon be heading to Birmingham.  Check out our programme of events below 👇🌈💙  URL URL,NOT,0
6824,9372,77346,@USER @USER Stricter gun control laws will only be enforced by people with guns.,NOT,0
6826,9094,70836,@USER He might want to visit New Mexico where there are 5 radical Muslim.,NOT,0
6828,11095,20945,@USER @USER Problem is your Senator Marco Rubio is on the NRA payroll. He’s taken over 3 million dollars from NRA and isn’t going to do anything about sensible gun control,NOT,0
6829,8384,73586,@USER Voting against the progressive agenda. That means GOP control of the Senate as a must. Hopefully the house. And conservatives at the local level to keep progressive agenda out of the public schools.,NOT,0
6830,2115,91691,@USER Booker is toast!,NOT,0
6831,5063,52729,@USER @USER I still can't believe that you are 51 years old and yes your mom gave you some great genes,NOT,0
6832,4316,93956,@USER @USER Yeah. He’s very immature &amp; can dish out criticism while crying and blocking instead of accepting any. It’s cool. Folks can see him for who he is mostly.,OFF,0
6833,4364,36876,@USER She does not remember? Of course she doesn’t! She is making it up as she goes and with the “ help” of her therapist and all the others that believes her BS story. Maybe if she gets hypnotized she will miraculously remember “ more details” #Freakingliars liberals obstructionist🤬,NOT,0
6834,2526,92328,"@USER ATTENTION! A North Carolina Twitter User...@USER is publicizing an ANTIFA TARGET LIST with the names of high profile AND everyday Trump supporters. Twitter has been informed. They have NOT suspended this account. Check out his Lists"".""",NOT,0
6836,6239,31105,"@USER The only line I can think of is if he supported gun control, and even then it'd probably have to be a big gun control thing and not just a maybe do more background checks"" proposal. But he'd never do that.""",NOT,0
6838,11218,22703,@USER Ppl that are multimillion dollar Socialist Liberals from New York. Ya no problem.,NOT,0
6839,3325,38529,@USER well do some research and dairy and gluten allergies are major problems with mental health from anxiety and depression to bi polar and schizophrenia.. Its a tough diet but if you are sick of feeling like you are its way worth it,NOT,0
6840,11638,71851,@USER You are though,NOT,0
6841,6996,59615,@USER I know she is very good friends with Siobhan and the two CLP's help each other a lot I imagine. It would seem she has upset a lot of people in her constituency?,NOT,0
6842,10776,84020,@USER @USER @USER @USER @USER No we don’t! There has been videos of Trump supporters blocking kkk and sending them away! We don’t accept racism. He said “There are fine people on both sides”. That includes antifa but go ahead and pick and choose your information.,OFF,0
6843,12892,49468,@USER You are obsessed with @USER  She’s a millionaire because she is a good comedian. You have money because Big Daddy Bone Spurs handed it to you a**hole.,OFF,0
6844,5208,58403,@USER Good,NOT,0
6845,13052,82716,@USER @USER At an AntiFa riot and screaming at white people,OFF,0
6846,3579,27718,@USER @USER And you are sure she is lying?,NOT,0
6847,5863,17625,@USER there is no way she is 26 wow drugs maybe who knows,OFF,0
6848,3362,70596,#DickDurbin is from Illinois. #Chicago has the strictest gun control and is a gang and drug killing field. URL,OFF,0
6849,7585,25043,@USER @USER No kidding! Tell your sons to NEVER be alone with a woman unless you are dating and even then protect yourself somehow...geez I don't know turn your recorder on.,NOT,0
6850,2922,64008,@USER @USER @USER Haha you liberals are so desperate it’s hilarious. Trying at all ends to set him up. This BS last minute stalling tactic about the alleged HS incident and the bait of emails that were sent to him. And people wonder how Trump won? Because they’re tired of Democrats and their crap.,OFF,0
6851,398,41277,@USER Which is why it’s awesome that Kavanaugh didn’t shake that gun control dads hand.  Sorry for kid was killed by a gun but it’s not the future judges fault it happened...... omg white people in cities are silly,OFF,0
6853,2857,58670,"@USER So she is using the feminist card as a excuse for her behavior in not getting what she wanted when the other competitor that she played was a A WOMAN"" who just was simply better than her today. Every woman in that room who applauded to that nonsense I feel sad for you.""",OFF,0
6856,8099,48930,@USER @USER Can you name one Democratic leader who endorses open borders?  Second point syntactically nonsensical.  I lament climate change &amp; I don’t have a private jet.   I favor more gun control &amp; I don’t glorify guns or have armed security.   Who is this fantasy “they” you r fixated on?,NOT,0
6857,12714,80398,@USER @USER Our  USA WW2 soldiers were all Antifa anti-fascists too. They killed them.,NOT,0
6858,7958,74889,@USER @USER They are violating the conservatives freedom of speech... it’s CENSORSHIP... IMPORTANT Thought Today it is being used against conservatives But who is to say what will be tomorrow? Depends on Who is holding the « power » sounds like how Communism to me,NOT,0
6859,2254,17711,"@USER @USER @USER It's same video posted before. What I did was note that if different race had been in play, it would have been considered hate."" Thus, by objective standards, either that was ""hate,"" or you liberals can't complain about negative references to ""Black men."" Bye-bye, race card.""",NOT,0
6861,9961,93060,Feinstein refuses to follow protocol re: #Kavanaugh situation. That Proves twas a #Democrat Bully tactic to Smear the candidate &amp; delay proceedings and/ or get him to Withdraw. Sick of it! #WalkAway  #MAGA URL,NOT,0
6863,7264,37517,@USER Death to Jeremy Corbin by any means necessary !🤪👍,OFF,0
6866,2638,81168,...Congratulations. You are truly the greatest speedster the world has ever known.,NOT,0
6869,7538,56592,@USER I understand that.. but she has 4 children and she is mad because she and her 7 week old were asked to leave a book club meeting at 9:00... obviously someone was with her other children at home so why bring the baby,NOT,0
6875,2152,16402,@USER she is really putting one the act she has been in a Hotel and have money to eat and also go to museum  and her home is ok,NOT,0
6877,4871,61831,@USER Another illegal,OFF,0
6879,600,47401,@USER What you thinking about ?,NOT,0
6881,6501,76034,@USER @USER Great and I’m certainly anti fascist but  the group antifa is the most fascist and violent groups in America in case you hadn’t noticed and associated with the largest hate group in America the democratic party,OFF,0
6882,2470,22535,@USER are you guys gonna play “She Is beautiful” tonight?,NOT,0
6884,10099,40731,@USER fuck yeah !,OFF,0
6885,13163,84367,@USER @USER No I have no relationship with him he is not worth the energy it would take to hate him. I have more respect for the gum stuck on the bottom of my shoe than such a selfish spoiled entitled narcissist!,OFF,0
6886,4627,26390,@USER are you also going to address the allegations that Keith Ellison allegedly likes to beat his girlfriends? This is in addition to the fact that he supports violent antifa scumbags and hangs with anti-Semite Louis Farrakhan.,NOT,0
6887,1668,37252,@USER Antifa is a terrorist organization,OFF,0
6888,7508,71574,"@USER @USER @USER @USER @USER @USER @USER And the definition of freedoms is also important. For instance, most of those countries have strict gun control. Some will also jail you for calling somebody a name on Twitter. Against the law in London to carry a pocket knife. However, some label those freedoms"". I don't.""",NOT,0
6889,6794,89118,@USER @USER @USER They are both governmental issues. This lady is mad that the government uses a portion of taxes to support planned parenthood which offers abortions. I said if she is really pro life then stop supporting the taxes that help Israel kill Palestinians. Kills school children,OFF,0
6890,12877,66452,@USER She is awful!,OFF,0
6891,9773,85812,@USER Do they drug test in tennis? Shes on some serious hormones or testosterone,OFF,0
6893,12972,39013,Analysis | Devin Nunes explains ‘antifa’ and ‘all of these riots’: ‘Because we’re winning’ URL,NOT,0
6895,451,81018,"@USER @USER It's almost as if 50 years ago (1968) something changed about how gun control was discussed by the NRA.  How the NRA went from backing gun control to America’s most powerful lobby group"" URL",NOT,0
6896,1449,87177,@USER Socialism and more gun control NO THANKS!,NOT,0
6898,2252,84732,@USER WHAT THW FUCK,OFF,0
6902,8350,53341,@USER Devil worshippers unite!,NOT,0
