,Unnamed: 0,id,sentence,label,codemixed
7148,7827,10734,.@USER : 7 Myths of Democratic Socialism Debunked  URL  #MAGA #KAG,OFF,1
7149,9170,23199,@USER BLESS YOU!!! Are the camp organisers aware of this? Honestly why do people do this camp is supposed to be a fun safe place NOT A PREDATORY GROUND asdfghjkl,NOT,1
7151,3059,22940,@USER @USER @USER Hopefully conservatives will be welcomed in too.,NOT,1
7152,511,48283,@USER @USER I don't understand how it's racist tho..,NOT,1
7155,6742,37231,@USER Oh my god🤮🤮🤮🤮,NOT,1
7157,1955,78912,@USER @USER I guess it’s time to get divorced just so we can keep more income. How silly is that. Liberals have no clue. Make it so all Canadians can benefit not just divorced couples. #whatareyouthinking?,NOT,1
7162,1835,55827,@USER by which point the fuckingclass was nearly over... lol!,OFF,1
7163,11623,95428,-c- She is also wearing black leggings/boots. This attire was later shown to be her outfit in Route 01 #Enebot,NOT,1
7171,9183,43479,@USER Meanwhile media on ANTIFA... URL,NOT,1
7173,10882,67168,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Another great train @USER Picked up some new Patriots. Thank you for including me.,NOT,1
7175,11788,98057,@USER Holy Shit! He is still alive?,NOT,1
7179,8041,57373,@USER @USER @USER @USER He did win.he is my president,NOT,1
7184,2473,59858,@USER @USER @USER @USER Chris Burns you are a fascist. Nothing more than that.,OFF,1
7185,6458,73262,@USER @USER Thank you!,NOT,1
7186,10206,39461,@USER @USER I'm all for gun control use both hand's,OFF,1
7190,3744,27802,@USER @USER Further proving that #LiberalismCausesMentalRetardation and #Feminists are a cancer on the American Republic,OFF,1
7192,10752,70077,@USER @USER @USER No equip an in air accuracy mod and you are all set !! Let’s the clips fly !!,NOT,1
7193,11766,33727,@USER @USER @USER @USER @USER @USER One really horrible incident I could show you hundreds of antifa but they didn't kill anybody YET!!!!,OFF,1
7196,4938,97093,@USER Can you imagine being married to that crazy b#tch? Good God!,OFF,1
7197,4879,80270,@USER @USER People like you are the greatest campaign tools conservatives have. Thanks for your service to the #LoonyLeft!,NOT,1
7198,8919,38266,#wcw because look at how beautiful she is!!!!!! I wish I had this beauty tho but I am just in love with my baby sister 😍😩❤️ @USER URL,NOT,1
7199,12609,75745,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER A visit to the DC Holocaust Museum revealed Hitler won by 43% of the popular vote and 32% of the seats. He also used the Schutzstaffel (SS) to intimidate his opponents reminding one of the Antifa thugs we have today. Hitler also got the Muslims on his side. Uncanny.,NOT,1
7201,248,59559,@USER @USER @USER There all gone tho and Inputed them from bottom to top with the first 20seconds of your tweet ! You good 1 Tmart 👍🏻,NOT,1
7207,1090,39819,@USER Reminder: It's in Trump's best interests to have that SCOTUS seat empty during the mid terms and even the next election. It's his only trump card _against challenges from his own party/conservatives_ these days.,NOT,1
7208,1876,35560,@USER @USER @USER The conservatives are finding this pill very hard to swallow.,NOT,1
7214,2137,11283,@USER Our great state has been flooded with illegal immigrants and liberals  from blue states looking for work. Then these dumba$$es vote Democrat!?!!! Go figure. All insane.,OFF,1
7216,4060,29469,@USER @USER 🤷🏾‍♂️ if he is gay oh well 😂😂 he be havin mfs HOT! Lol I like how he plays,NOT,1
7217,3376,86997,@USER Greatest POTUS EVER!!!!! #MAGA #TRUMP2020,NOT,1
7218,7824,39642,@USER @USER @USER @USER @USER Libs vs conservatives simple,NOT,1
7219,3361,23331,@USER Exactly why CA-District 23 should kick Ol’ Moneybags @USER McCarthy out!  Vote FOR @USER responsible gun control! Vote AGAINST NRA! Vote for the safety of Californians! #Matta4Congress  #SendMcCarthyPacking  #CAdeservesBetter,NOT,1
7221,2412,97538,@USER The liberal MSM are the stalkers along with Antifa.   #VoteRedToSaveAmerica,NOT,1
7224,11578,18171,@USER @USER @USER @USER @USER @USER @USER Typical response from liberals when you're making a strong statement thats hard to argue with...📣.BOT!! Great debate Angie.  #MAGA URL,NOT,1
7225,8488,38539,19 tourists shot dead in Nevada with 12-gauge sawed-off Savage Stevens 311D. The NRA calls gun control research 'unethical'.,NOT,1
7226,1332,67261,@USER Lol did you just do the trump very fine people on both sides? Antifa punches Nazis. Don’t want to be punched? Don’t be nazis oh whaooaaaaa so crazy. OTOH Nazis are literally murdering folks and trying to bomb shit soooo yeah. You’re just a right wing dupe. Sorry that’s the case.,OFF,1
7227,10965,20144,@USER Lolol God he is such an a**hole.,OFF,1
7229,13218,39742,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Alt Right &amp; Antifa are for cowards. #Fact #TuesdayThoughts   URL,NOT,1
7230,5531,39119,@USER @USER @USER @USER Antifa has new uniforms?,NOT,1
7233,10880,54620,@USER what the fuck...,OFF,1
7234,4959,23302,@USER Cutie connection is authentic 💓,NOT,1
7237,4709,51304,@USER ...Not too old to stand up and yell when she is out of order....Guess she gets what’s coming to her like everyone else.,NOT,1
7239,10676,29028,#conservatives have been playing defense WAY too long. ENOUGH. #WakeUp #MakeAmericaGreatAgain #DemocratsDividingAndDestroyingAmerica,NOT,1
7241,6670,18944,#Tories #Labour #GE2017 #Conservatives Conservatives URL introducing new laws for small businesses that will:  ✔️ Help the UK’s 5.7m small businesses access finances easier ✔️ Provide a £1bn long-term boost to the economy  We… URL,NOT,1
7242,282,31776,#WhatILearnedToday liberals can’t win without lying,NOT,1
7243,3656,82183,@USER It is all about bs ☝Think there any more idiot tham the liberals.,OFF,1
7250,7055,22220,@USER He is normalizing @USER,NOT,1
7251,2082,63532,@USER @USER @USER @USER @USER @USER Sir it comes to something when you present a lie as a fact.... Have you no shame? This is the fact 65% of labour voters voted to Remain. Ref YouGov polls. Your position is based on a false premise......have a nice day,NOT,1
7252,2749,55392,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Do you support antifa like Gilbert does?,NOT,1
7253,13143,76857,4 UK/US DEEPSTATE NUKES INTERCEPTED HEADING FOR US CITIES. #skynews #skypapers #bbcdp #lbc #lbclive #talkradio @USER @USER #altnews #brexit #remain #london #cityoflondon #news #breakingnews #uknews #labour #tories #trump #toryparty #ukip #conservatives #christians #qanon,NOT,1
7257,11350,15065,@USER @USER @USER You conservatives think you know everything,NOT,1
7258,7791,70467,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hmm? That’s not biblical. You may want to ask god if you are doing it right. I’m pretty sure you’re supposed to get in that church with all the “people” you don’t care to be around. It’s your persecution. 😂,NOT,1
7261,4619,64871,#Tories #Labour #GE2017 #Conservatives Conservatives URL JackieDP: This is great news. We need more affordable homes to support families. As for me I am #proudtobeaconservativefromacouncilestate URL,NOT,1
7268,8961,73768,@USER @USER I would have thought a nazi incel spunktrumpet like Shapiro WOULD actually feel rage about an Antifa film.,NOT,1
7269,4877,46844,@USER @USER Yes you are. you’re just too blind to realize it,OFF,1
7271,3135,73053,@USER @USER She is a keeper...,NOT,1
7278,6171,30895,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER She is darling ♥️,NOT,1
7279,6029,76038,@USER If Kerry clown is actually doing it and admits he is and it's a crime. Throw his ass in jail. He should be arrested...RIGHT ???,OFF,1
7280,12343,99246,@USER You're full of s***. It's the Liberals paid by Soros who are doing those things,OFF,1
7288,12164,26647,@USER @USER #antifa @USER gets a pass?,NOT,1
7293,12297,76713,@USER He is a vet!! He should know better!!!,NOT,1
7294,10601,62926,@USER @USER @USER @USER Tweet is directed at him.  I can care less about whatever it is he is blathering about.,OFF,1
7295,4265,69631,@USER Is Beto pro-2A or is he for gun control? Where does he stand?,NOT,1
7297,3494,96317,@USER @USER @USER @USER @USER Ewww no one wants that kind of imagery in their head🤢🤢🤢,NOT,1
7301,12631,36981,@USER Heil Facebook! Yeah...pretty much.,NOT,1
7303,11699,79276,Bert and Ernie are puppets / dogs are not children / there are only two genders / and there will be two terms  #MAGA @USER,OFF,1
7304,458,54395,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Rich you are my OG follower..i had 2 311 fans follow me first but they have hardly ever tweeted..so u get the honors,NOT,1
7306,7800,37008,@USER @USER @USER You gotta prove to the world who you are bale!,NOT,1
7310,402,29892,@USER Was? I bet you are still into Sloane...she is pretty awesome!!,NOT,1
7311,3420,37668,@USER @USER They just dont learn. Look at Biden he dbld down on hrc winning strategy.,NOT,1
7313,9481,65858,@USER @USER Antifa doing the Lords work.  #AntifaschismusWirkt,NOT,1
7317,9942,10725,@USER @USER @USER @USER Gun control is never sensible.,OFF,1
7318,12334,83888,@USER @USER Why?  He is messed up.,NOT,1
7319,674,31691,.@USER talks books + she is giving away a copy of her new book @USER #writerwednesday URL,NOT,1
7320,7514,98745,@USER @USER Google needs to lose its 501-3c privlages.,NOT,1
7321,11142,40583,"This is what a 'higher' education buys you for  $300,000 ! That's why they call it Liberal Arts""  #SaveAmericaFromDemocrats  #VoteRedToSaveAmerica  #KAG2018  #MAGA URL",NOT,1
7323,11932,85603,#luddites eh @USER should embrace tech #gigeconomy @USER @USER #ThursdayThoughts URL,NOT,1
7325,8221,57635,"@USER When @USER mentioned years of economic pain"", was he referring to @USER + @USER imposed austerity?  @USER  @USER  @USER   @USER URL",NOT,1
7326,5591,99463,Thank You @USER We Need to #BuildTheWall to Keep Them Out But Mandatory E-Verify Will Get them Out !  #RedNationRising  #Trump #MAGA #SendThemHome  URL,NOT,1
7327,8068,32384,@USER Be quiet SheDevil URL,OFF,1
7329,11977,79044,@USER You are on the middle between regular stretcher and a bariatric.,NOT,1
7331,10838,46241,@USER @USER @USER @USER @USER @USER @USER @USER @USER Army of god?????? You have no concept of who God is. You are army of hate,NOT,1
7332,11070,34690,@USER You voted to trigger Article 50. You are complicit.,OFF,1
7333,907,12038,@USER @USER I don't think he's guilty....this is what you leftwingers do...make up sexual assault claims about conservatives.,NOT,1
7334,1541,58086,@USER I think that some might be wearing nasks and carruing Antifa flags,NOT,1
7335,2538,34821,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #LivedExperiencedIsEvidence of course. Not sure you are implying I am dismissing such? And that of my own?,NOT,1
7336,10006,87260,Should of known she wouldnt show up! Only accuse is in the dems playbook! When will people start understanding that the radical have taken over the party!  #ConfirmKavanaugh #MAGA #WednesdayWisdom #FortTrump #1linewed,OFF,1
7338,8260,99193,@USER Why doesn’t he leave the country if he is so unhappy with America,OFF,1
7343,9304,29152,@USER Vote no on Kavanaugh. He has committed perjury. He has dodgy financials. He thinks the President is above the law. He thinks contraceptives are abortion inducing drugs. He is too extreme for the SC.,OFF,1
7344,5649,95906,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And yet antifa dresses like isis....,NOT,1
7347,8599,96087,@USER @USER I warn you against asking for that this Rosh Hashana. Look how gun control worked out for us in Germany.,NOT,1
7348,4869,39454,#SJW #Liberals ----------------------- Sweden's Feminizing Boys with Genderless Schools URL via @USER,NOT,1
7354,1445,93348,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Great girl and I’m sure there are more of them. In the Democratic Party. She is a real prize,NOT,1
7355,12633,86742,@USER Again another b******* story no one is watching football because of this a******,OFF,1
7357,7959,18683,@USER @USER @USER @USER Why does everyone else get attacked by Antifa type groups who never go to jail and also gets extreme negative media coverage that insights the violence. Except LibLabCon? Why? #stitchup,NOT,1
7361,684,81684,Shocking Undercover Video Exposes Communists Inside Government: “I Break Rules Every Day” - Sara A. Carter URL #MAGA  #WWG1WGA,NOT,1
7362,11763,18097,"...I'm smarter than he is, I would be fine, he can punch me all he wants and it wouldn't work... And by the way this wealthy New Yorker actually earned his money it wasn't a gift from Daddy""  -Jamie Dimon 😎 $JPM""",OFF,1
7367,10915,71256,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all patriots. PLEASE follow back. Thank you. #MAGA #KAG #WalkAway #Witchhunt #RedWaveRising #VoteRed #VoteDemsOut #VoteRedToSaveAmerica,NOT,1
7368,12229,83720,"Adicionei um vídeo a uma playlist @USER URL LIL PEEP Type Beat You're Leaving Already"" | Melancholic""",NOT,1
7369,746,33642,@USER Lol you are representing your case well 😛  I'm gonna give call to my lawyer Matt Murdock.  Wait don't say he isn't coming back .😪,NOT,1
7372,2682,55174,@USER @USER He is Satan,OFF,1
7373,609,23818,"@USER Good liberals will allow a rapist"" to continue serving on a federal district court while his victim continues to suffer?    But...you said....you said....""",OFF,1
7375,12978,75064,@USER fox could have sash DI'd tho,OFF,1
7376,9634,27680,@USER Patrick ass??,OFF,1
7377,6016,88924,"#GoodRead: A Brief History of Repressive Regimes and Their Gun Laws. With the wrong political actors in power, yesterday's 'common-sense' gun control could be tomorrow's vehicle for gun confiscation."" If we lose #2A, we surrender our freedom—period. URL @USER",NOT,1
7378,12090,89967,@USER @USER That's exactly what he is....,NOT,1
7380,10687,35036,@USER @USER #ConfirmKavanaugh   This folly is used to fire-up the extreme Progressive base.  Soros' #Antifa &amp; #BLM didn't work. URL,NOT,1
7382,3530,84988,F a k e  N e w s E v e r y w h e r e              😂 Guess Who!😂#  #MAGA  #WWG1WGA  #PatriotsUnited  #Qanon  #Qarmy  ⤵️⤵️⤵️⤵️  URL via @USER URL,NOT,1
7383,2199,77941,@USER @USER NOW is the time to begin scheduling SUNDAY COLLEGE football games! You can push these America-phobes and police haters right off the ratings cliff!  #NCAAonSundays!!,NOT,1
7384,7276,12957,@USER @USER @USER Divert and defame...we voted him in to get things done...not b/c he is well mannered,NOT,1
7385,5901,62266,@USER @USER @USER I am sure she is his “good friend”If He talks like an AntiSemite Walks like an AntiSemite and Acts like an AntiSemite then He is.... surprise! @USER  not really surprised,NOT,1
7388,6250,37536,@USER @USER @USER Perfectly stated! Love our President! ❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️,NOT,1
7391,12843,76732,@USER @USER Watch out u may START a BENGHAZI..,NOT,1
7392,6556,42813,@USER thoughts on Sandy Alcantara?  Seems like he is pitching well,NOT,1
7393,769,87737,@USER Just one more proof that the dnc hates the cosnstitution. this is exactly what pres. Washington warned us of in his farwell address. the dnc hates the constitution because it stands in the way of their totalitarain agenda. maybe that i why they push both socialism and gun control,OFF,1
7396,3136,83756,"@USER @USER @USER @USER You hit them for fucking elo and the reason I'm posting this is because he is thee booter EXPOSER"" just shows you cant believe everyone in this community""",OFF,1
7397,7491,34953,#Muslims and #Islam finally got their #WhiteSupremacist #Terrorists they have wanted for so long they can harp on about and say were worse than them ..  Two 15 year old boys from #Ramsgate!  Jesus 🤔  #MAGA #MEGA #MCGA #MBGA #Conservatives #Patriots URL,NOT,1
7401,4166,46350,@USER And you think that the US doesn't have a gun control problem....?,NOT,1
7403,7131,90130,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER now you touched visa-mata's raw nerve by saying modi for 2019"" thats why she may block you soon  she is having wild/wet dream of being PM after modi fail to get full majority in 2019.  please dont wake her up from her dream of bhajpaa getting 160 seat in 2014""",OFF,1
7405,8392,27787,@USER @USER I'll take Snowflake over MAGA lightweight any day of the week. Because I have standards.,NOT,1
7406,2938,97424,@USER @USER @USER Can you let him know?,NOT,1
7409,6294,24330,@USER Childess,NOT,1
7411,12949,78188,@USER @USER WHAT A DOG..SHE IS...,OFF,1
7412,312,90958,@USER @USER The tolerant Left,NOT,1
7414,10083,28677,@USER That won’t happen as he is only comfortable twitting from his golden throne or toilet to most of us.,OFF,1
7416,4309,45405,#Tories #Labour #GE2017 #Conservatives Conservatives URL theresa_may: We have three fantastic shortlisted Conservative candidates for Mayor of London in ShaunBaileyUK andrewboff and joymorrissey - all proud advocates for London. If y… URL,NOT,1
7417,581,57217,@USER @USER @USER @USER Who is ok with Antifa? I’m not. There are medicines for your condition ma’am...,NOT,1
7419,2591,63608,@USER @USER @USER @USER Music?,NOT,1
7422,5449,66781,@USER @USER Liberals want Bert and Ernie to be gay.  WTAF.,OFF,1
7423,8195,38762,@USER @USER @USER @USER @USER @USER @USER @USER Already many common sense laws on the books. Common sense also calls for holding people accountable when they fail miserably like they did at Parkland. Left always wants to blame gun owners just to push for more gun control rather than being honest about it.,NOT,1
7427,1379,44762,@USER @USER @USER @USER Becca. She is too much work.,NOT,1
7428,5824,34111,@USER @USER @USER @USER Oh i thought you were the dream team minus sonja. Really you are the mean disgusting team minus sonja. Oh by the way dorinda leave sonja alone. You are so jealous of sonja. She is kind sweet and so much prettier than you.  Get over it you drunk,OFF,1
7436,4271,32711,@USER @USER Those are some lucky people on Tulsa! :) Saw this and needed to share with a fellow fan of Levi's jeans. Yet another reason to love our Levi's!  URL,NOT,1
7437,11539,33373,Her dog ate it. #VoteRed2018 #NoVoterFraud #NoCaliforniaDemocrats #BuildTheWall #NoSanctuaryCities #NoSafeSpaces #NOHOMELESSCITIZEN #NoAmnesty #NoPelosi #NoWaters #NoHarris #nonewsom #NoSchiff #NoLieu #NoFeinstien #NoVoterFraud #Walkaway #PatriotsUnited #MAGA #PardonMyFrench URL,NOT,1
7445,8037,76888,.@USER Yes. Debunked. URL,NOT,1
7450,5796,83708,@USER @USER @USER @USER nvm he is dodging us we can Play you now,NOT,1
7451,9127,77799,@USER @USER This was a poor comparison. Jay Z literally said he fucked nas' baby mom and left the condom on his daughters baby seat. Cardi and nicki are fighting for what?,OFF,1
7453,2383,24695,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Stop playing babe. You know you love it when I talk Trump with you. Now go put on that ANTIFA dress i like. You are going to get it tonight!,NOT,1
7454,4167,15262,@USER Awww kaise bache ki tarah  she is holding his finger😭😍🤗,NOT,1
7458,6256,10645,Maybe we aren't  #qanon #qarmytrain #wwg1wga #DrainTheDeepState #MAGA URL,NOT,1
7459,5056,36142,@USER President Donald J Trump brings good will to all! MAGA! SPYGATE! NOBEL!,NOT,1
7461,2630,17998,@USER @USER @USER @USER @USER Dad's army,NOT,1
7463,4822,28149,@USER @USER @USER @USER And he is probably loaded 😂😂😂 he done cod for 8 years 😂😂😂😂 he had sponsors before that so it aint about money..,NOT,1
7464,8362,79558,@USER From the woman who slept her way onto the stage...,NOT,1
7466,3030,42226,@USER @USER Oh shit u went there 🤣🤣🤣,OFF,1
7467,10621,47552,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I havent checked it so i cant say anything.,OFF,1
7468,10377,36569,@USER @USER They would've had the Vice Presidency via Tim Kaine's Antifa son...,NOT,1
7469,12973,71022,@USER He is obviously sucking up to his players because I promise a very large majority of their season ticket base support the President #BoycottTheNFL #TakeAStand,NOT,1
7475,6837,11834,@USER He is so cute!,NOT,1
7485,3733,69968,@USER @USER Global Clash between Liberals and Conservative. Shastrartha style.,NOT,1
7486,13162,79156,@USER @USER Why would they drag their feet? If they had something on you (which there isn’t)...it be out by now. TOTAL WITCH HUNT! #MAGA #BestPres45 URL,OFF,1
7488,190,32688,@USER @USER @USER @USER @USER @USER @USER @USER @USER or where 25 Oct 2005 Brazil citizens overwhelming voted “No” on the government implementing strict gun control by a factor of 63.9%  And the Brazilian government still violates that referendum everyday as Brazilians are murdered w/zero effective method of self defense,NOT,1
7489,13086,92366,@USER @USER She is frightening!,NOT,1
7490,12200,71775,@USER @USER .  The #MeToo has been ruined by hateful demonic Democrats.  It's now been WEAPONIZED against MEN.  Disgusting how Democrats/Liberals RUIN everything they touch! #VoteRedToSaveAmerica #MAGA,OFF,1
7493,2046,36553,@USER @USER @USER @USER @USER He is complicit and took the money. He is going too !!!,NOT,1
7495,4601,71165,@USER @USER @USER @USER @USER @USER That might be a minor factor... But that isn't what they are saying...   #PeoplesVote,NOT,1
7498,9924,90910,@USER Yeah I bought sumn from them. Tired of morphe 🙄,NOT,1
7505,11074,16628,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Don’t forget Antifa &amp; Southern Poverty Smear Center.,NOT,1
7509,7718,91170,@USER @USER gas bro 🛵💨💨💨💨💨,NOT,1
7511,9808,70044,@USER He spelled Big Dick wrong.,OFF,1
7512,7534,37682,@USER @USER @USER @USER Coming out of closet and admit he is Russians asset,NOT,1
7513,10500,17549,@USER Me cuz I have none 😰,NOT,1
7519,12318,31831,Standing trump strong.  Maga URL,NOT,1
7520,10366,42566,@USER @USER Cult religion?,NOT,1
7521,7593,75167,@USER Ugh put your antifa mask back on before you scare the children,NOT,1
7531,4188,78303,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You’re so sexy girl... all of you are 😍,NOT,1
7532,11525,84857,@USER NESN thinks he is the favorite for the cy young. Nope.,NOT,1
7533,11451,52728,"This Week Will Make the Clarence Thomas Confirmation Hearings Look Civil and Agreeable""  URL #TCOT #MAGA #RedNationRising""",NOT,1
7536,3912,92643,@USER @USER I voted liberal for the first time on account of harper...I am satisfied with the liberals,NOT,1
7537,3283,88808,#Trump chips away at liberal U.S. appeals court majorities URL #MAGA for sure  Fill with Constitutional Conservatives!!!,NOT,1
7538,11838,31463,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Great group I follow all except the top two because they don't follow back😉 Retweeted.,NOT,1
7544,12682,41060,@USER @USER FINALLY! Smaller more cost effective government! Thank you Conservatives!,NOT,1
7546,9295,31564,@USER Because the NYT as it has always been (see Church Committee &amp; Legacy of Ashes) infiltrated with Deep State actors....The extent to which the Deep State will go (see DOJ/FBI criminality),NOT,1
7547,2205,24008,@USER @USER These people are special. Lol URL,NOT,1
7548,7035,79318,@USER What about the other to girls was that sinnfeinn fault as well oh right it's only the ex hard line republic you are interested in she is the only victim because she would do aunt thing to bad mouth sinnfeinn shame on you,NOT,1
7549,10067,66032,@USER I like the way she shows her emotions... She is really a Queen of Hearts....@USER  ...Love you,NOT,1
7553,488,17278,@USER @USER @USER @USER Hope she serves as a beacon to other Liberals who feel the same way....there must be more of them...I hope there's more of them..there must be more with morals and a conscience,NOT,1
7554,5594,83494,@USER @USER @USER He is the only one who ever resurrected... he isn't dead.,NOT,1
7555,1649,79939,@USER @USER @USER @USER @USER I’m gunna fucking die oh my god,OFF,1
7556,9622,22855,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Now do Black Lives Matter and Antifa.,NOT,1
7558,7254,29698,@USER He is the best!! They ended them all.,NOT,1
7562,11344,53350,@USER @USER @USER @USER @USER Well said 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼these remanics are so thick.!,NOT,1
7564,807,86646,@USER I bet she`s had more prick`s than a second-hand pincushion! #MAGA 🇬🇧🇺🇸,OFF,1
7570,1016,62679,@USER you are not alone/ I am here with you🎶 😅,NOT,1
7575,9904,94151,"@USER He is a Patriot"" according to the Left....""",NOT,1
7576,8866,18499,@USER r/India is exclusively dominated by liberals. I feel better on r/hinduism and r/religion ;),NOT,1
7577,6635,16742,@USER @USER If Obama's lips are moving then he is lying.,OFF,1
7580,7938,45784,@USER yes because you are my cakefriend,NOT,1
7581,1893,51995,(((Conservatives))) are enemies of whites! URL,OFF,1
7583,1855,83242,1st thing Liberals and Conservatives want to pass is the TPP trade deal URL via @USER #cdnpoli #tpp #nafta,NOT,1
7584,4149,77166,@USER LMFAO NO   But he is in his undies,NOT,1
7585,3989,60961,"@USER Fighting for the oppressed""? Puleeeze""",NOT,1
7586,8835,19496,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He is an angry puppet who is trying to pretend that teaching children acceptance of others and tolerance is somehow political and wrong. That's just how hate filled he and his party are. That's the real politicizing. NOT teaching kids gay people exist. Party of lies.,NOT,1
7588,2515,61933,@USER Get ya booty to texas,NOT,1
7589,1004,87501,@USER Coming from a guy who worries more about straws than cleaning up failed 'shitty' policies..now he knows best..lol,OFF,1
7590,4454,24862,@USER @USER @USER @USER Looks like Liberals are trying to hide this truth... URL,NOT,1
7592,11473,27487,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You have got to learn how to let go of the past you are living in a new millennium.,NOT,1
7593,12878,31136,President Trump has an announcement to make: #DonaldTrump #maga #metoo URL,NOT,1
7594,10737,81106,@USER @USER @USER We could help if you are London based 😊,NOT,1
7595,8173,88413,🛑 Truthfeed News 🛑 👉 'Schumer and Feinstein Go HYSTERICAL and Issue Unhinged Demands to Delay Kavanaugh Vote' #MAGA￼🇺🇸#2A #Prolife URL,NOT,1
7596,917,80462,@USER @USER LMAO....YOU SUCK NFL,OFF,1
7597,9910,47549,@USER The truth for the gun control/anti-2A URL,OFF,1
7600,10355,38262,@USER @USER Yes he is❤️🙏🇱🇷🇸🇻,NOT,1
7601,10031,38445,@USER Dick Drunk ..... it’s the real deal.,NOT,1
7608,10766,23354,@USER @USER @USER @USER @USER Not strict enough? So in your world of stricter gun control shall the military go door to door siezing firearms from thos not willing to give them up.?,NOT,1
7609,12441,25175,.@USER “I believe that our best days are ahead of us.”  currently the @USER are the RMS Titanic and the #ChequersPlan is a big feckin' iceberg! ...  🤨 ...,NOT,1
