,Unnamed: 0,id,tweet,offense,codemixed
3056,3056,1.5835778711334707e+18,@MASK @MASK @MASK 7.9 million jobs recovered due to Blue State lockdown policies ending. Not added......recovered.,0,1
6624,6624,1.5856877551152742e+18,@MASK @MASK Surely a  ipl contract loading 📝📝...,0,1
6215,6215,1.5858785047001416e+18,@MASK @MASK @MASK Jab aayega from me WC k bad..?? Ya phir IPL me orange cap lene k liye..??,0,1
7932,7932,1.5848754609990735e+18,RSS यवनो की भक्त हैं जबकि गोडसे यवनों के भक्त नहीं थे । Difference between RSS and Godse,0,1
6839,6839,1.5533085256315412e+18,"@MASK Yeh, let's rub some more salt on the plights of lakhs and lakhs of undertrials in hundred of our prisons and on crores and crores of litigants hustled around the courts. #justsaying 🙄",1,0
9460,9460,1.5800747040730276e+18,Justice Nazeer: Let us hear what they are saying.. are you saying let's not begin today?   AG: That would be desirable.. it'll be a structured way of taking the time of the court.   Justice Gavai: Let us hear them today.   #SupremeCourt #Demonetisation,0,0
2833,2833,1.5834331693235814e+18,"@MASK Good.  Keep exposing the leftists and their hypocrisy.  New York is already collapsing and they've only sent around 10,000 ""migrants"" up there. ",1,0
7297,7297,1.5859111425806415e+18,"@MASK @MASK @MASK You seem to have misunderstood my Tweet -""these people"" are the ones worried about one emergency vehicle....",0,0
9756,9756,1.5783374360184095e+18,@MASK But.... But.... But..... 2002 riots.... Demonetisation...... 15 Crore in bank account..... The Liberals are stuck in a time machine and won't see any achievement by Modi Govt. Futile to even trying to convince!,1,1
1831,1831,1.543867389246607e+18,@MASK @MASK @MASK @MASK Yes to the first bit. No to the second. We absolutely can talk about past flood histories. But we need to understand that in the context of climate change.,0,0
562,562,1.5819994223929303e+18,@MASK Dad didnt fight for democracy in WWII for Republican Magas to tear democracy DOWN. Inflation goes up and down throughout the years but Democracy needs to stay in tact.,0,0
4405,4405,1.582791682843898e+18,@MASK Please do not declare with exact place and names.   Just mention : Ghar wapasi tally by muslims today:  05.  Let the STSJ men scratch their heads to know details.,1,1
7087,7087,1.1702852517859205e+18,"@MASK @MASK When they make mistakes, innocents pay with their lives. No. Don't want Chinese system. But demanding perfection is the undertrials right.",0,0
3869,3869,1.583735305676288e+18,"@MASK @MASK Yeah, I believe you,all the countries with Muslim majority have this problem ",0,0
6074,6074,1.5858489858013263e+18,@MASK @MASK @MASK @MASK Use your mind please. Revenue generation only happens when men like you give women’s cricket status enough to go and watch their game with the same respect and enthusiasm as you would your men’s cricket?? No?,0,0
4803,4803,1.5769538288509542e+18,@MASK @MASK @MASK पंचर बनाना एक मेहनत का काम है। दूसरो की कमाई खाने से कहीं बेहतर। लोग मेहनतकश इंसानों से ही प्यार करते हैं मुक्त खोरो से नहीं। #Lovejihad का रोना इस लिए तुम्हारे किस्मत में लिखा है।,1,1
4265,4265,1.5831880673721262e+18,@MASK A twenty two year old woman was killed in Iran because of the mandatory hijab  #مهسا_امینی  #Mahsa_Amini,1,1
1816,1816,1.5444900222413496e+18,"@MASK What we are seeing is a failure of planning. Urban Sprawl and higher population in these flood zones is the problem, acting on climate change by our current means will not change the climate. We need to be building infrastructure and changing how areas are planned for development ",0,0
5249,5249,1.5835872583758643e+18,Renewing my membership in the Marxist-Leninist-Jepsenist Party,1,1
2140,2140,1.5986466904328397e+18,@MASK Kafee nadaan aur masoom hai aapka cousin aapke jaise …khair use to ek din pata chal hi jaayega ki Indian army ki courage ki kahani  ek saste ghatiya copy-paste serial ki mohtaz nahin hai…aap dekho aap ko kab samajh aayegi ye baat #Tanaav is #Fauda,1,1
846,846,1.5819989136108623e+18,@MASK @MASK So many people running around thinking that’s not how they got here. Marital rape is a serious problem.,0,0
3832,3832,1.5837362775049544e+18,"@MASK @MASK Sunak's not Muslim, you racist pondscum ",1,1
8324,8324,1.5825869197617644e+18,@MASK Sardar Patel was absolutely right 👍,0,1
4729,4729,1.5771086769758287e+18,@MASK The no. of views show how big is the problem of love jihad in the country.   And liberals as usual have no idea about the feeling on this matter among the people of India.   Every show on love jihad will get many views till the problem is addressed properly.,1,0
4937,4937,1.5811002973842675e+18,"हमारी भाषा, रहन सहन, खानपान सब अलग है.. हिन्दूओ से फिर फिर जबरन ठप्पा क्यू ❓️ @MASK @MASK #आदिवासी_जनगणना_कॉलम_दो ",0,1
425,425,1.582000266995323e+18,"@MASK It's global inflation. Is Biden responsible for the dbl. hits of COVID, and then PUTIN?  I haven't heard a plan from the GQP to fix it. ",0,1
573,573,1.5819993380702372e+18,"How Does Inflation Affect Cryptocurrency? | by Living Opera | May, 2022 . Inflation refers to a decrease in the purchasing power of a currency in an economy, and it affects fiat currencies much more than cryptocurrencies. ",0,0
9820,9820,1.5777390805528084e+18,@MASK @MASK Are bro even Aamir supported demonetisation. I don't agree with that support of Aamir too.,0,1
8061,8061,1.585871236273672e+18,@MASK This is the man jisne pm ko bola ki nehru mandir bana dete AIIMS ki jagah to desh ka vikas ho jata kyaa.. #khujliwal,1,1
4167,4167,1.5832058545719951e+18,"he is not rejecting tradition but rather trying to understand what it actually means.  So when Hijab went in for the sell and asked if proof of the ""church"" (or rather its prophet) would make Peterson a believer, he simply said, ""No because proof isn't an explanation"". ",0,0
289,289,1.5820199010692792e+18,"@MASK Violent crime, widespread poverty, drug addiction, and skyrocketing inflation are all attributed to the policies of you and the DNC. Everything you touch turns to shit. ",1,0
295,295,1.5820198793721733e+18,@MASK Blocking legislation in Congress = reducing inflation.,0,0
1594,1594,1.58061853160278e+18,"@MASK It was also in Bangladesh, now West Bengal's secularism is like Bangladesh, example Mominpur 🤣🤣 Nekaponar sesh nei sob 🤣2 din por tolpi gutiye jokhon Bihar,Jharkhand dhukte hobe tokhon bujhbe ,oboshyo bujhbe r ki, Bangladesh theke lej gutiye paliye eseo oneke bojhen🤣,sicular ",1,1
9828,9828,1.5776867089715364e+18,"Fake currencies worth Rs 317cr seized in the 4 cities of Gujarat. But, bro, what about #demonetisation? ",0,0
3981,3981,1.5837328257479025e+18,@MASK He is a Hindu not a Muslim.,0,0
682,682,1.58200502706901e+18,@MASK @MASK @MASK I agree. But one big problem some women uses rape wrongly which means some innocent men will die.,0,0
6774,6774,1.5576407020994847e+18,#Pardoninnocentundertrials @MASK @MASK @MASK @MASK @MASK @MASK  Let there be light in Indian jails in the 75th Year of India's Independence. Let 15th August begin by releasing all undertrials in jail as a good will gesture by the President.,0,1
3491,3491,1.5837006091273216e+18,@MASK @MASK Which means you are clearly not employable..,0,1
4328,4328,1.5403345019977236e+18,@MASK The main motivation behind instant triple talaq is “Nikaah Halala”. Many pervert mind use it to satisfy their weird fantasies.,1,1
3899,3899,1.5837346721018798e+18,"@MASK They elected him Twice not because they expected better employment, but they expected he will makes the Muslim lives harder.. ",0,0
1314,1314,1.568919742613959e+18,Husband wants to have sex when wife doesn't #MaritalRape. Wife wants to have sex when husband doesn't #DomesticViolence   #MaritalRape PIL is nothing but a bid by #feminist to destroy what remains of Indian Family System,1,1
5072,5072,1.5804946140199854e+18,@MASK Adivasi vanvasi St sc honge sab dalit k sardar jo h wo,1,1
3844,3844,1.5837359975855347e+18,@MASK Rishi Sunak is Hindu. Don't know about Rishu Sunak. He might be Muslim,0,1
9411,9411,1.5800848251256873e+18,"Chidambaram: On 7 Nov, 2016 govt wrote a letter to RBI asking for recommendation whether 1000 and 500 rupee notes be demonetised.   On 8 November, the RBI board met in Delhi..   #SupremeCourt #Demonetisation ",0,1
2202,2202,1.5986128656274432e+18,"Asmad's grand mother is appealing both countries to send her grand son back. Asmad was caught by indian army from CFL of Poonch sector of #JammuKashmir a year ago. The Indian court declared him innocent and ordered his return, but he has not been sent back yet. #sendasmadhome ",0,1
5363,5363,1.5835763936735027e+18,"@MASK Really?  Like the libs dont have their share?  Maybe one day youll be American enough, or non marxist enough to hold the entire body of politics, the ones who work for us accountable.  You call maga a cult?   You're an embarassment. ",1,0
3011,3011,1.58341374160486e+18,@MASK @MASK @MASK the now standard migrant on migrant security complete with Taliban head gear,0,0
6831,6831,1.5535955282013755e+18,@MASK Sir thnx for imitating release of undertrials. Prisoners for petty and non criminal charges may be released. There is need to improve Jails like US for safety of prisoners. Jai Hind. Regards and Good Wishes.,0,0
8476,8476,1.581594334352527e+18,"@MASK The most anti social thinking in India since history is @MASK  Ur rented idol Sardar Patel also wanted it to go ban, which was refused by Neharu (Yes Neharu made mistake)",1,1
3379,3379,1.5835421493497733e+18,@MASK @MASK It doesn’t matter what people think at this point as there is crisis all over the province:  * Health - SARS-CoV2/COVID-19  * Housing * Climate Change  I don’t believe a word coming out of Eby’s mouth. It’s just more massaged messaging from BC NDP comms.  We need action not lies.,0,0
3611,3611,1.5836679623217193e+18,"@MASK @MASK @MASK Untouchable, unseeable, unbreathable, .marry a dalit girl or marry your sister if she want to marry outside the caste, and then say all are hindu. ",0,0
8323,8323,1.5825871677671667e+18,@MASK Sardar Patel ji ne jodne ka kaam kiya tha... Aapke waale ne todne ka kiya hai...,1,1
8875,8875,1.558820837884539e+18,"The national flag is a matter of pride for us. But, Mr. Savarkar and Mr. Golwalkar had not accepted the national flag. Tiranga Virodhi RSS",1,1
4171,4171,1.583205108615037e+18,"@MASK The basis of hijab is to first see a woman as a human being and to pay attention to her knowledge and expertise, not to consider a woman only a means of sexual pleasure. ",1,0
6889,6889,1.5511240036745585e+18,Release undertrials instead of jehadis and anti national#CJIRamana,1,1
2278,2278,1.5820815721736435e+18,"@MASK I can’t speak for blacks people, only for myself. But I trust you on it. Multiple people have been looking to cancel Ye for years. It was bound to eventually be a high tech lynching, to quote Justice Thomas. ",0,0
7940,7940,1.584864237276758e+18,@MASK @MASK Hahaha abe tere abbu Godse “ji” latak gaye aur us terrorist ki utni hi identity hai jitni Osama ki  Aaj Un se leke Us aur Europe se leke Africa -sari duniya ke heads Gandhi ke aage naman karte hain aur tera terrorist Godse kutto ki maut mara with only one identity. Thats ur aukat,1,1
5996,5996,1.585854952928604e+18,@MASK @MASK @MASK Don't know why @MASK always conduct matches in rainy areas selectively......,0,1
9276,9276,1.5801208234356654e+18,"Chidambaram gives the English translation.  Justice VR, laughing: The objective was to catch the rat and not the mountain.  #Demonetisation #SupremeCourtofIndia ",0,1
3325,3325,1.583544741848699e+18,@MASK I have a feeling he already knows,0,0
2892,2892,1.583426556923302e+18,"@MASK I'll have to check the tape but I'm fairly certain what I said was ""he never met an open border he didn't like"". Don't know if Boris has met many illegal migrants personally. That said, thanks for listening! ",0,0
262,262,1.582020012109271e+18,"@MASK 10trillion debt, 125% inflation on Unga,Thousands Extra judicial killings, Billions lost in corruption. ",0,1
2461,2461,1.5776125925116068e+18,@MASK @MASK Criminals everywhere that is why they want 2 continue 4rm where @MASK will stop @MASK Come & continue ur open defecation here @MASK will continue & allow d hoodlums in govt 2 continue stealng & some1 like Chris Ngige will continue oppressng @MASK & students,0,1
2124,2124,1.598653274256986e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Heartiest congratulations 👏,0,0
1904,1904,1.301033336996012e+18,@MASK Sir what is situation of urban flood in Islamabad now. Please share some latest update.,0,0
1986,1986,1.6007738772397752e+18,"@MASK There was match that took place in Bangladesh in 1971 and there was a team named Pakistan who lost that match by 93,000 people against the mighty indian army. ",0,0
4011,4011,1.5836016256542597e+18,Thanks for following me on Twitter. Check out f our Instagram to see what we're  up to!,0,0
1177,1177,1.5754329276050432e+18,#MaritalRape is a Licence to kill for Women around the states.  Life of a General category + Middle class is worst rn,1,0
2498,2498,1.5764494280385126e+18,"Swachh Bharat Mission' by the Government of India, RB initiated a campaign ""Dettol Banega Swasth India"" in 2015 which is powered by Jagran Pehel in 200 villages of Bihar and UP to make them Open Defecation Free Zones #BanegaSwasthIndia ",0,1
804,804,1.5820015880127406e+18,"@MASK @MASK @MASK @MASK Charlamgine talks about when he is younger he did things people would consider rape, trey songz has multiple cases pending, young thug literally in jail for Rico charges... young boy in and out of jail... ",0,1
2322,2322,1.582048393723261e+18,"@MASK STEM & “reason” were used to justify slavery, eugenics, lost cause, lynching, segregation.  Was it not identity politics - when? only white men owning land could vote  Only whites could get FHA loans Only whites cld drink from certain water fountain   Your rewriting history! ",1,0
6111,6111,1.5858472696428052e+18,@MASK To generate revenue BCCI has create fan base of certain players and these fan base are created by franchise cricket until they start WIPL and hype it just like IPL they will never gain profit,0,0
7178,7178,1.1370656027265188e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK About 70% of the 4.5 lakhs persons jailed in India are undertrials.  @MASK @MASK,0,0
4973,4973,1.5809173828095547e+18,@MASK Top post of India. Is. PRESIDENT.from adivasi ????,0,1
3788,3788,1.5820119095615447e+18,@MASK Daliton ke liye bhi kuch lika hain Dalit na bhikari hain aur usse bhikari banane ke liye aap jaise loge dil se koshish kar ra hoon,0,1
1987,1987,1.6007738111207877e+18,"SO SINCE JAN2016 TO DEC2016 BREAK OF THEM,I WAS SO HAPPY,SOON ENGAGEMENT NEWS AND I TALKED INDIAN ARMY!  OR POINT OF CONCLUSION IS THIS ONLY,THAT NOW MATTER OF CELEBRITIES TOO,HOW MUCH I TALK OR HOW MANY TIMES,U RES SEE ME TWEETING TO @MASK G ETC.???    BUT--- ",0,1
7641,7641,1.5858461417231647e+18,@MASK 🤣🤣🤣 इन अनपढ़ों ने खेला खेल कर देश को भी सर्कस बना दिया कोई बाबू PA से टाइप करवा लेते😂 गज़ब बेज़्ज़ती हैं,1,1
3149,3149,1.5835734901661573e+18,"@MASK Nevermind there's a global problem with inflation and democrats are really not too blame.  It's Putin's war, draconian covid lockdown policies in China, corporate greed using the pandemic supply chain shortages as cover, but we don't want to tell the truth, do we Kevin ",0,0
3514,3514,1.58369238231876e+18,@MASK @MASK @MASK @MASK @MASK More like a nudge from a fellow upper caste who has thought deeply about this issue. Maybe this is your chance to introspect also.,0,0
1023,1023,1.5807313729136271e+18,"cold shoulder gf, marital rape bf ",0,0
8135,8135,1.585530232479486e+18,@MASK जय श्री राम ॥,0,1
2035,2035,1.598692904943354e+18,ARE YOU ALL BUYING ON ITUNES? INDIAN ARMY ASSEMBLE,0,0
226,226,1.5820202815178056e+18,@MASK @MASK As long as there is inflation home price correction will be limited.,0,0
8198,8198,1.5851405730608865e+18,"@MASK @MASK @MASK @MASK Bhagat singh, subhash chandra bose, mangal pandey, chhatrapati shivaji bhosle, rani lakshmibai, sukhdev thapar, shivram rajguru. Or chahiye??",0,1
6489,6489,1.5857175380881695e+18,@MASK Ipl ki tune bhai,0,1
6339,6339,1.5858455572469064e+18,@MASK @MASK I’d play Hooda over KL anyday. KL is good for test matches. But the powers of IPL won’t let it happen.,0,0
1923,1923,1.6008043735670003e+18,"@MASK @MASK it can’t taste ginger after eating chilli. Our institutions are run from and by foreign countries, supreme kotha and East Indian army and is generals are total compromised. ",1,0
2038,2038,1.5986914852178698e+18,@MASK @MASK @MASK @MASK   @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK sir. made a thread on indian army camouflage I would like to know your perspective too. Do have a read !,0,0
494,494,1.581999836097786e+18,@MASK Joe just said another lie.  Joe lies is higher than the inflation.,0,0
6121,6121,1.5858465198357873e+18,"@MASK @MASK new rules for run out,runs should not be considered,in case the batters completed before run out @MASK @MASK @MASK @MASK @MASK @MASK @MASK",0,0
2374,2374,1.5820013694265915e+18,@MASK I saw someone putting graphic photos of lynching in a black woman's mentions and holy shit was that inappropriate,0,0
8467,8467,1.5816304209357988e+18,"for eg intelligences will be immortalized, lets say if the tech was available we could have voted to store intelligence of sardar patel. and even if he died in the time to come we surely could have his 100% organic intellignce running this country today.",0,0
6380,6380,1.5858327382252585e+18,"@MASK Only IPL player, not for international player",0,0
1640,1640,1.5471931556442683e+18,"@MASK @MASK It is Islamabad, very much. See the DC Islamabad at Soan garden. Islamabad can't be limited to CDA sectors only. Short term memory loss. You forgot E-11 urban floods last year, which played havoc. ",0,0
6857,6857,1.5526032200268964e+18,@MASK Forget about ED. What about the police cases? How many undertrials are languishing in jails and what is the percentage of conviction?,0,0
6062,6062,1.5858501030087475e+18,@MASK Why equal? Why not more ? ... Pay should be propositional to the value add ... in this case the value is revenue for bcci ... Generate revenue and then demand ...,0,1
4159,4159,1.583207922095784e+18,"@MASK It's good to give Dawah, but JP's views are worrying since even if he converted to Islam he might still try to twist it to fit his desires as he does with Christianity. This is why salivating over his conversion doesn't make sense to me. ",0,0
441,441,1.5820001787597537e+18,🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫The Fed must emulate the tactics of Volcker’s fight against inflation,0,1
8420,8420,1.5819743584108175e+18,@MASK @MASK @MASK It wouldn’t. Remember Neta ji aur Sardar Patel also won this election.,0,1
1526,1526,1.5806499872221676e+18,@MASK @MASK @MASK @MASK @MASK Stop trying to find ways to defend them already…Muslims In Hyderabad did pass through Hindu areas during muharram procession 🤡but when do this procession in a Muslim area we are not allowed? Wtf is this pseudo secularism. ?,0,0
4648,4648,1.577195937180418e+18,"@MASK Islam prohibites Music, Dance and Idiol worshipping still Muslims want to enter the Hindu religion celebration for WHAT ?? Reason !!!   Love Jihad ???  Terrorist ??  Target Killing ??  ??????? ",1,1
8196,8196,1.5851466177152287e+18,@MASK @MASK @MASK सुअर की औलाद सादाब तेरा ये सपना कभी पूरा नहीं होगा तु तो ये सोच की आने वाले समय में तुम मुसलमान इस देश में रहोगे या पाकिस्तान भागोगे। 🚩जय श्री राम 🚩,1,1
2024,2024,1.600747199205626e+18,@MASK @MASK Problem with opposition parties is that they can't speak against their baap China otherwise remittance will stop.   So the easiest way is abuse GOI n mock Indian Army,1,0
7366,7366,1.5859078143329157e+18,"@MASK Here's a suggestion: Go and see what the ""emergency"" is. If it's a sleazy political stunt from a sleazy politician, don't print a word. Don't even mention it on Twitter. It's unworthy and even if you know it's unworthy, mentioning you're just feeding her and her followers.",1,0
9994,9994,1.5835735377632092e+18,@MASK I do research instead of only listening to one source so there's no reason for my mind to be changed about anything yet. What I think of lockdown fanatical teachers is a result of their own words and actions. No need to change my mind there either.,1,0
3537,3537,1.583687986658816e+18,"@MASK @MASK @MASK @MASK @MASK you're the one cribbing about your and your family's worthlessness. Besides, systemic is all social, political, economic, my English speaking boy. Also pointing to sc/st act as if the number of fake cases under it are so large as to challenge what UCs do regularly against LCs ",0,0
5664,5664,1.5811389190681764e+18,@MASK Arrest is different from Conviction.  Prison Sentence is different from Wilful Imprisonment.  UAPA being used for Vendetta is real else continue to be in a rat hole.,0,0
9207,9207,1.5801919449319342e+18,Hindus and majority of them continue to support Modi only for his communal politics And not for his Administration or Governing ability  #Demonetisation,1,0
7452,7452,1.5848524643893535e+18,"@MASK Saw innumerable tweets on Hindu , Muslim PM in India..the simple fact is that almost all Muslim rulers, from Humayoon to Nehru & Indira Gandhi, got that position either by deceit or by plain crime..after Indira , it has become difficult  to fool people on this and get the Gaddi.",1,1
2925,2925,1.5834232286469527e+18,"@MASK I'm tired of only getting fed the Communist Party candidates Tweets. The constant ""Republicans are going to kill granny"" messaging is a blur of the past of Democrats weakening the safety net by putting illegal migrants first ",1,0
7289,7289,1.5859114973345956e+18,@MASK That’s a tough situation. Fingers crossed.,0,0
8941,8941,1.5807850121313649e+18,"Was the decision of demonetisation right?  SC will investigate' - Newspaper headline  If it was not right then what will Judges do? Will you stop, turn it, turn the wheel of time upside down? Had he been ashamed, he would have drowned in full water.  Will they now investigate + ",1,0
9929,9929,1.5835765291033928e+18,@MASK (Possibly because I breached that milestone through lockdown),0,0
8376,8376,1.5822830967913551e+18,@MASK @MASK ban on this organization. This ban was 1st suggested by Sardar Patel and which was refuted by Neharu. Yes Neharu made many mistakes.,0,1
8132,8132,1.5858588794175242e+18,@MASK Jai shree Ram 🙏🙏,0,1
305,305,1.5820198281264865e+18,@MASK @MASK Real GDP is at 2.73 trillion $  Naah if there is hyper inflation then currency would lose its value against dollar. So GDP would decline in dollar terms,0,0
1645,1645,1.547124668028559e+18,"So over the last couple of days, Mr @MASK who is an extremely experienced journalist, has been tweet pictures of urban floods in major western countries without context or comment. However, the implication from the images is pretty clear in the context of Karachi 1/n ",0,0
6750,6750,1.560111680419287e+18,"@MASK @MASK Increasing jail capacities is one area of concern. Inhuman, crammed facilities for undertrials is another.",0,0
7782,7782,1.5851544905752617e+18,@MASK @MASK @MASK Why godse Or savarkar... I think feku will  be more suitable....,1,1
4460,4460,1.58077546137369e+18,@MASK Roz raat ko gharwapasi ho jaati uski,1,1
2434,2434,1.5787993505701806e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK 03-Oct-2019 — Prime Minister Narendra Modi on October 2, 2019 declared that India was now open-defecation free (ODF) and cited it as a global benchmark. One more lie of our #gobiji @MASK ",0,1
9101,9101,1.580379511920636e+18,"Is it not a waste of court's precious time to consider Demonetisation case? Let CAG, dedignated agency do what court contemplate. Whether it met objectives can be moot point but it did create setbacks to corrupt and terror organizations. Spend time on CAA instead early @MASK ",0,0
2243,2243,1.582122084553044e+18,White American thinking is so depressing. This is so clearly revealed in the issue of the FBI and 1/6 and its questionable reaction to it. They totally neglect the well known fact that the FBI tortured MLK till his death while murder& lynching of black people remain unsolved.,1,0
8655,8655,1.566007812207026e+18,@MASK @MASK How difficult is that to figure out from the things already happening in our country today? Or from the past behavior of RSS? Or Savarkar's and Golwalkar's own writings?,0,1
9480,9480,1.5800703545336463e+18,"Chidambaram: 86.4% by value of the notes were withdrawn.. tomorrow, can 24 & 26 be used to declare as illegal tender 100% of currency?   Please examine this power.   #SupremeCourt #Demonetisation ",0,1
5997,5997,1.585854705283973e+18,@MASK we request @MASK  this man deserve @MASK contract next year after this performance he is perfect all-round performer @MASK  we need this types of player,0,1
9802,9802,1.5779443845991178e+18,@MASK #Demonetisation yaad hai kisi ko😌,0,1
1522,1522,1.5806515153661092e+18,@MASK नोबी की बात ही अलग थी 😹🤲,0,1
7377,7377,1.5859071839836567e+18,"Quay Lane, Brading - Immediate Closure necessary to enable Scottish and Southern Electricity Network to carryout emergency repairs @MASK",0,0
1832,1832,1.5438668748862054e+18,@MASK @MASK @MASK @MASK Ok seeing if anyone is awake. There hasn’t been 4 floods in the same location. My point is you can’t talk about 1 in 100 year floods at all now as Ian states. Past flood histories are no longer useful..,0,0
4476,4476,1.5802563412720353e+18,@MASK @MASK @MASK @MASK @MASK Nope. All lies. You can keep excusing but facts is all out there and everyone can se. Shame. You should do ghar wapasi,1,1
4315,4315,1.540460706017022e+18,"@MASK In India, ‘right-wing’ BJP govt gave women: * Medical Termination of Pregnancy Bill 2020. * Maternity Benefit (Amendment) Act 2017. * Criminal Law (Amendment) Act, 2018. * Anti-triple talaq law. * Bill raising age of marriage.  But Leftist cabal overturned Shah Bano Judgement ",1,0
6246,6246,1.5858689385036063e+18,"@MASK Hayden is a decent commentator(in IPL), that is it!",0,0
9647,9647,1.5791668052053197e+18,"@MASK @MASK @MASK Think beyond dog whistles and debate on hard data. See how many MSMEs shut down post demonetisation. Check the RBI data on fake currency in circulation before & after demonetisation.  If that is beyond your intellect, at least ask intelligent questions. ",1,0
3681,3681,1.5820552456976507e+18,"@MASK Phir wohi Dalit card. And then people like you say, “India mein casteism bahut hai” ",0,1
3021,3021,1.5835792196990405e+18,@MASK Oga reno but you announced how much you will give to those in need during the covid lockdown... Why criticizing PO bcos he told the people how much he will donate to them?if he didn't announce it to the people the governor might hide part of the money,0,1
4278,4278,1.583185908870058e+18,@MASK @MASK In iran the regime are imprison or murdering women and girls because of Hijab.Few days ago they killed a twenty two yo girl #Mahsa_Amini because her hijab was not according to the demands of the regime.We need world to hear us PLEASE BE OUR VOICE  #مهسا_امینی  #OpIran,1,1
2659,2659,1.5755182086056837e+18,@MASK @MASK It is Pride moment collectively for Nation and a perfect conjugation when we celebrating 75 Yr of Independence. The new India will take inspiration from your Foot forward.,0,0
2254,2254,1.5821083515040847e+18,@MASK Justices Surya Kant and J B Pardiwala oral remark against Nupur Sharma was tantamount to judicial lynching.  Judges who made such spew remarks against Nupur gave more impetus to those who were asking for 'Sar Tan se Juda' such judges need to be booked for their complicity.,1,1
1918,1918,1.6008085762889807e+18,"@MASK It’s not roads, infra, healthcare or bridges, but removal of article 370 in some far off Muslim majority state gave BJP 150+ seats in Gujarat elections..  Imagine how many seats BJP will get If Indian army sh00ts Kashmiri mullahs on live TV and burns down their properties.. ",1,1
6070,6070,1.5858496542345787e+18,@MASK @MASK @MASK A good move and what about the physically challenged cricketers who represent India ? @MASK @MASK,0,0
8099,8099,1.5858631897863496e+18,@MASK What’s next? Mughals introduced Nehru to our Nation!!!,0,1
5435,5435,1.3688560804076872e+18,"@MASK Do these women know any ""ABCD"" about the farmer's bill ? ",1,0
2539,2539,1.5747952434965545e+18,"@MASK reports that @MASK has called for collaboration to build 2, 000 toilets in public places to enable the FCT to achieve open defecation-free status in the six area councils by 2025. ",0,0
5026,5026,1.5807447362349343e+18,"अनुसूचित क्षेत्र में पाखंडवाद को बढ़ावा देकर भील आदिवासियों की मूल संस्कृति, प्रकृतिक जीवन शैली को खत्म करना चाहते हो, लेकिन ये कभी संभव नहीं आदिवासी अब जाग उठा है  🌾 जोहार 🏹 #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो @MASK ",0,1
2089,2089,1.5986691120285614e+18,Jack in the Box in #4 iTunes India @MASK 💜  Indian ARMYs OMG 😭,0,0
9135,9135,1.5802618432845988e+18,"""We always know where the Lakshman Rekha is, but the manner in which it was done has to be examined.""  - #SupremeCourtOfIndia said about #Demonetisation today. ",0,1
917,917,1.581619247721386e+18,"@MASK The same usual series of acts, I m sure all those dealing with such  cases can relate to it. Except the formal and official use of the term ""Marital Rape"", replace with 377 etc. ",0,0
2597,2597,1.5719472049647163e+18,"After being colonized by Turkish, Portuguese, Arabs and British, Coastal people are still shamelessly practicing Open defecation. ",1,0
1153,1153,1.5754361978783007e+18,@MASK Ab ek vakil rakho sab jisdin marji se hoga uske saamne paper sign honge tab sex hoga 🤬🤬 Rape case walo ko saza de nhi pa rhe aur marital rape ko valid karenge 🤬🤬,0,1
1058,1058,1.5754525506392105e+18,@MASK @MASK @MASK And the marital rape PIL is filed precisely to remove this exception. A simple reading for martial rape petition will clarify.,0,0
2903,2903,1.583425578606076e+18,@MASK Out of date!! pretty Hotel was seen in a Life boat helping the Migrants to Dover the RNLI have refused to comment but thank her for supplying life jackets and peanut butter sandwiches,1,0
121,121,1.5812901682034565e+18,@MASK Demonetisation 15 Lakh Aache Din Black Money  Border Security Sabka Saat Sabka Vikas Petrol @MASK 30-40₹ Beti Bachao Beti Padao Smart Cities  Etc.   Any success modizi??,0,1
2094,2094,1.5986665513175654e+18,"@MASK @MASK When the time of war comes, the American army will flee first, and the Indian army will then be ready to negotiate peace.  So don't be so happy.  😄 ",1,0
5076,5076,1.5804615636971927e+18,"Later in the afternoon, the Union Home Minister will visit Unai Mata Temple to offer prayers in Unai, Navsari district and will launch the ""Gujarat Gaurav Yatra"" and ""Adivasi Vikas Yatra"" there. ",0,1
2754,2754,1.575233478333178e+18,"@MASK The one friend I keep in touch with from high school, white guy, works at JPL.  Half his co-workers are some kind of Asian, and he's worked on several projects with the Indian Space Research Organization (ISRO) ",0,0
3689,3689,1.582052730751058e+18,"@MASK @MASK As u hv recommended tickets for corrupt,rape & murder accused like..Ram Kumar,from Doon murdering Dalit girl,case is still pending in HC...u will definitely sweep Himachal..@INCIndia @MASK @MASK @MASK @MASK ",0,1
3062,3062,1.5835775962765353e+18,Screw up after mess after screw up while people desperately try to travel around #London - they learn nothing from their mistakes and make same mistakes - was happier during lockdown! #tfl,0,0
