,Unnamed: 0.1,Unnamed: 0,id,sentence,label,codemixed
8519,8519,2405,34887,@USER @USER yeah keep mocking her right into a yes vote,OFF,0
8945,8945,8979,73770,@USER @USER @USER We skewer Sushma Swaraj also for treason. We r not inconsistent like u leftists/liberals. Take ur bloody poison somewhere else.,OFF,1
9478,9478,264,82579,@USER @USER That's just modelling. Plenty of women make shit tons of money just for looking good,NOT,0
3038,3038,8179,62159,"@USER Actually should read as liberal MP leaves liberals for another liberal party""""",NOT,0
5193,5193,10624,90064,@USER @USER @USER The bigger problem is liberal gun control nuts that want open borders to try and ‘cleanse’ a society from established cultures. Then create a ruling class or a communist structure that has been proven to fail. England is now a Muslim breeding ground. Shameful,OFF,0
5541,5541,4864,90889,@USER Yes yes he is Melanie’s boyfriend.,NOT,0
8023,8023,12221,87367,@USER This describes Bill Clinton perfectly. And yet? crickets from liberals. #ClintonCrimeFamily,NOT,1
8803,8803,8449,31500,@USER @USER Hunnid Stax my shit,OFF,1
199,199,10068,22012,"@USER @USER I don't believe an Elk could grip a rifle even if it could purchase one.  Although you would probably want sensible gun control laws"" on anything the Elk could purchase to defend itself.  Sad.""",NOT,0
51,51,10402,71527,@USER Fuck you are killing me lately 😂,OFF,0
6894,6894,6075,42118,#LindaSarsour is #FakeFeminist she's pushing #ShariaLaw and #AntiSemetic and #Liberals are buying it she was born in Brooklyn to #Palestinian parent's whom are #AntiSemetic and #AntiAmerican proves that leopard can't change it's spots.  #PcLiberal #WakeUP URL,OFF,1
430,430,10193,35195,@USER Definitions for liberals: Dangerous = Exculpatory. More 🤡’s,NOT,1
3556,3556,13180,16225,@USER Got a feeling every time deep state complains @USER will punish them with more declass. They are going to pay for their sins! Biglly! Who needs a plan to dump 11k docs and round up crooks?  @USER needs to geter done! #FNMA #FMCC #fanniegate #EndCorruption #LockThemAllUp #MAGA,OFF,1
3748,3748,8705,24263,@USER AWWW WE’RE GOING TO MISS YOU :(,NOT,0
7329,7329,11977,79044,@USER You are on the middle between regular stretcher and a bariatric.,NOT,1
8300,8300,1281,48576,@USER Happy Birthday again Namjoon! thank you for always sharing your thoughts and feelings with us! you are a beautiful person with a beautiful mind and heart 💜✨ ♈️ URL,NOT,0
4353,4353,11958,60478,"@USER @USER Aside from the whole meat is murder"" nonsense, coastal liberals claim the smoke gives you cancer. Austin tried to ban it in 2015 but it got knocked down. URL",NOT,0
1445,1445,4416,37367,@USER @USER @USER @USER 💀😂😂 you for buy give we all,NOT,1
2142,2142,8273,27820,@USER @USER @USER @USER @USER @USER @USER @USER I think you mean @USER Alan!,NOT,1
594,594,2045,79079,@USER I have you and Kaze- I need more.,OFF,0
8011,8011,1396,62973,@USER This reminds me of conservatives wanting to know if Monica was on her back or her knees. Is it really needed to decide these guys are sleeze bags?,NOT,0
5970,5970,998,90331,@USER @USER It matters less than swaying the political slant of the SCOTUS by both parties. That’s a fact. This is only important to lib’s and conservatives as to the Court makeup.,NOT,0
2189,2189,1151,19402,@USER He is so confused. One of the liberals running loose Beaware URL,NOT,1
6227,6227,10052,30832,@USER My prediction brother love breaks in the cell and beats up roman till he is passed out and braun wins aka this is the brother love heel turn and brother love makes his return as manger of braun with ziggler and drew,NOT,0
5635,5635,8310,64456,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER AMEN !!! We're Ready !!!  🙏💞💞💞🙏,NOT,1
5612,5612,5198,78784,@USER left!!! URL,NOT,1
7711,7711,7731,10767,@USER A MAGA a hat would make that pic legit!,NOT,1
2240,2240,5717,77518,Breaking news. Listen live at 1pm CT at URL #MAGA URL,NOT,1
513,513,13176,37301,@USER @USER When your bio is the most relevant piece of shit ever🤔👀,NOT,1
3981,3981,1953,21782,@USER my name is Whitney NOT WHITEY,NOT,0
8909,8909,1860,19138,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER No, I'm 100% sure you're watching right-wingers posting things only. And think you see discrepancies in narratives""?  What I posted wasn't ""approved antifa video"" at all. There's no such organization. What it was was a popular Youtuber examing what Antifa is without any bias.""",NOT,1
4316,4316,8197,74951,@USER @USER @USER @USER How about trump sending out memes while he is president of him bashing Hilary with a folding chair,NOT,1
8072,8072,5175,44915,@USER @USER Both of them.....,NOT,1
8297,8297,5107,24727,"@USER @USER Those other three are activist judges"".  They must be conservatives!""",NOT,0
2663,2663,4623,50864,@USER I believe that the gun control laws should not be so strict because criminals will still obtain guns regardless of gun restrictions and would make it harder for a law abiding citizen to defend themselves against an attack.,NOT,0
2129,2129,1314,69593,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Dint pay any attention to her...she's yet to say anything of interest... meme jerk.,OFF,1
2952,2952,7075,93406,@USER @USER I love the insights into a culture and a world I knew nothing about and I'm able to relate to the characters who are unique in crime fiction.,NOT,0
4643,4643,10487,83598,@USER @USER @USER @USER He is probably trapped in his mind palace. E-Every android model has one.,NOT,1
5026,5026,10146,19700,@USER @USER The AWB had no effect on crime. That's why it was not resigned into law 10 years after it was 1st signed and allowed to sunset. It also was the beginning of the end for Clinton and his corrupt administration. I love when they screech gun control! It means they lose in elections!,NOT,0
5998,5998,10164,19985,"@USER @USER @USER @USER @USER Conservatives really need to come up with something better  for an excuse besides their worn out Hillary Clinton..."". I've never defended either Clinton but trumps undereducated base consistantly assumes if ones against @USER then they are for Clinton Thats ignorant""",NOT,0
5863,5863,4808,67602,@USER Did she have all her personal info hacked from using GoOgLe.,NOT,0
8015,8015,1168,90460,@USER @USER She is in witness protection. I wish this cow had a mobile phone so she could call other cows and share her escape. #GoVegan,OFF,0
3835,3835,4393,35895,@USER @USER @USER Agreed. Antifa is totally ate up with worms. In fact they are worms.,NOT,0
6197,6197,6855,73145,@USER @USER @USER @USER I love both of u but more jennifer as she is my first crush and love,NOT,1
6509,6509,8743,13181,#Remainers whining are also in denial about the news around the rest of #Europe  Read dictionary on '#democracy' '#totalitarian' '#beyrayal' '#inevitable' 'YouTube' and 'OVER'!  #Brexit #EU #MBGA #MEGA #MAGA #MCGA #Conservatives #Patriots URL,NOT,1
2533,2533,6508,16042,"@USER This man is one of the most intelligent highly accomplished Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been successfully able to have him disowned by his own people. No Black child looks up to this man for inspiration bc to them he doesn't exist URL",NOT,0
6194,6194,3586,56067,@USER So dam sexy!,NOT,0
5999,5999,4719,13406,@USER @USER Brought at different times and no space on any coach. She is so red and blue that she said she’d travel next to a ‘random’ of she had to!!,NOT,0
8775,8775,12687,43242,"@USER @USER Winston Churchill on being admonished about sentence ending prepositions: This is an outrage up with which I will not put!""  And the punchline to my favorite grammar joke: ""Oh. So, where y'all from, BITCH?""""",NOT,0
5295,5295,5502,45996,Here's a fun fact Trump's approval ratings in Texas have gone up 4 percent from February to June  #MAGA URL,NOT,0
8985,8985,671,35524,Was this a threat from @USER #DangerousDemocrats #maga URL,OFF,1
5298,5298,1878,81242,@USER @USER @USER @USER Theresa May isn’t nice,OFF,1
9312,9312,11778,77482,@USER ACLU is insane. The antifa democrats are violent and should be declared a domestic terrorist group.,OFF,0
1556,1556,12060,67224,@USER Cue the liberals’ moral shunning of society for a minute; as they take a break from trying to ruin Brett Kavanaugh’s life &amp; humiliating his family.,NOT,0
5967,5967,5089,37213,@USER @USER who really cares about any of this wack ass beef???😂💀,OFF,1
6938,6938,2072,12068,@USER @USER @USER Are you aware that Hillary Clinton said she was going to use Nuclear weapons against Russia. That was after she sold the 20% of our weapons fuel. She is a complete idiot.,OFF,0
408,408,12523,19954,@USER @USER @USER As a kid of legal immigrants I can attest you are 100% correct. They follow the law to the letter in most cases because they worked so damn hard to get her legally they won’t do anything to risk their status. The illegals have contempt for our laws and pull the scams 24/7,OFF,0
2153,2153,5274,99077,@USER Bitter Barack. That says it all,NOT,0
8597,8597,7141,10667,1 year today our founder sadly passed away. Mandy devoted her life to saving animals across the UK. We all hope she is looking down on us with a smile knowing we are continuing the work she started 20+ years ago. forever in our thoughts Mandy Leigh From all the staff &amp; Trustees URL,NOT,0
324,324,9946,33730,@USER @USER They’re doing it deliberately get rid of the minions problem solved they couldn’t give a monkeys.,NOT,0
8562,8562,898,19380,"@USER @USER It is not a crisis"" . The Conservatives think everything is a crisis- the asylum seekers,  the economy, TMX  now NAFTA. Just relax guys the adults are in the room.""",NOT,0
7505,7505,11074,16628,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Don’t forget Antifa &amp; Southern Poverty Smear Center.,NOT,1
4675,4675,1045,25808,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER yep bc not agreeing with forcing adult memes and choices on individuals not developed enough to comprehend them means I am homophobic,OFF,1
1751,1751,8687,50330,@USER Creepy old pedo desperately trying to be relevant. Just an old guy from the old world which Trump has shattered.,OFF,0
7802,7802,7145,24370,@USER @USER He is hiding a child,NOT,1
5427,5427,863,45523,@USER So will this all be hidden like the liberals hid everyrhing about the failed Nipigon bridge?!?! Huh? Our money and we are barred from the truth sickens me. They are communists,NOT,0
8116,8116,4371,60981,@USER I ain’t fucking w/u today lol,OFF,1
9487,9487,10089,23447,@USER @USER @USER Awwww babe I love you and thanks haha,NOT,1
1070,1070,8865,89701,@USER He seems nice 🙄,NOT,1
1554,1554,6574,77601,@USER Yet this kids in chicago killing each other daily cause u doing so much good in your home state with gun control right?,OFF,0
8996,8996,1688,92809,@USER Heck yeah. And also she IS cool,NOT,0
2985,2985,7092,64888,@USER Nigga you are about to lose,OFF,0
1676,1676,957,56419,@USER Then it’s time to indict trump if you are pro-law.,NOT,0
1042,1042,316,42528,@USER If bobby is fit thats exactly what i would say but not sure if he is or not,NOT,0
7958,7958,633,83474,@USER @USER Sharyl Attkisson is NOT the MSM!  She is a truth-teller.,NOT,1
7312,7312,3107,19813,@USER Don’t talk shit about 48 laws,OFF,0
6045,6045,9985,23255,"@USER @USER @USER Conservatives are whining"". There, I fixed the typo for you.""",OFF,0
4301,4301,11403,96551,20180919: Chris Hall CBC: The Liberals' fall strategy just hit a brick wall named Leona Alleslev URL,NOT,1
6075,6075,2424,78973,@USER Congrats love! You are proof that with enough courage and determination you can literally overcome anything. Thank you for being a beacon of hope to everyone. 🤟🏼💛,NOT,0
3312,3312,12189,55485,"@USER I just said that very same thing. That Christians"" create a life/death for Dr. Ford or Stormy Daniels who tell their stories, but I don't see (not counting Antifa) that happening from us to them. It's so weird.  Not very Christ-like of them, at the least of it, and so vile, etc""",NOT,0
1194,1194,9400,87805,@USER And no one cares,NOT,0
2838,2838,9103,42450,#teamspotlightsunday this spotlight goes to 2 women! Meghan McDermott and Alanna McDermott. Alanna has had an amazing journey not only physically but mentally. She is breaking her comfort zone by helping others achieve their goals. I am so proud of you! Your growth is inspiring! URL,NOT,0
886,886,86,84667,@USER @USER @USER @USER The Institution only let her tweet when she behaves. She is a Window Licker!!!!,OFF,1
8030,8030,7987,55902,@USER Good shit! Kaepernick is a great model for young kids who play football to stand up for what they believe in,OFF,0
841,841,6787,15636,.@USER just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?,OFF,0
5842,5842,4246,92013,@USER You are changing the world,NOT,0
6681,6681,1902,24276,@USER He is truly dumb as shit.,OFF,0
2350,2350,7787,92835,@USER @USER @USER Good for you.. he is bit miss guided for me to follow as the guy to me seems more like an idiot &amp; a crock but if you think that he is perfect even though there is multiple investigations against him whom am I to disagree. I'm still looking for a better role model for America cya,OFF,0
7058,7058,6065,48748,@USER @USER @USER She is correct about one thing..the truth DOES always win!,NOT,0
4249,4249,11264,33891,@USER But when Moochelle&amp; Obama did it??? Meh,NOT,1
2647,2647,6270,64781,@USER @USER @USER @USER @USER Antifa fails,NOT,1
1865,1865,2529,31562,@USER Everyone who is against this is called a „Nazi“ by Antifa scum and politicians.,OFF,0
1512,1512,1781,14978,Dr. Blasey Ford Kavanaugh #MeToo .@USER .@USER #FemFrauds #MAGA #Maddow #MorningJoe #WednesdayWisdom URL,NOT,1
4555,4555,5368,18334,@USER Bill Maher is a known POS!,NOT,0
3017,3017,2838,51406,@USER I plan on it,NOT,0
3041,3041,6923,69452,@USER You are certainly one amazing hot gorgeous stunning sexy flawless woman. Wow!,NOT,0
6080,6080,12984,86737,@USER The FBi has made it so that @USER cannot buy a cell phone nor his calling cell to now calls after 5 pm and weekend now but he can use his office phone 619-513-5555 he like to say he is someone else and hate me for call to FBI worked and back and know safe&amp;llook,NOT,0
2400,2400,13106,43884,@USER yo why won’t you let me post a link fam... does it offend you? You little salty spittoon... you literally allow porn such as @USER but you don’t allow federal shit... #censorship #ConfirmKavanaugh #ConfirmKavenaugh #maga URL,OFF,1
1193,1193,9738,96199,@USER @USER @USER Antifa do promote hared based on Race. Black Lives Mater is a Hate Group. Prime Example of How The SPLC are not Trust Worthy.,NOT,0
7707,7707,11221,52806,@USER Do you think if we let the ECB handle Brexit &amp; the Conservatives handle this new tournament they might actually make less of a mess of them both?,NOT,0
2996,2996,3708,68699,@USER hello angel i'm really sorry to bother you with my message i can't help it you are too beautiful. this is for you 😍🌷🥀🌹💐,NOT,0
5918,5918,12000,87693,@USER @USER Proud of you too! You hold down the fort for us on sensible gun control. TY! #EnoughIsEnough,NOT,1
1915,1915,7069,36049,@USER She is so dumb and clueless! Pushing a pipe dream. What fools they are that put her in office. Sad! #FoxNews #SocialismSucks,OFF,0
5514,5514,13045,19089,@USER @USER You are in your Fabulous 40’s I’d say💝,NOT,1
2283,2283,5866,60672,*goes to song suffragettes*  Waitress: “there’s a $15 minimum food and drinks charge” Me to waitress : “who do you think you are?”,NOT,0
718,718,7028,19632,@USER Why only a fact-checking tweet for a Democrat?  I would expect these tweets for all political candidates?  Or does the AP only do this for Liberals?,NOT,0
1789,1789,4761,47988,@USER @USER The pope is Satan incarnate,OFF,0
6216,6216,2388,52236,@USER @USER @USER She is an alt-left crazy and was discredited by numerous women. All you dems have left is lies. Her name is DR. LIAR.,OFF,0
5557,5557,150,32942,@USER He is doing life tho😑,NOT,1
8762,8762,11123,19119,@USER I will beat your ass.,OFF,0
7222,7222,11547,15990,.theresa_may: Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first time any government has offered housing associations such long-… URL,NOT,0
1728,1728,3223,12748,.@USER .@USER .@USER .@USER #HypocrisyMuch? .@USER .@USER .@USER that's why you are an enemy to the people #FakeNews go against political opponents and hide crimes from #Liberals #BigStuff! URL,OFF,1
4497,4497,11723,75353,@USER About Time!!!!!,NOT,1
3070,3070,3673,20137,@USER @USER  last night my 6 year old daughter Audrey broke both of the bones in her lower leg. You are her biggest heroes! She talks about meeting y’all in Phoenix all the time. Any chance she could get a “get well shoutout”,NOT,0
1208,1208,10954,45161,@USER Technique is Key🙌🏻,NOT,1
3111,3111,6774,28698,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Don't understand your logic. Anyways this is going nowhere. This to me is not acceptable. Maybe you are ok with it.  URL,OFF,1
2951,2951,12651,22091,@USER @USER Antifa Tribute song - URL,NOT,0
9141,9141,4370,88099,@USER I LOVE YOUR WIT!  You are clearly perceptive and very smart - one of the best to play this game - just played too hard like Andy said.,NOT,0
8348,8348,93,75089,@USER OMG HE IS SO EXTRA ILY,NOT,0
5593,5593,10337,28156,@USER @USER yes we are ..the democrats no longer care bout the constitutional laws or the us citizens..their new pets are illegals drug dealers murdersers thieves rapists muslims antifa the lgbtq and anybody who hates america..theyre batshit crazy!!!,OFF,0
4391,4391,5880,53795,@USER @USER @USER You only have 6 1/2 years left buddy!! 😀#MAGA,NOT,1
6968,6968,1155,65970,@USER She is going to pull it out of her A-crooked-letter-crooked-letter.,NOT,0
863,863,10955,35185,@USER all these  accusations  were to just write a book . There was never an affair  If it were true why would we trust u  . You took the money  and still told about it.  Why do people call you by your prostitute name  . Maga 45 .,NOT,0
6787,6787,2165,93002,@USER She is so gross. An obvious hack,OFF,0
3730,3730,4704,75586,"@USER @USER The no gun zone"" is still having trouble. By all means, gun control is the answer! Lol""",NOT,0
7243,7243,3656,82183,@USER It is all about bs ☝Think there any more idiot tham the liberals.,OFF,1
3649,3649,1548,16612,@USER A disgrace,NOT,0
494,494,3116,74768,@USER @USER Thank you @USER Your bravery is duly noted.,NOT,0
4404,4404,6799,57252,@USER That food you made was so mf good. THANK YOU!! 😭 lol,NOT,1
6379,6379,11883,77889,@USER He'll be replaced. . . . . . . . by another Muslim.,NOT,1
1993,1993,4071,68311,- You want to start off with clean skin to get all of the benefits. - Pour your water into a small glass bowl. Make sure your water is still steamy. - Grab a towel. - Place your bowl somewhere you are comfortable standing.,NOT,0
7718,7718,3590,27700,@USER Thank you for saving the dogs!!!!why are people assholes,OFF,0
481,481,7338,46498,@USER just saw your algae commercial blaming @USER that’s pretty rich considering you are the Gov and have done zero zip and now you want to be Senator of FL.,OFF,0
8094,8094,11288,36435,@USER Amazing how Dems don’t feel they owe it to unborn generations to keep ILLEGALS out!!,OFF,0
758,758,8303,93373,"@USER Thanks. So the large corporates are going to have to take it on the nose""?  Reason for asking is that they:  1/  Employ a few people in UK, who might not want to see their emplyers leave, and 2/  Represent part of many peoples pensions  @USER",NOT,1
5462,5462,9095,32533,2) The IRS attacked conservatives. The FBI rose up against a Presidential Candidate.  Suspicious deaths occurred.  The Police were branded social enemies.  DACA gave rise to illegal immigrants as voter puppets. The Military was weakened.  Iran was funded for Nuclear capabilities.,NOT,0
5911,5911,8237,41492,@USER But she has no concrete facts. But to Dems a lie is good enough.,NOT,0
4766,4766,11704,15541,"@USER Hi! there is your unroll: Thread by @USER 1. OK. Something very strange is going on. Holton-Arms, the exclusive girls school of fraud Blasey […]"" #ChristineBlaseyFord #MAGA URL See you soon. 🤖""",NOT,1
821,821,1971,55255,@USER Don't you have to have some proof?🤔,NOT,1
5381,5381,7203,90608,@USER @USER @USER @USER @USER Yes included. Smoothing reserve put in place as Conservatives knew next year and year after toughest in five year cycle. Predictions are proving to be correct.,NOT,0
2183,2183,10204,12248,@USER @USER You are part of the problem. You are the racist.  Wanna address this ? @USER  @USER,OFF,0
4843,4843,634,20770,@USER @USER Queen Of Rap 😛 Other Bitches can knot relate,OFF,1
3213,3213,10916,86355,@USER By the way the United States is a Republic!,NOT,0
1712,1712,12366,13005,@USER Coming from a person from Chicago...kook!,NOT,1
3591,3591,6938,93111,@USER There is a full-blown coup d'etat going on between the Deep State and the Liberals for everything they can do to try and get Trump out of power and it's absolutely ridiculous and should be against the law,NOT,0
1238,1238,11815,91057,@USER Thanks for being a bad bitch we CAN believe in URL,OFF,0
92,92,4382,22902,@USER all conservatives are bad people,NOT,0
7318,7318,12334,83888,@USER @USER Why?  He is messed up.,NOT,1
287,287,9018,57973,@USER @USER This clown need maga listeners.   Nothing more nothing less.   Total fraud.,OFF,1
7372,7372,2682,55174,@USER @USER He is Satan,OFF,1
1471,1471,11661,10200,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Absolutely.,NOT,1
4224,4224,10668,55015,@USER I see boobs lol 😂😜😘😇,OFF,1
7659,7659,5440,34157,@USER Another crazy liberals,OFF,0
3090,3090,6778,96002,@USER You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???,OFF,1
7639,7639,8352,31129,@USER @USER @USER @USER Pittsburgh sucks kek,NOT,1
786,786,2663,29009,"@USER This is ANTIFA!!!"" &lt;kicks man into pit&gt;""",NOT,0
8774,8774,5926,40767,@USER #Police are priority for funding! @USER @USER @USER Our country is overrun with crime. Degrees of lawlessness in #UnitedKingdom,NOT,1
1280,1280,9273,81105,@USER Well now he is cut!,NOT,1
1296,1296,2208,49919,@USER @USER @USER @USER @USER @USER @USER @USER @USER Chicago has strict gun control laws -- but within a few miles there is a free sale and exchange zone that nullifies rational efforts. Banning gun sales in the city of Chicago helped a lot. Restricting Illinois sales helped. Indiana won't participate.   1/,NOT,1
1310,1310,8946,43228,@USER YOU ARE TRULY a champion in every sense!! You win AND lose with grace! @USER you too are a champion!! Thanks for the terrific tournament!! URL,NOT,0
6653,6653,2936,89662,@USER You are a true blessing,NOT,0
4039,4039,6887,44848,@USER Aj nahin to kal tum ko bi marna hy you are bad thinking,NOT,1
4832,4832,4686,96767,Looking forward to another GREAT Rally tonight in Fabulous Las Vegas!!! Never tire of hearing @USER speak!!! He gives Energy to his Base...and We give it back to Him!!! #LoveOurPOTUS #MAGA #KAG URL,NOT,1
8378,8378,10289,50831,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He may not be a Texan but he is certainly shaping the Dem party for the better.,NOT,1
7755,7755,169,32897,@USER He is a DUMBASS !!!!!,OFF,1
5823,5823,9052,64029,@USER @USER @USER If you are the type of iphone user who loves taking pictures etc then go for the 256gb,NOT,1
4741,4741,11067,90853,@USER @USER Ciara has stopped me from doing so much dumb ass shit god bless that woman,OFF,0
8169,8169,10722,38025,@USER Oh cool. Alana found the one person dumber than she is and retweeted him. Nice move.,OFF,0
56,56,9920,93580,@USER BURN  your Nike gear.  Everyone I know is done buying Nike.  Oops. Conservatives are the ones buying from Nike.  After all we r the ones making the money  There’s way way more of us    🖕Nike,NOT,0
6842,6842,10776,84020,@USER @USER @USER @USER @USER No we don’t! There has been videos of Trump supporters blocking kkk and sending them away! We don’t accept racism. He said “There are fine people on both sides”. That includes antifa but go ahead and pick and choose your information.,OFF,0
3613,3613,9275,26809,@USER @USER @USER 2bn is notong term that shud b annually.,NOT,1
3971,3971,11166,61141,@USER @USER No disrespect oh pope but you need to step down...,NOT,1
7689,7689,2333,24492,Now this is how we MAGA URL,NOT,1
5248,5248,7993,16908,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nice group of #maga follow back thanks !!!,NOT,1
4712,4712,1653,33856,@USER Don't dignify her stupidity by posting her comments!!!,OFF,0
5194,5194,21,67757,@USER @USER You are correct.,NOT,1
5107,5107,11086,25227,@USER Good lord this woman is a dipshit !,OFF,1
8821,8821,2120,34840,"@USER Trump didn't want to be president"", therefore colluding with Russia for presidency is a made up attempt by liberals just like SCJOUS.""",NOT,0
1514,1514,4388,47486,@USER @USER I know you guys are scared of ANTIFA,NOT,0
1109,1109,1343,45516,@USER We’re super excited to have him! He is now on board for the #HadexIncursion,NOT,1
1509,1509,10980,52245,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Awh thanks babe. I’m just really upset that depression is taking over everyone I know and love. And people I admire. RIP Mac miller 💔 I don’t want anyone to ever think that they are alone in their fight!,NOT,1
4449,4449,4262,87923,@USER @USER You know good and goddamn well that if you tried to explain all the gun control on a military base is proof that gun grabbing laws won't do shit if you look at Fort Hood.,OFF,0
7162,7162,1835,55827,@USER by which point the fuckingclass was nearly over... lol!,OFF,1
6091,6091,7617,49345,@USER @USER @USER @USER @USER @USER @USER @USER Omg....he is sex on legs,OFF,1
7383,7383,2199,77941,@USER @USER NOW is the time to begin scheduling SUNDAY COLLEGE football games! You can push these America-phobes and police haters right off the ratings cliff!  #NCAAonSundays!!,NOT,1
1544,1544,7606,20399,@USER @USER Ha! I’ve met you both and neither of you are dull! Me on the other hand.....😌,NOT,1
4262,4262,6168,80777,@USER Destroy America is more the 24/7 chant from ALL democrats including Hillary.,OFF,0
1394,1394,3774,97778,@USER @USER Guess what Chicago kids go theu this shit every day and they have the strictest gun control around!,OFF,0
6830,6830,2115,91691,@USER Booker is toast!,NOT,0
820,820,10615,43409,@USER @USER @USER @USER @USER @USER @USER @USER This sounds as relevant as the march in Mumbai by the woke snowflakes for Gun Control😂. Abortion in India is legal and only the woman's choice is required. Take your circus elsewhere. Instead take up the issue of oppression of Hindus in India. This is at least relevant.,OFF,1
3758,3758,5400,43750,@USER @USER He is part of the problem in the Island...the incompetent on the governor and his work team on accepting and not having answers on every issued is our problem right know.  Everything in this island right now is a political issued there are no priorities on human needs... 🙄,NOT,0
9296,9296,12315,13607,@USER You are not alone with that :(,NOT,0
6120,6120,6374,50631,@USER now that Bea Arthur had a lovely mud bath and coconut oil rub she is settled in for her bedtime story and loves loves loves your book so much i had to read it three times to her before she would go to bed. We hope you are doing well and feeling better! URL,NOT,0
6816,6816,10304,93262,@USER @USER @USER @USER @USER @USER @USER She is. I dont think politics is for her to dabble in.,NOT,1
3798,3798,3397,18518,@USER She is one of satan's daughters,OFF,0
4778,4778,5496,42335,@USER Liberals are full of s#$t when they say they have alot of love to give!  They have become the devils minions.  No one will prayerfully vote for their socialist agenda!,OFF,0
3482,3482,12962,40206,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER URL That's a guy. Guy looks like a Sheila! #QANON #MAGA #GREATAWAKENING URL,NOT,1
3076,3076,8556,73043,#realtornggiveaway  How many are ready for our Friday giveaway?  Retweet if You are!,NOT,1
8830,8830,8610,17128,@USER Don’t worry your time will come play hard and listen the coach Frost he is a winner a championship coach🏈,NOT,0
5751,5751,743,16105,@USER @USER Lefty Pope should also! He is Not worthy rep for true christian roman catholics!! He failed his flock!,OFF,1
1319,1319,4456,42328,@USER You should reach out to Paul.berger@USER He is teaching &amp; researching these classes. &amp; he is fierce &amp; great! V. Ethical.,NOT,0
2810,2810,8787,34481,@USER It's so sad I grew up in a Christian Republican home and longed to be free like liberal cool kids. You new liberals are worse than 1950 parents. You ruin everything in your quest to prove getting picked last in gym wasn't because we wanted to play not  watch you fake injury.,NOT,0
6452,6452,2414,69404,@USER And thank God he did win. There is more money in American workers pocket. More jobs available. Tax breaks for the middle class. We are in an industrial boom where I live.  New neighborhoods and schools being built just to handle the people coming in to fill these jobs.,NOT,0
5526,5526,5536,28963,@USER @USER Superman: “This guy still giving you trouble?”  *uppercuts Steppenwolf*  Me: “THERE HE IS! SUPERMAN!! IT’S HIM! FINALLY!!”  News: “Henry Cavill is no longer Superman”  Me: “........WHY.......”,NOT,1
193,193,4049,88930,"@USER England averages 26 gun murders per year. It is hilarious that you imply gun control doesnt work in the UK. This must be what Trump call Fake News"".""",NOT,0
7462,7462,10977,87449,@USER Finally. God bless them. We need more of this advocacy,NOT,0
1216,1216,12051,69821,@USER Bitchhhhhh I'm jelllll,NOT,1
5898,5898,11024,58973,@USER Keep telling it like it is!  #MAGA,NOT,1
5604,5604,11368,79256,@USER Zarries didn’t start this conversation! It was a larry shipper that trash talked our ship!! So how about y’all petty ass larries stay out of our mention eh?!!,OFF,0
9396,9396,7014,36560,@USER He represents the same 1% all other conservatives represent.,NOT,0
8425,8425,5772,32201,@USER He schools read a ammo box warning label...,OFF,1
1714,1714,2661,76555,@USER I told you to stop eating my booty that day but nooooo,OFF,0
4410,4410,6017,37149,@USER Holder is a complete corrupt scum bag. I remember when he announced his is part of the resistance. Which means he want to resist the people who voted for Trump. Can U imagine the people he would have hunted down and prosecuted if this happened to bone head obama,OFF,0
7564,7564,807,86646,@USER I bet she`s had more prick`s than a second-hand pincushion! #MAGA 🇬🇧🇺🇸,OFF,1
5236,5236,10503,29049,@USER 😂that zombie walk was a little scary. Remember when that zombie said he was going to eat Shon’s butt💀,OFF,1
1767,1767,3867,53774,@USER do u have yuzusft face mod? i want it but i cant dl :o,NOT,1
