,Unnamed: 0,id,tweet,offense,codemixed
4519,4519,1.577156756056072e+18,@MASK mere toh masaji ni diwala nikaal diya.. fir bhi Modi ki mala ginte hai.. Gst demonetisation ke baad.. payment ana slow hogaya... fir covid me party hi ud gayi.. ghar bhi bechne ka bol rahe the bichme.. fir bhi Modi Modi karte hai 🤣🤣🤣,1,1
932,932,1.5835707590073385e+18,"In July 2020, @MASK condemned #Stone constituents for breaching lockdown rules but still backs disgraced #BorisTheLiar for leader. His hypocrisy is beyond belief. His arrogance knows no bounds and he simply doesn't deserve to represent Stone as the MP. #GeneralElectionsNow ",1,1
379,379,1.580727668240429e+18,"@MASK @MASK 1. कभी आपने किसी फौजी को hijab/बुरखे में देखा है? 2. क्या कभी किसी किसी स्कूल जाने वाले बच्चे को भारतीय पेहेराव पहने जाते देखा है?  Uniform का मतलब है समानता. यदि अगर हिजाब सही है तो पैरों में पैंजण, भगवा कुर्ता भी सही है.  कृपया किसी कमरे में बैठ secularism की बातें न करे ",0,1
3885,3885,1.558661591079432e+18,@MASK @MASK Unko actually Tiranga se koi mathlab nahi hai. They are doing only for two reasons. To promote Ambani's polyester business and to stop AAP's hugely successful Tiranga yatras in many cities. Otherwise how Golwalkar's  followers accept & promote Tiranga?,0,1
1818,1818,1.576959583477977e+18,Watching F.I.R movie ......just shocked how the movie openly promote #lovejihad.... in movie actor is muslim and his gf is bhramin hindu....mje ke bt ye h ke movie me dikhaya gya ke ldki muslim ldke ke piche pgl rhti h @MASK @MASK @MASK,1,1
845,845,1.5752578404820664e+18,#JaiHind #BharatMathaKiJai The Day India Shocked Entire World By Conducting #SurgicalStrike At LOC. . #HowIsTheJosh @MASK @MASK @MASK @MASK @MASK @MASK #RAW @MASK #PARASF @MASK @MASK  @MASK @MASK #AjitDoval #AllIntelligence,0,1
2744,2744,1.5856934164231905e+18,@MASK @MASK Inko kya lgta hai nhi khelege to team performance nhi degi bhai line lgi hue hai inka future hi chla jayga bnao add khelo IPL,1,1
2041,2041,1.5805375095280968e+18,"@MASK Convert all government school into English medium school. This would be counter to what rss/bhagwat insisting on teaching marginalized, Dalits, adivasi childrens in Hindi or Sanskrit.  Take a example of Andhra Pradesh English medium school. ",0,1
1899,1899,1.5811529919643727e+18,"@MASK make an example, replace your boss with a dalit or adivasi guy ",1,1
1003,1003,1.583718122204594e+18,"@MASK @MASK @MASK Rapist ko support kyu karte ho , rapist ko support karne wala rapist hota h . Dalit ko mandir me kyu nahi Jane dete , bhagwan se upper ki shikayat na kar pae 😔 ",0,1
3003,3003,1.584860779748397e+18,Feroze Jehangir Ghandy was a Parsi who later changed his surname to Gandhi as he was inspired by Mahatma Gandhi. He got married to Indira Gandhi according to Hindu rituals. Indira Gandhi never changed her religion . Both of her sons Rajiv Gandhi and Sanjay Gandhi was also Hindus,0,1
2084,2084,1.5800155355882004e+18,"How to investigate the tribal landlessly should be checked. ? Adivasi had lived in the forests for centuries, did the whole land? #आदिवासियों_की_जमीने_हड़पना_बंद_करो #32percent_reservation_rights  #किसान_खाद्य_मांगे  #लाडलीकाबास_रास्ता_बनाओ @MASK   @MASK ",0,1
4032,4032,1.561220142826066e+18,@MASK Madhav sadashivrao golwalkar was not even a Dandi Swami forget about becoming sankaracharya never followed the rules of yagyopavit in his life. If he had a yagyopavit or upnayan Sanskar I doubt it it was also done according to Shastra chances are not.,1,1
344,344,1.568884278544728e+18,It's funny to see that these trends are mainly driven by men! I am neutral! Reading tweets only! #MaritalRape #MarriageStrike #BoycottMarriage,0,1
1321,1321,1.5832349520903823e+18,THIS DUDE THOUGHT JUST BCZ I WEAR THE HIJAB THEN IM AUTOMATICALLY MARRIED,0,1
1625,1625,1.5793586633531845e+18,@MASK @MASK @MASK Abhi ghar wapasi nahi ho sakti na,1,1
2543,2543,1.5856930916499456e+18,Why the fck is this IPL player @MASK in the team? Chutiye ko niche khatke panty pehnake Athiya  ke saat ghar bitao! WTF is wrong @MASK,1,1
4177,4177,1.580541864641446e+18,"Demonetization was the biggest mistake!  Modi govt and our arrogant FM are the real threats to the Indian economy, not foreign factors!  #Demonetisation #Inflation #Poverty #Rupee #AchheDin #Vishwaguru #CongressForChange #BharatJodoYatra @MASK @MASK @MASK ",1,1
659,659,1.5986381645158932e+18,"यहां सैन्य विमानों को स्टोर करने के अंडरग्राउंड स्टोर, हवाई पट्टी हो। 1000 वर्षों की सरंचना बनाई जाए। 15000 लोगों को यहां सुरक्षित रखा जा सके। @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK ",0,1
4259,4259,1.580121369961853e+18,"Chidambaram: The second last pt is proportionality, and the final issue is the power of this Court to issue declaratory reliefs, and mould the relief.  #Demonetisation #SupremeCourtofIndia ",0,1
2170,2170,1.364969162322436e+18,"@MASK Never! Gov is enjoying Hindu Muslim, Ram Mandir. Farmer's Bill CAA /NRC UAPA ETC ETC..... ",0,1
2826,2826,1.5556160173298235e+18,@MASK @MASK @MASK I've encountered people who are rotting behind the bars as 'undertrials' - not convicted yet for the crimes they probably never committed all because they can't afford an advocate and the bail money.   It's NOT ok!,0,1
2915,2915,1.1529257849667174e+18,@MASK @MASK Silly reason behind giving ratio of muslim population to Indian population and  ratio no of muslim undertrials to total no of undertrials; perhaps to seek attention and sympathy of readers and to make the point that muslims are being Ill treated... Continued...(2),1,1
382,382,1.580724863182209e+18,"@MASK nahi, pr agar miley toh sab ke religion ko barabar mile, hindu ladkiya saree pehnegi , ladke bhagwa, ek dharm vishesh ko sab hak kyun? ye toh secularism nhi. ",0,1
2786,2786,1.5856797758423245e+18,"Raza is 36 but i cant not see him playing IPL 2023.  In fact, he could end up being one of the most coveted players in the auction in a couple of months.",0,1
1196,1196,1.5820262028897523e+18,Exit poll of congress president election: We predict clear cut win for malikaarjun kharge Congress will get Dalit president,0,1
1636,1636,1.58e+18,@MASK bhai church me jaake gharwapasi karwa saare rice bags aur masjid me jaake katmullo ki to  vote denge tumhe,1,1
3262,3262,1.585158935228871e+18,@MASK It always very clear that Khujliwal is a Godse Lover,1,1
2312,2312,1.5808974367297615e+18,"बेघर किया क़त्ल भी हुआ लूट भी हुई ,जज साहब ने अपने विवेक का भरपूर इस्तिमाल किया और अपराधी को 800 रुपये के जुर्माने की सज़ा सुना दी !  ये जानते हुए इस बेरोज़गारी के दौर में ये रुपया कँहा से भरेगा ? अगर इसकी जगह मुस्लिम समुदाये का कोई भी व्यक्ति होता उसको UAPA, गैंगस्टर, गुंडा... ",0,1
2173,2173,1.3644318229568635e+18,#KisanKaSammanPMKisan Pradhanmantri have taken the right decision for the farmers. By this Bill a farmer can develop his business. So I fully support the Farmer's Bill.,0,1
2556,2556,1.5858703749649736e+18,@MASK @MASK PSL &gt; IPL 😭 Kohli is lucky 😭 And many other blah blah 😭,0,1
3886,3886,1.55865901534054e+18,@MASK tho ms golwalkar aur hegdewar kaha tha apne gharo ma dar ka iya,1,1
3696,3696,1.5825602727532503e+18,"@MASK How many sought apology or wrote mercy petitions. Well, thats many. Infact INC topped the list of apology seekers as corroborated by Rajmohan Gandhi in his biography on Sardar Patel -- ""Patel: A Life"", page no. 115 ++",0,1
4043,4043,1.560556112281477e+18,"As a normal citizen of India, is RSS so pitted against India so much as it prefers Bharath and Bhaarathiyan concepts.  Whose fault-line is it anyway Nehru Golwalkar / Savarkar  Or is The Wire?  @MASK  @MASK",0,1
3384,3384,1.5848824955728404e+18,"@MASK @MASK Noose ka matlab pata hai? Ya aise hi bol raha hai? Aur kitna terrorist terrorist bolega? Kuch aur shabd pata nahi hai toh bol. I'll help you. Bika hua hi sahi, hai toh tu Indian hi na. That's why Godse Ji fought for ur freedom in the first place. ""That's"" matlab that has or is.",1,1
890,890,1.5834208745686303e+18,"@MASK Isn't it a pity.That we cannot remove illegal migrants,as quick as we remove  Prime Minister's and other Government Ministers?🤔#getthejobdone ",1,1
1545,1545,1.5816471560493875e+18,@MASK @MASK @MASK Yeh Gha Wapasi kar chuka hain..Aap bhi ghar wapasi kar lijiye..Ghar wapasi se matlab koi party nahi Sanatan se hain..,1,1
3080,3080,1.5847899461453207e+18,@MASK Indira Gandhi 17 years PM Rajiv Gandhi 5 years PM Sonia Gandhi 10 year super PM These were the Muslim PM India has had.,0,1
128,128,1.5820059404709642e+18,@MASK @MASK @MASK Trump was seen checking out/laughing about little girls with Epstein on video. There is also the access Hollywood tape where trump brags about being a rapist. SEVERAL people have accused #traitortrump of rape... maybe you are mixing them up?🖕,1,1
145,145,1.5820032449973002e+18,"@MASK @MASK Desh me jiitna bhi ghatiya wala kam even prostitution ka dhandha afeem drugs ka dhandha pakistani jasusi kam,bacha chori kam rape kam gundagardi...ye sab kam aankh bnd krke yaqin kiya ja sakta hai ki BJP se hi juda koi banda bandi hga. ",1,1
4387,4387,1.580064228668424e+18,Solicitor-General Tushar Mehta begins.  SG: My suggestion is individual problems and issues may be taken care of on the admin side...need not waste the time of consti bench.  #Demonetisation #SupremeCourtofIndia,0,1
2959,2959,1.5859099619760046e+18,"@MASK ""Climate Emergency""  😂🤣😂🤣😂🤣",0,1
2107,2107,1.5835824107838707e+18,@MASK hope he sees this ❤,0,1
1093,1093,1.5820805487383265e+18,@MASK mentioned his caste as Dalit Brahmin. 💯 true story. Never seen a guy as r-tarded as him.,0,1
4158,4158,1.5808820827120148e+18,pahiyaa ghoomthaa hai  duniyaa aage badhthi hai  thumhe bhi ek din  ithihaas ko badlnaa hai  desh ko aage badhaanaa hai #DEMONetisation,0,1
3226,3226,1.5858380971320074e+18,Two factors which can affect the prospects of Congress badly in 2024:- 1. Any delay in declaring the PM candidate (Congress should announce Mr Rahul Gandhi or Ms Sonia Gandhi Ji as PM candidate) 2. Corruption and Harassment of Govt employees in the Raj Govt. @MASK @MASK @MASK,1,1
270,270,1.5754285253810012e+18,लखनऊ में पुरुष अधिकारो के लिए एक सभा आंदोलन रखा जाय। जो पुरुष अधिकारो के लिए चिंतन करते है कृपया जितना भी बन सके आर्थिक योगदान करे ताकि ये आंदोलन सफल हो। @MASK  @MASK  @MASK @MASK @MASK  #UttarPradesh #Lucknow  #maritalrape #boycottmarriage,0,1
3445,3445,1.5858780363516232e+18,@MASK Why do you need to mention it categorically that Nehru was a lawyer (educated)...do you know of any uneducated lawyers?,0,1
2209,2209,1.358860725200986e+18,@MASK @MASK @MASK @MASK Tu deke aya tha rihana ko pese Tu kon h ye certified dene wala ki vo fake farmers hai ya real shame on you Agr terorist hote to 2 mhine vha baith k wait na krte Aur apni field mai sbko pta hota h kis chij se unhe profit hai or kis chij se nhi tu janta kya h farmer's bill bare mai,0,1
988,988,1.58354027616102e+18,@MASK @MASK How is it that you don't realize that Covid19 vaccines do not prevent the transmission of Covid19 and it's variants?,0,1
341,341,1.5688859220575887e+18,#MaritalRape if enforced as an act will be misused rampantly by Advocates & Greedy wifes. #BycottMarriage #FalseCases  @MASK,1,1
395,395,1.580667938956542e+18,"@MASK @MASK Demanding a muslim judge ka matlab apko samjh aa v raha hai ya aise hi secularism k nashe me ho ap ?  Ye log chahte hi yahi hai har jagah apna admi ho aur apna kam hota hai , hindu wala to secularism k nashe me hota hi hai lekin enka wala enka kaam karne k liye hota hai ",1,1
4286,4286,1.5800978967496172e+18,"Chidambaram: Did you actually declare any note as illegal tender?   Justice Nazeer: Now, under which law exchange was permitted? It's not a loss to you as such.   Chidambaram: I say it is bad because some suffered monetary loss..   #SupremeCourt #Demonetisation ",0,1
2550,2550,1.5858789522788844e+18,"@MASK @MASK ""You're again absolutely ✅""  - he's making his team 'topclass' against the #topclass teams 🇦🇪🇧🇩🇮🇪🇦🇫🏴󠁧󠁢󠁳󠁣󠁴󠁿🇳🇦 - Sky's intl प्रदर्शन is as BAD to compare his IPL प्रदर्शन AS Ab's intl प्रदर्शन is as GOOD to compare with his IPL प्रदर्शन -btw Who's Lord VJ?  & ""No hate for u anyways ✌🏻""",0,1
1228,1228,1.581998777686106e+18,@MASK @MASK ये अक्सर बीजेपी के लिए ही बैटिंग करता है. टॉप लेवल धूर्त आदमी है बाबा के रूप मे,1,1
2555,2555,1.5858750472724849e+18,@MASK 😂😭😭,0,1
2787,2787,1.5856792743667302e+18,@MASK 2023 IPL aitha deim,0,1
3076,3076,1.5847935217769062e+18,@MASK India already had an Italian PM. She has been the third longest serving prime minister after Jawaharlal Nehru and Indira Gandhi from 2004-2010.,1,1
4461,4461,1.5786223884926976e+18,"🚨 Bengaluru Live Updates: Demonetisation, GST are #BJP’s weapons aimed at #INDIA’s poor, small businessmen, says Rahul Gandhi ",0,1
2259,2259,1.5811584001212703e+18,@MASK Arrest him under UAPA.,0,1
401,401,1.5806638441330442e+18,@MASK @MASK @MASK कैसा प्रयोग भाई ???,0,1
3448,3448,1.5858779732566753e+18,"@MASK Keeping aside Mr. Rijjiju, why does everyone in the Congress become tensed whenever anything is said about the Gandhi-Nehru Parivar?",0,1
3176,3176,1.585844722962092e+18,"@MASK @MASK If he has so much respect for india, why doesn't he follow Gandhi's  preaching and stop the war?  #NoWar #Peace",0,1
463,463,1.546844748987646e+18,@MASK Phupho urban flood ka shikar hogae hn..,0,1
1495,1495,1.5394857886348493e+18,@MASK . TALAQ TALAQ  TALAQ   Triple TALAQ still allowed in Politics. Don't know who will give TALAQ to whom.,1,1
2720,2720,1.5856996141494477e+18,@MASK @MASK @MASK @MASK Aadhi Mumbai ke GDP ke barabar bhi tere mulk ka GDP nahi... Jitna tumhare mulk ka budget hai usse zyada ya IPL ka valuation hai... Tum Porkis sirf aatanki ban sakte ho aur kuch nahi,1,1
159,159,1.5818715698903327e+18,"@MASK KITI HATTYA AATMHATYA RAPE, LUT MAR ,SARKAR CHA KAY SAMBANDH AAMHI KHOKE BAZ  JANDEVAK NAHICH AAMHI ? ",1,1
3301,3301,1.585020505580413e+18,@MASK Khwaish to bas ek hoti hai baki to jindagi jine ki jaruraten,0,1
428,428,1.5806337802930995e+18,@MASK Why? Secularism is not against Hijab. Hijab is a matter of right. Secularism is about inclusion not about exclusion.,0,1
1087,1087,1.5836714523555553e+18,@MASK Many dalit Hindus are more fair than me.,0,1
4117,4117,1.5588464486028695e+18,"The vision of RSS is based on the book ""BUNCH OF THOUGHT"" by Golwalkar and the ideas of Savarkar who always opposed the freedom struggle of India  #RSSBrokeIndia",1,1
1170,1170,1.5820408515380593e+18,@MASK U guys missed the fantum communication.,0,1
2552,2552,1.5858785047001416e+18,@MASK @MASK @MASK Jab aayega from me WC k bad..?? Ya phir IPL me orange cap lene k liye..??,0,1
863,863,1.575169599531688e+18,"@MASK @MASK Tum isro fan club k liye ek bna sakte ho, ya koi ngo ofc at your own funds ",0,1
2133,2133,1.3732632223467192e+18,"@MASK Unfortunately the essence of the interview was what the first guy said, Sarkar kisi ki bhi ho pisste to hum Taxpayers hi hain... Humara kaun sa uddhar hota hai, na CAA na Farmer's Bill or na hi Free Hindu temples. Not even a vaccine to the ppl who work to pay these taxes ",0,1
1728,1728,1.577206201456427e+18,@MASK Kyun bhai ab love jihad kahan gaya? Waisa ladki haseen hy Ali fazal chichora hy.,1,1
1223,1223,1.5820030013544407e+18,@MASK @MASK Saare hinduo k lie hai he nhi ye baat.. aur na he koi dalit adiwasio k lie hai.  Din raat jo Hindu bane hue hindu dharam ko koste rehte hai unke lie hai ye baat. Ese logo ki koi jarurt nahi aur ye log jis bhi dharm mai jayenge beda garg he krnge us dharam ka.,0,1
2649,2649,1.59e+18,@MASK @MASK @MASK அந்த தொகுதியில் போட்டியிட்டு சுமார்  50 ஆயிரம் ஓட்டுகள்  வாங்கியவர்.. கோவை தெற்கு வேட்பாளர் கமல்ஹாசன்.,1,1
1805,1805,1.5769848854490972e+18,"@MASK In fact, being a _Vaidika_ (i.e a Hindu) from the south, when Gujarati etc Hindus give examples to show why Butshikans of the Muslim variety only try to partake in Garbha to gain access to Hindu women for love jihad ends, I already know it's true, as it's _Typical_ Butshikan MO. ",1,1
939,939,1.58354868603383e+18,"Last 24-hour #COVID-19 data from #Colorado: 938 new cases 210 hospitalizations 5 deaths 1,674,460 total cases 13,588 total deaths 5.60% state positivity rate 81.9 weekly cases per 100k 4,161,125 (72.26%) fully vaxed 1,062,267 US deaths  Stats updated: 2022-10-21 #Python ",0,1
4487,4487,1.5780115081767155e+18,@MASK Only d beginning. Effect of Demonetisation is on Economy. Add the insurmountable debt that this country has since accured. No one needs to be an Economist with a PHD degree from Harward to understand. रूह कांपती है सर ये सोच के की आगे क्या होगा। ज्यादा से ज्यादा एक डेढ़ साल और।,1,1
1362,1362,1.5832155300427448e+18,@MASK @MASK Potential new looks without the hijab apologies if I used the incorrect name here,0,1
2269,2269,1.5811237050483016e+18,Supreme Court to hear petition filed by Maharashtra Government challenging acquittal of Professor GN Saibaba & others in a UAPA Case at 11 AM  The Saibabas & Stans clearly indicate Judiciary is compromised since decades & calls for at least one impeachment.,0,1
1192,1192,1.582028831044444e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Whi to bhai kbhi sb yadav ban jaate h kbhi dalit kbhi muslim inka change hota rehta h,0,1
3122,3122,1.5858495966765588e+18,@MASK @MASK It seems Mr Jawaharlal Nehru was of the idea to scrap the Institution of Armed Forces altogether in 1947. And Rahul Gandhi went on some secret deal signing with the Chinese in no official capacity of the country. Yet here you are.,1,1
3022,3022,1.5848463337933005e+18,@MASK I think you forget about husband of indira gandhi and father of rajiv gandhi.,0,1
2665,2665,1.5858034500170015e+18,🇰🇷𝙇𝙪𝙭𝙪𝙧𝙮 𝙆-𝘽𝙚𝙖𝙪𝙩𝙮 𝙎𝙥𝙖🇨🇦 sɪɴᴄᴇ 2012 🌿𝗡𝗮𝘁𝘂𝗿𝗮𝗹 𝗘𝘆𝗲𝗯𝗿𝗼𝘄𝘀 𝗦𝗽𝗲𝗰𝗶𝗮𝗹𝗶𝘀𝘁🌿 Fᴀᴄɪᴀʟs+Bᴏᴅʏ / RF / IPL / Sᴋɪɴ Rᴇᴊᴜᴠᴇɴᴀᴛɪᴏɴ / Hᴀɪʀ Rᴇᴍᴏᴠᴀʟ / Mɪᴄʀᴏʙʟᴀᴅɪɴɢ / PMU / SMP #vancouverspa #vancouverbeauty #밴쿠버와이스파,0,1
4330,4330,1.580087146316124e+18,"Chidambaram: V soon fake 2000 notes were found. Technology is neutral...govt can get the technology, but so can counterfeiters. We believe that none of the objectives were achieved.  #Demonetisation #SupremeCourtofIndia ",0,1
4277,4277,1.5800984284779807e+18,"Chidambaram: Govt 'advised' the RBI, when the latter is the monetary authority. It was not even a request.  Justice Nazeer: It should be the other way round...  #Demonetisation #SupremeCourtofIndia ",0,1
4041,4041,1.5606934157334446e+18,@MASK @MASK @MASK RSS was sprouting communal nonsense in 1930s-1940s. Even Golwalkar's ideas are racist-communal. His books itself will tell u. Why deny?,0,1
751,751,1.5764677294771528e+18,Swachh Bharat Abhiyaan or Clean India Mission is a country-wide campaign initiated by the Government of India in 2014 to eliminate open defecation and improve solid waste management.,0,1
2525,2525,1.5858440947098337e+18,"अब महिला क्रिकेटरों को मिलेगी पुरुषों के समान फीस, जय शाह ने किया ऐलान  पुरुष क्रिकेटरों की तरह महिलाओं को भी टेस्ट के लिए ₹15 लाख और ODI के लिए मिलेंगे ₹6 लाख, BCCI के सचिव जय शाह बोले- लैंगिक समानता की दिशा में पहला कदम  अत्यंत सराहनीय कदम..!!",0,1
1802,1802,1.5769922493676585e+18,@MASK Why SC is not taking suo motu cognisance of rampant Love Jihad cases ???,1,1
1769,1769,1.5771384389143347e+18,"@MASK @MASK  Godi Media & अंध/गंद bhakts are at it again as they do before every election. Love jihad, Ghar wapsi,Religion/Cast being highlighted with twisted facts to spread Hindu/Muslim hate to garner vote bank.Hope Indians will see through their intentions to vote them out. ",1,1
183,183,1.5815821216885105e+18,"@MASK Law should be amended immediately as in India these are made women friendly. These law victimise only the men. These laws violet the humen rights of the men in India.Tomorrow if the marital rape laws were made in favour of women,court will again feel helplessness.#PMNarendraModi ",0,1
974,974,1.583543116627579e+18,@MASK @MASK Yep! And this is the province that is stopping doctors from giving Covid patients at-home treatment with ivermectin and hydroxychloroquine. Shame on them! We don’t need anyone to die from COVID-19. We just need early treatment and we need @MASK to get out of the way,0,1
793,793,1.5757066547207905e+18,@MASK गुल्लू अब इतिहासकार भी हो गये है।MBBS व ISRO का जानकार होना बाकी हैं।,0,1
2139,2139,1.370625394190127e+18,On 15th farmers are going to agitate on fuel issue.. No takers for farmer's bill? Yoya is also missing 😔,0,1
583,583,1.6007647752729395e+18,@MASK These are relics of the colonial british Indian army....shame on them...,0,1
1648,1648,1.5787068562177477e+18,4 ) Set large no. of ghar wapasi camps which runs 365d /year... 5 )  These can't be achieved without active participation of wealthy class peoples of hindu sect.. 6 ) everyone need to particate ..there won't be any pushyamitra shunga coming to rescue this time ..,1,1
1909,1909,1.581113692951048e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK #आदिवासी_जनगणना_कॉलम_दो #जड़ावता_मांगे_रास्ता_निर्माण #SolveStubbleProblem Tweet & Retweet please...,0,1
2655,2655,1.5858160527135334e+18,@MASK @MASK @MASK Nikal be o haule. Auqat k andar rahe apni G me dard ho raha hai na? Virat ki success se? Kaha chala jata tumhara intent marchant vs Pak? Virat chattan ki tarah khada hota phir bhi tum IPL kids ko koi ehsaan nahi ek number k haule jo ho tum. 😡😡😡😡,1,1
4197,4197,1.5804054299888271e+18,"@MASK @MASK Yes, everyone knows that Modiji has done trial on kashmir like trial he has done with Demonetisation, trials with teleprompter, trials with dollar, trials with jobs, trials with mehgai...  Some r CloudSmart, they are offering solutions which creates more problem than original. ",0,1
3757,3757,1.58208510324881e+18,"@MASK Why sardar patel was denied congress president post even after winning, pariwar ke ghulam mat bano #CongressMuktBharat",0,1
252,252,1.5754355210229228e+18,daddyswhore and cumswlqueen are happy that Marital Law is being introduced Irony died a thousand deaths #MaritalRape,1,1
2494,2494,1.5858480566871736e+18,@MASK @MASK @MASK Canadian...,0,1
3394,3394,1.5848676445993083e+18,@MASK @MASK Hahah sale tere jaise confused dalals  nahi dekhe -dint abuse Gandhi but worshipped his killer terrorist bhadwa Godse. Tere hi bhai log Israel ke Jews and Hitler dono ki bhakti karte hai sala kis mitti se bane hai tum jaise deshdrohi log. Truly ashamed ki aisa bhi koi hai human,1,1
2022,2022,1.580723983703761e+18,Please support Everyone frnds ✍️  #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो,0,1
3516,3516,1.5854377062174843e+18,@MASK छठ पूजा के शुभ अवसर पर आपको बहुत बहुत शुभकामनाएं,0,1
4389,4389,1.5800590336415823e+18,"@MASK Just like Anil Bokil, founder of Arthakranti and part of the team that suggested the demonetisation move to curb black money. Another disastrous theory🤷🏻‍♂️ ",0,1
1036,1036,1.5837022919366124e+18,"@MASK In Bihar, a Muslim thief Tarbez was thrashed in same way by the Hindu Dalit victims of his theft. It was made a global issue by Hinduphobes. Let's not allow casteist hatemongers to make this a caste issue. Hindus should not steal from anybody & thieves must be swiftly punished ",0,1
1461,1461,1.5831826159090606e+18,@MASK Interesting 😍 it’s so bigger than any other unities against hijab,1,1
2813,2813,1.5856731011943793e+18,#ZimVsPak @MASK this was surely your moment. Thank you for what you do as broadcaster for IPL. Heartiest congratulations on being in the winning side today. Always loved your work ❤️,0,1
2888,2888,1.5463219845936783e+18,@MASK Millions of cases are pending in courts. Lakhs of undertrials are in Jail. How can they take summer vacation? नींद कैसे आ जाती है ?,0,1
613,613,1.5986843518895432e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK #ChinarCorps congratulates #Budgam residents, Bashir Ahmad Bhat on being conferred with the Shilp Guru Award & Safdar Ali Mir on his National Award for heritage Sozan Kari embroidery of #Kashmir.  @MASK  @MASK  @MASK ",0,1
502,502,1.5456728750881505e+18,"⛔️#KARACHI #WATCH FOR #URBANFLOOD! Torrential downpour in #Karachi especially in Southern Parts (DHA, Clifton, Saddar, PECHS). Around  70-100mm rainfall expected in coming hours.  #Stayinside #Staysafe ",0,1
2546,2546,1.5856762860971663e+18,"Brian Evans , Sikander Raza deserves #IPL2023 contract @MASK @MASK   @MASK @MASK FYI ❤️❤️  #ZimVsPak #T20WorldCup2022  #T20worldcup22 #PAKvsZIM",0,1
928,928,1.5835720181249267e+18,"Constituents, people, voters workers of the United Kingdom Rishi Sunak partied while you were in lockdown and like your family he knew the rules and could find out the rules and say no he didn’t #rishiforpm #RishiSunak ",0,1
1658,1658,1.5785193686440632e+18,@MASK @MASK @MASK So Who said Hinduism is a religion then?? No one people follow a belief and it becomes a religion simple I don't know what issue if someone is following any religion. Abhi yhi Hinduism me ghar wapasi hui hoti to media Khushi se dikha rha hota.let them follow any religion.,1,1
3046,3046,1.5848171269884682e+18,"@MASK More diversity mean more acceptance by different sections of people. We saw many PMs who flew in air to reach election rallies but few only got peoples acceptance,Indira Gandhi, Rajiv Gandhi,no PMs of kichidi governments except PV Narasimha rao. Now PM Modi crossed all bars.",1,1
4022,4022,1.56157403313698e+18,@MASK इन्हें देश और जनता से कोई लेना देना नहीं है  अपने दोस्तों की संप्पती बढ़ें और सत्ता अपने हाथ रहे।यही इनके गुरु का संदेश है-M.S.Golwalkar(We Or Our Nationhood Defined),0,1
298,298,1.5689462543649628e+18,#maritalrape biggest misuse law against husband's   #GenderBiasedLaws  #BoycottMarriage  #MarriageStrike,0,1
333,333,1.5688909602136064e+18,@MASK @MASK @MASK @MASK We are talking about Marital Rape here and not Extra Marital Affairs. How will U take if someone says your Father also committed Marital Rape on your Mother... similar for your Bhaiya on Bhabi....Uncle on Aunty.......and now Women will get another law to harass....thats the issue,0,1
3199,3199,1.5858418728066785e+18,"@MASK திமுக ஒரு சாக்கடை மாதிரி; அதில் சந்தனம் மணக்காது; கழிவுகளும் , புழுக்களும்தான் இருக்கும். கருணாநிதி பேசாத ஆபாச பேச்சுக்களையா சைதை சாதிக் பேசிவிட்டான். அவன் மீது கட்சியும் காவல் துறையும் நடவடிக்கை எடுக்காது . ஏனெனில் திமுக சாக்கடை; .கனிமொழியின் மன்னிப்பு மக்களை ஏமாற்றுவதற்காக....",1,1
3109,3109,1.585857343241085e+18,"@MASK Indian Passport me Ashok chinha ke saath jisko chahiye unhe Govt ko  extra fees deke Gandhi , Nehru , Kejriwal , Lalu , Mamata , Rahul , Priyanka , Anna Hazard , Akhilesh , Mayawati , Owaisi  Jisko marzi Tasbeer chhapne do .  Rewadiwal jaise ki hawa nikal jayegi .",0,1
1341,1341,1.5832266352721467e+18,"@MASK @MASK we different , wear a hijab im sick ",0,1
1983,1983,1.580795037377786e+18,जब रक्षक ही भक्षक बन जाए तो जनता को आवाज उठानी पड़ती है बोल कि लब आजाद है तेरे!! 🍁  #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो,1,1
1387,1387,1.58320674740924e+18,@MASK @MASK @MASK @MASK The tight hijab is a telltale sign of MEK. Please mind who you're listening to. We want to be rid of forced religion and MEK is a religious group.,0,1
3183,3183,1.58584427182728e+18,@MASK 😂😂 Jab ruling party gandhi ka zikr kare  To “gandhi ne partition karaya” “Nathuram godse nahi sahi kiya”  Jab opposition zikr karey  Hawww tauba tauba gandhi ji ka apmaan kar diya   Gandhi ji to bhagwaan they  😂😂 Abey hypocrisy ki bhi seema hoti hai,0,1
2521,2521,1.5858448547852083e+18,@MASK @MASK @MASK @MASK @MASK Virat Kohli Pakistan ka Abbu he,1,1
2351,2351,1.580643560918958e+18,@MASK 💖💖💖,0,1
