,Sentence,Label,codemixed
4570,"Mere dil ki baat bol di
I told these things to my friends but everyone stopped talking to me after
thatÃ°Å¸Ëœâ€  ",0,1
4571,"No who said,  but better than AAP ",1,1
4572,I was literally waiting for this video from Shwetabh,0,1
4573,@MASK Chk Ã°Å¸â„¢ÂÃ°Å¸â„¢Â,0,1
4576,"Anna Hazare is solely responsible for creating a monster ""Kejriwal"" who has crossed all limits of stupidity. ",1,1
4577,Perpetual liars. Kasab was not a Pakistani. So many of them.,2,1
4581,Good review Ã°Å¸â€˜Â,0,1
4584,f*** y** AG,0,1
4585,"Leave the Cow's alone, Gau rakshaks need them ",1,1
4586,This news will be valueless..  (He could mentioned in Our dream..)Ã°Å¸ËœÂ,1,1
4589,"Opposition does not understand that this step is political disaster but national building 
... PM has proved that he loves country more than his political future ... great going sir ... ppl will recognise your sacrifices ",1,1
4590,"What about Goa please ?????
This is for only 2019 . Chaddi dharis have no respect for cow . Had it been so they would have banned in Goa and North East.
THIS IS ONLY election purpose for 2019 and nothing else . ",2,1
4593,umesh strikes double !!! uae 102/10 #bleedblue exclnt bwlng by ash jaddu mohit n yadav #indvsuae,0,1
4594,PM MODI foolish the people of India by his word really nothing's changed,2,1
4595,Eagerly waiting for this video thanks for your response bhai love uÃ¢ÂÂ¤,0,1
4596,"Whole India vl support you , except black money ppl vl against you ",1,1
4597,"@MASK Kumar And Preeti had none of that , she just had some Stockholm
syndrome ",0,1
4599,Indian Express you are making it viral like you made Cheep Thrills !!,1,1
4603,Yadav hang aapproved by military  court.military  court  always   use for military  personal.yadav is military  man.it's  always universal  in the world. It's  not new.,1,1
4604,you are  a wine drinker william ....so we need not listen to baby boys .....first wear your diaper properly ...rest in peace in the bottom of the grave,2,1
4606,"Look: stop cursing him! Pray for him instead. He is poor. He is suffering from down syndrome. He is in a dire need to be heard. His career graph is in nose diving mode. He is restless. He is desperately seeking attention from the ""Sangh Parivar"" to be adjusted in the Rajya Sabha and all that.
He fears lest Abhijit wins the Sanghi heart before he wins.

Thank you ",2,1
4607,"Ranga - Billa Arundhati Roy  
Ranga- Billa Rahul Gandhi  
Ranga - Billa SoniaGandhi  
Ranga-Billa Owassi  
Etc etc etc ",0,1
4608,"Care for cows, dogs n even cats but not humans who are not hindu. This mann ki baat wud ve been much more interesting if only animals followed religion too Ã°Å¸Â¤Â£ ",1,1
4610,Damn boring episode !!,0,1
4612,Ranu Mondol I hat you,0,1
4614,Thanks shwetabh Bhai Ã°Å¸â€˜Å’,0,1
4615,"72 million are on prime ?? ha ha ha ....What a joke !! How many 4g VOLTE phones exist in India ??
Feku's disciple Reliance heading for the dustbin. ",1,1
4616,"AAP ALSO RYT THAT THEY DIDN'T INCLUDE U AS U R AN AGENT OF BJP...
WHY ARE U SILENT ON LOKPAL NOW MR.HAZARE??
WHY U WERE SILENT WHEN BJP TOOK ACB FROM DELHI AAP GOVERNMENT? ?? ",1,1
4617,Yogi adityanath should be cm candidate from bjp side.......bjp do not trust yogi adityanath or fear of yogi in national politics.....adwani was hardcore hindu but modi was more than adwani...  if yogi got huge support from ppl then modi chair will be in danger,1,1
4618,I am man...and with feminists,0,1
4620,Hey i live in NCR...i have not seen 500 rs noteÃ°Å¸ËœÂ£,1,1
4623,"Anna hazare only wakes up from his sleep when he wants criticize others like congress, arvind, etc buts goes to sleep when it comes to bjp. He is the a drama king without a crown..... ",2,1
4626,What kind of media is this!!first they make headlines of indian soldiers being killed by rocket launchers n now about mutilating their dead bodies....this can happen only if Pak army crosses LOC....btw it looks like a #RealSurgicalStrike with evidences on indian media,2,1
4627,This fellow is communal!,2,1
4628,Jio very slow network ... Survey is wrong,2,1
4629,Share dis to evryone..,0,1
4633,He tweeted on usage of loudspeaker in azan not about azan Ã°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸â„¢ÂStop misguiding people,2,1
4636,"Most modi bhakts are biggest c and hate mongers of the era how comes pk was insult to Hindu God? 
It was a lesson for the people to not fall in the trap of dhongi babas and yogi all. ",1,1
4637,10 inch mouth haaaaa,0,1
4639,Thank you Bhai,0,1
4642,awesome ...,0,1
4643,This fu....s lutyians should be first removed from NPR,0,1
4645,"Plz review sir  
Interstellar  
Old boy  
Gangs of wassepur  
No county for old men  
Godfather 1.2  
Fightclub  
Silence of the lambs  
Memento  
Django Unchained  
Slumdog millionaires  
Inglorious basterds  
Se7en  
Departed  
The revenant  
Inception ",0,1
4648,Watching from USA kajriwal is not a working guy he has big mouth,1,1
4649,Hindi old muvi,0,1
4651,#indvsuae s jus for a formality :) kudos to #india in advance :) better do watch #ausvnz,0,1
4652,we are & we can deal Pak Army Appropriately but we have to  deal equally with Pak Rakshak Gangs in our soil,1,1
4661,"Us britain germany n other ...
Had more polution then us.....when they were in our stage in initial stage of growth......
... ",0,1
4662,She is nothing but a public nuisance.....Ã°Å¸ËœÂ Ã°Å¸ËœÂ Ã°Å¸ËœÂ ,0,1
4665,**boom**,0,1
4666,Media spread communalism.,2,1
4668,Wonderful videoooo I like it,0,1
4669,Shivani my classmate,0,1
4670,I hope this man will take some strict orders for our country.....,0,1
4671,Modiji ab to kuch karo is pak doges ko jabab do in,1,1
4672,"Strongly agree to you Sunitha Lakshmanan di!! 
I believe working mothers are raising thr children with more confidence, freedom and love!! Definitely homemakers were winners in this race , but today the race and path has been changed! ",1,1
4673,<https://youtu.be/2QD6004jEI0> Raghav Juyal on CAB,0,1
4674,All mullas and madrasa students started their idiocy here as well,1,1
4675,Bhai Artical 15 Dekho. One of the great movie in 2019..,0,1
4676,Azam khan wants to search his brother inlaw because he wants to marry his sister after tritalak but here we get another situation his sister has left her husband and like new who punish modi.,1,1
4679,"True AF  
Ref to video :Batla House Ã°Å¸Ëœâ€° ",0,1
4680,I respected ur voice...u proved that u r not the follower of Mohd. rafi.....even rafiz could have slaped  on u on this statement.....wat about ur concerts....wat about ur songs wen people play on their weddings....shame,1,1
4682,"Best review of **Kabir** **Singh** Ã°Å¸ËœÂ infact **Aashiqui 2** was similar to this
, but it was way more realistic and better ",0,1
4684,"That fucking yellow jatt is...a asshole ..he shuld be kicked on his
ass.....bencho...saala bsdk ",0,1
4686,Azam Khan- you did not object to what Kharge had said but has the audacity to pass your filthy comments on PM' reply. Actually it may not be your fault. Your upbringing is faulty.,1,1
4687,"Take a lesson from Ms. Shiela Dikshit,former Delhi CM.[warangal] ",2,1
4689,Pak Army entered in Indian territory across 250 meters and Indian Army can't did anything...???,1,1
4693,Sad but true... Indian Cows have more protection than brave Indian soldiers :(,1,1
4696,This gonna happen when you support terrorism in pakistan..pak ll react and ll react with style.,1,1
4697,Modi ji .you ask to RBI how  much currency disti,1,1
4702,"why dint u took pragya thakur's name. because of people having mentality like
u my country is getting spolied ",2,1
4704,I hate you Sonu Nigam. You have showed your true colours to people.,2,1
4707,Shame Shame Frustrated Jobless Sonu Nigam....,2,1
4708,"most hundreds in won odis 33 srt 25 ponting 24 jayasuriya 20 vkohli 18 ganguly 17 h amla #cwc15 #indvspak - rizwan_r-s"" ",0,1
4709,Hahaha...gd one Arvind...,0,1
4712,Dont use the word martyre for non muslim. Its specific for Muslim only. Use travelling to hell instead of martyre.,1,1
4715,Factually those who accept from their masters are also SLAVES....lolz,2,1
4716,Hamare pm or raj nath ji kadi ninda bhar kar sakte hai,1,1
4717,Yes market is overvalued but then market can remain over or under valued for long....,0,1
4718,sonu  nigam  shame  shame,2,1
4719,"Just know the history, who took the opportunity from whom. Then make ur comments. Master Rajeev Jha. ",0,1
4720,@MASK abhi to start hi kiya kohli ny.... abhi dekhna.... dhammaaaaalllllllll #indvspak #pakvsind,0,1
4721,"kiran more, ajay jadeja, venkatesh prasad n sachin tendulkar against pakistan never gets old. #indvspak #cwc15 ",0,1
4722,its betar u became a yogi and compare urself,1,1
4724,"Boys and girls of INDIA ...leave this poor guy  alone..they have only one trait ""traitorship"" they are born of denial...so there is no need to be in communication with them..the world ignores them..they are isolated in SAARC..they are isolated..we all know animals know that a calamity is on its way to strike so they get very fizzy and lose consciousness and starts flappering 
..same is the case here.. ",1,1
4725,"Arre bhai... [7:42](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m42s)
funniest line of video  
Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š  
Truly appreciate your raw analysis. ",0,1
4726,"Every time  Mr Modi shows his 56 Inches Chest, you people go into a huddle to form the so called ""Mahagathbandhans"" but so far the success had eluded you. Do you know the reason for that? ",1,1
4728,"Dear PM sir
49 CRPF jawan shaheed in month of April only due to lack of intelligence and state government support.Ã°Å¸ËœÂ¢Ã°Å¸ËœÂ¢
300k CRPF force without any DG from last 2 months.Ã°Å¸ËœÂ¤Ã°Å¸ËœÂ¤
Who will take the responsibilityÃ°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡ ",2,1
4730,patake olx pe bech de pakistan bhai. #indvspak,0,1
4733,iam still not watching this movieÃ°Å¸Ëœâ€š,0,1
4734,Arundhati Roy should be behind bars,0,1
4736,"Arundhti roy is gone his Pakistan, no live in India ",0,1
4739,Ye jabab kab milega modi je nhi to bol digiye aap se nhi hoga to hum log h pakistan murdabad,1,1
4740,That guy is AWESOME !!!!Ã°Å¸ËœÅ¡Ã°Å¸ËœÅ¡,0,1
4743,The common man suffers because they refuse change..wasn't they requested to open bank accounts two year's back???..isn't that enough window of opportunity??..well done Modiji,1,1
4744,"I and my wife abroad and laws here are very equal. My wife gave me dhamki that
she will file a case against me in India under 498a.  
She did that as well and my parents were harrased. ",0,1
4749,"[#Pratiksir](http://www.youtube.com/results?search_query=%23Pratiksir) can you
please explain me , which are these "" liberals "" people in India you talking
about??? ",0,1
4750,I always thought bollywood sexim industry.,0,1
4751,Nitish you along with George Fernandez made nda. Sahib just come back your fsmily,1,1
4752,RightÃ°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂ,0,1
4754,I want top guys interested ppl call me 9502048332 and I work gay movies,0,1
4757,"Swetabh sir try Tumbbad, you can get it on some OTT platform. I know bollywood
is garbage making machine but it also created gems like Love Sonia, Gali
Guleiyan, Manto. ",0,1
4759,A look at how some of the leading national newspapers in Pakistan reported on Kulbhushan Jadhav's death sentence.,0,1
4761,We dont even have full time defense minister today.. Parrikar ran away to goa to his leisure days.. Rajnath is just a mule doing kadi nindaa aur Arun jaitley.. Lesser said better.. After demonetisation fiasco can't hope on him.. Importantly our PM is busy inventing acronyms and worried more about Muslim women..... We have lost almost 180 Army jawans and officers since last 3 years.... And I have never seen such incapable government,2,1
4762,#AuntyNational,1,1
4763,3rd consecutive victory...yayyaayyy...:d #wontgiveitback #indvsuae,0,1
4764,some sort of a concert ???? Isnt this the launch event of a sport tourer. Feels much like a funeral,2,1
4765,"Only one things sucks in this video  
.  
.  
  
.  
.  
.  
.  
SO MANY ADVERTISEMENTS Ã°Å¸ËœÂ¡ ",0,1
4767,"#indvsuae, 21st match, pool b: ind 100/1(17.5 ov) uae: 102 rohit: 53 (50) kohli*: 33 (40) ind need 3 runs. #wontgiveitback ",0,1
4769,"Asking proof is antinational activity,

So be careful,,

Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",1,1
4771,Riya begum before opening your mouth about 2002 roits why you forget burning of Godhara train by your chuslim brothers. Anyway I'm proud of 2002 and should be repeated wherever hindus are tortured or killed.,2,1
4772,"finally he spoke... all these years his mouth was stitched.... Ex PM sir, you look good when your mouth is closed.... talking does not suit you..... ",1,1
4774,"@MASK Girll right, i just found that wrong, talk abouth positive also
shwetabh ",0,1
4779,First let him fix the money crisis!.... After that we will think about 2022!!!!,1,1
4781,For UP..Elections..JNUSU playing The Dalit card..,1,1
4782,Love has no gender...Ã°Å¸Ëœâ‚¬,0,1
4785,Need to get reality check too...look around...vision is good but should be combined ground work!,1,1
4788,Vvvvvvv miss planed  move.  More loss to  nation business then the black money pm  Modi  talk about.,1,1
4789,Doggy should be sent to pakistan for talks with hafeez massood ajhar Isis and dawood.  They will send him to his dear osamaji,2,1
4790,Bhai review movie article 15 please .,0,1
4791,So stupid of them. Hahahaha,1,1
4794,Mr. Shashi Taroor...please show that you are more capable than Modiji. The very next moment people will support. Just because you opposition guys can't beat him democratically .....don't talk nonsense. Indians are now very smart. They choose honest performance. And you should develop that field of honesty and capability. Nothing else will work. Make no mistake.,2,1
