,Sentence,Label,codemixed
7042,"ARREST Arudhuti Roy for TREASON. Prosecute and Execute this woman. The West
allows execution as the punishment for Treason. ",2,0
7043,"Tats sad no mother thinks her baby as puppy but few of them don't have choice to stay at home, every mother tries to be their babies for max time possible. This new law will certainly make mothers more available for their child . ",1,0
7044,Bad message,0,0
7045,Jsw steel buy or not to buy ??? What is your view?,0,0
7046,This is the real topic but unfortunately we stuck in religion politics,1,0
7047,He Congress is the fourth corrupted country of the world,2,0
7049,I agree bro you are right,0,0
7053,Yes right. Someone with mosques too close in proximity might face problems. Loudspeakers are definitely a nuisance.,2,0
7054,Your message won my heart,0,0
7055,Holding TaMo @MASK 350. Is it good to hold for another 1 yr.,0,0
7056,"""Massive win"" My 7 year old nephew has better vocabulary than your staff posting nonsense on social mediaÃ°Å¸Ëœâ€¦
What's wrong with you guys? ",2,0
7057,Good neus,0,0
7058,"I don't understand one thing. The hypocrisy is so visible and yet how come so
many intellectuals are acting like idots to defend all these created
confusions and lies. Look at this panel too, that chethan has absolutely no
point and yet comes here and keeps shouting everything other than a logic to
support the Kunfu Kutha. ",0,0
7062,Why produce so many children in the first place when you can't afford to raise them?,1,0
7065,"Educated and white-collar mujahidins of India. Please all nation channel stop
giving them stage. Put them behind bars ",2,0
7070,"WE CAN UNDERSTAND PEOPLE LIKE HER HAVE THEIR OWN STUMOC TO FILL AND NEED
SOMETHING TO DO FOR THEIR LIVELIHOOD. BUT BETTER THEY SEARCH FOR OTHER DECENT
BUSINESS FOR THEIR LIVELIHOOD ",0,0
7071,Sorry,0,0
7078,There are lot of chutiyas who points out 2000 bikes and things. Look at big picture guys.  Lot of black money is coming back to bank . Soon interest rate will be less and less and there are lot of things will happen in the favour of our nation.,2,0
7079,Belated valentine rose to the guy he slapped with his slipper.,1,0
7083,Now he is going to be a headache for his co-passengers during the train journey.,1,0
7086,"He is right in my view.. prayers are made by heart no by loud speakers..
If honking is against law then miking should be toooo ",1,0
7087,Die ..Instead of helping equality ..Everyone wants to be spoon fed ! Pathetic,1,0
7088,So you mean Pakistan conducted a surgical strike across the LOC?,2,0
7090,I think it's not a big issue. The authorities should regulate the sound of loudspeakers whether its used for Azan or Keertan. There must be a maximum limit. It should not be too loud.,1,0
7092,"I am so so glad the way you have presented your thoughts.  
The ad hominem point is exactly what fits in most arguements!  
Thankyou for the video! ",0,0
7093,"First time heard a honest review... Others are judging the movie without even
watching. Exact n true review. I agree with your perspective. ",0,0
7094,Why are you so annoyed? I don't object your opinion. You are free to have. Having an opinion is not equal to judging......Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,1,0
7098,"Hi Anuj and Sonia, what's your take on indices, are we heading towards 8300 before next big rally will begin ? ",0,0
7099,In hindi,0,0
7100,Which Muslim person installed Hindus god in their house.U are in habit of seeing congress and all others who believed in appeasement of ur community.SHAMEFUL,2,0
7102,Does MCI and the govt guarantee the availability of generic drugs at the chemist and the quality of the same. A knee jerk reaction with no prior planning,2,0
7103,May be bjp had financed anna from the very beginning for all his drama,1,0
7104,"What are you doing Hazare ji?
Why you are keeping mum now. You were shouting your lungs out till BJP came to power. Do you think now India is completely free of corruption? ",1,0
7106,She instead of talking against ABVP should have told those fit for nothing jnu students that she would like study and not talk so much nonsense,2,0
7107,Osm,0,0
7109,The Democratic Party often warns us that mixing big money and politics will corrupt democracy. They must have nominated Hillary Clinton to prove it.,0,0
7110,"The power baby DOMINAR is going to come on earth, of course they try to make it special ",1,0
7111,Indians are basically hypocrites. It is a sex starved nation but is unwilling to discuss it openly. Bollywood films show the leading pair singing & running around trees fully clothed & in the next shot the actress is shown as pregnant. What can we expect from people with double standards who think of sex all the time but try to sweep it under the carpet when it comes to issues like sex education!,2,0
7113,IS BIOCON STILL A LONG TERM BUY GIVEN THE HIGH VALUATIONS CURRENTLY?,0,0
7116,such a good movie,0,0
7119,It could be a surgical kind of thing from pakistan.,0,0
7120,"Correct.let cows vote for her too.
We need people who live for people and nature. ",1,0
7121,I lived in a area where there were 2 Mandirs and 1 Masjid I never got disturbed in Ganesh chaturti even if the loud speakers started at 6 am in morning and went on till the night. I still remember when the Azan used to start all the loud speakers used to be turned off by their respective people. It never occurred to me that they were doing wrong because I believed it was important to them and I respected that... Have respect for everyone's faith Mr Sonu Nigam and you wouldn't get disturbed.,1,0
7122,"Nusrat Nazir She and her ministry have rescued hundreds and thousands of Indian's from Yemen war and they there countless expatriate workers who praise her for taking interest in individual problems. Just yesterday, she ordered the Indian embassy in KSA to rescues a Muslim woman who was confined by her employer abusing the kafila system. ",1,0
7123,Stop,0,0
7125,Mad,0,0
7126,This time new spark system they gonna implement i guess thats why they are taking time,1,0
7127,"Yesterday, I posted all these things on my timeline...
You can check it on my timeline
Thanks ",0,0
7128,"I lived next to a temple for 5yrs, where daily from 6am to 9am there will be bajans going on, but never complained about it. every otherday in india their is festival going on where loudspeakers are used,azan is just for 2 mins mr nigam if you want ban, then ban bajans, all types of loudspeakers and specially late night party where your music is been played and ban music too. Your music also suck otherwise STFU. ",2,0
7129,You showed the true color of ur blood. Bravo...let people know where ur heart n loyalty is. U can't be trusted even if ur thousand generation eat this lands food n drink this lands water. U prefer to lick Arab spit rather than being loyal citizen here.,1,0
7130,Shut up you all. You all have your hidden agenda. Keep blaming each other. Forget about the families whose husband and sons have died.  Do something to solve the problem. Killing them is not the solution. Kul one two will appear. Solve their grievances.,0,0
7133,china & japan must be scoffing at american knowledge .,2,0
7136,"Waw, so some news papers decide, narrative. Why u guys jumping gun.
Plz don't forget Americans voted to Donald Trump inspite of so much narrative against him.
Don't decide & paint with your own imaginations, time will decide. ",1,0
7137,Great,0,0
7138,"What happened to his promise of bringing back Swiss black money back to India. All false promises. What happened with demonetization, could he unearth back money? He gave a chance for all black money holders to convert into white money. Bank were with no money which was held with black money holders. People are fooled..   It's like digging a mountain to catch a small mice. ",1,0
7139,"Virali, who wanted to become a model and actor but lost her legs due to malaria in 2006, has recounted her ordeal while travelling in trains. ",0,0
7141,Thats true what we build for india we built for world,0,0
7142,"Waqas Ahmed what u did to mashal khan , can i eat pork in pakistan plzz tell ",1,0
7143,"Feminism and 3rd wave feminism are two completely different things. 3rd wave
feminism is all about attacking men and misandry.  
And of course Toxic masculinity exists,no one can deny that. 3rd wave feminism
is basically toxic feminism. They're the two sides of one coin. ",0,0
7144,I wanna meet the girl who said the iPhone is user friendly!!!,1,0
7145,"Kabir Singh portrays the emotional high and lows of young love that is
supplanted with physical attraction, anger, and indulgent behavior. The
background music shows these. There is something called chemistry which plays
a big role at first-look young love. Only the ending made no sense. I have
known many Kabir Singh couples in college. ",0,0
7146,I would appreciate justin beiber today rather than this performance,1,0
7148,"@MASK Boy kindly don't get hurt... But read my words what I said.. I said I
have come across those gays who have multiple sexual partners.. it's not going
to be good.. Single sexual partner will be okay... But what about those who
are keeping multiple se ",0,0
7150,"Sindhu and Sakshi deserve every bit of this appreciation, as where they stand today is due to their rigorous training and immense determination. Comparing their appreciation with the soldiers on the border is completely baseless. ",0,0
7151,Haha there's a billion people in this country and many of them keep cash at home for various needs. A few tens of thousands sometimes more. Perfectly legal. Now that cash has been forcefully made illegal. So got them deposited by say millions. It's technically not much per capita. What is legally your to do what ever you wanted to has been illegally taken by the Govt and put in banks.. That is what is illegal.,0,0
7156,The only solution. Since govt. is doing nothing.,0,0
7160,Who care about your believe. It's true,1,0
7161,How can this happen? RSS going progressive! Time for commies and AIMIM to catch up Ã°Å¸ËœÂ,1,0
7162,One fact is sure BJP has unlimited money at their disposal but since they are in power no CBI ED OR IT WILL BOTHER THEM,2,0
7164,Who is dis idiot?,2,0
7165,It is a true word,0,0
7166,No LKA in the front row or did he not attend?,1,0
7167,"All what is happening within the parliament now with a majority on a religious
lines is unconstitutional and should be stopped by whatever means. In a
country with secular constitutuon you cannot let this happen and only way you
can bring down the Modhi, Amit and Swamy clan is by civil disobedience. ",0,0
7169,What's wrong in that?,1,0
7170,Haha top of everything is constitution? Yes madam so true! Now let's follow Indian constitution one rule for all? Y sperate set of rules for Muslims n they practise only that?,1,0
7171,"He is trying for his foundation, which have been alleged using poor children to test their medicines and vaccines ",0,0
7172,Every single politician has been saying that for the past 69 years. So only time would tell if 2022 is gonna be any different.,1,0
7174,widow,2,0
7175,Safety of cows is more imp acc to our current government,1,0
7177,lallo whats a name means foolish man who is corrupted who had done scamp and his childrens who r not capable to earn 5000rup they r minister strange,2,0
7181,Agreee,0,0
7182,Fools on the roll.  May God bless India,2,0
7185,Now u will see the reaction which have never been heard from Indian side .Pakistan has already broken in to parts now U will see Pakistan in world map understand .Pakistan have left his own soldiers in ladakh have u forgot it,1,0
7186,"If she is residing abroad and flying in specifically to provoke unrest, it is
a political crime, US Govt has laws in place to curtail such activities hence
it should be addressed by proper authorities. ",0,0
7188,Good movie,0,0
7189,It's better to leave this fellow to seat in BJP's chair if he is allowed. Now even Bhakts are not interested.,1,0
7192,"**We can 't allow to pollute our bravery environment of army to convert into a
environment of coward and insane who can't face all that we face,they are not
more like boys even not entirely girls and they Can't use their own power at
right time to counter with difficulty** ",0,0
7193,I crave for such intellectual conversations. God bless you sir.,0,0
7194,Too bad Modi let the NWO convince/force to implement demonetization or cashless society. 92 percent cash based society for 60 plus years. 5 percent use electronic means to pay their bills. GDP and the poor will be affected. Congrats India - but let's try to help the poor.,2,0
7195,Good luck. I am afraid whether it will work or not.,1,0
7197,"Yeah!  Very true  but I think u don't know these Pakistanis are coward they feel happiness in these!  They nurture terrorism in their country,  they are so jobless and coward tht they keep finding ways to mess with India,  tht's why inside their country poor,  innocent children are killed by their own terrorists,  instead of thinking about development they keep finding ways to throw bomb and kill people!  They are kids,  they should grow up! ",1,0
7198,"Only cow is safe! Oh what a government and religion! 
I studied Hinduism for three months but these people are different. ",1,0
7200,Great vi,0,0
7208,Only waiting for this,0,0
7209,Second term...... no  support from government  = for  future Indian economy  negative .,1,0
7210,My assumption is there is breakdown and i feel we might see February levels. considering FII out flows and demonetization. What is your view?,0,0
7211,Hope u get well soon. My wishes for u. I got it there's no point wasting my time to make u understand anything. All the best buddy.,1,0
7213,rite bro,0,0
7216,1,0,0
7218,"I support his speech, RSS is divider of country, they do not want to stay peace in India. communal ",2,0
7219,Very funny,0,0
7223,"The more they criticizes the better he will do, the so called liberal media will actually help him do better by criticizes him ",1,0
7224,I seems that u r only the loyal person on the planet........,1,0
7226,Thanks boro thanks,0,0
7232,The whole village would have been there to save him Only if he was a cow!,1,0
7234,"JNU deserves it at present because students prefer to fail in this university for years together to have free meals , free accommodation , free sex & politics to get themselves aware in public by Third-rate Medias. ",1,0
7237,"It's very personal what someone is eating,but we need to respect people's feelings, she shouldn't have made it public....similarly we need to respect other people's feelings too ",1,0
7238,"Game is a game let the Govt appoint them in a higher position where the position deserve such a personality but spending the tax of Indians people in such way really make me to think Is the tax pooling into a proper channel. Offering monetary benefit to the soldiers and police who loose ther life for the country would bring us more happy and proud

Because every soldier is a shooter,
                                         He is a wrestler
                                         He is marathon
                                         he is a weight lifter, ",0,0
7240,Even 150 crores look tough.,0,0
7243,"How do we know, who claims responsibility??? Do they post any video or statement??? If they are so friendly with journalist, doesn't it makes journalist, a terrorist? ",1,0
7244,"And she is lucky she has a choice. Every working mother would love to spend more time with family, but for so many the reason to work is because they need the money to run the home. She comes across as some kind of twit ",1,0
7245,We all are finished as our money n accounts are Freezed so does the country Willy survive.,1,0
7246,Miw,0,0
7247,"Now only surgical strikes frequently on Pakistan sponsored terrorist camps can keep Pakistan Army and ISI on their toes. No more talks, kill any body comes on the way of our security personnels. ",2,0
7249,"yes everything is good,and he also lives here then why not be an indian citizen. ",1,0
7252,Evangelicals who are no better than bounty loving rabid dogs.,0,0
7254,"Shame!!  And unfortunately the ambulance drivers,  the government office staffs cannot read our comments! ",2,0
7255,Politicians basic qualification is to be great fool maker of the people. Better you fool the public the better politician you are. For example Modi and so on.,2,0
7257,Is this a news ? If you have No news than shutdown the channel,2,0
7258,dramebaaz,2,0
7261,"Uncle, why don't you openly join BJP and dare to declare your rss alignment Ã°Å¸Ëœâ€š ",1,0
7265,Religion didn't make him terrorist but Babri demolition communal riots did.  Before the Babri demolition there was no bomb blasts in India .Do sm research.,2,0
7266,"Time has come for total economic boycott of Muslims, don't buy from them,
either goods or services.  
There duality of thoughts and actions should not be overlooked anymore. ",2,0
7267,"Sony bhai , your kind off people lives in cuckoos land ",1,0
7270,fabulous bro,0,0
7273,Don't bring up abrupt stupid topics ! Our soldiers are compensated Well and also are respected by everybody ! But you cannot show them as the scapegoat everywhere ! They love the country so they are doing their job!!,0,0
7275,You wear a lion dress but inside body totally pig like street pig,1,0
7276,"When its not banned in many states,  it should not be banned in chaddi ruling states.There should be no difference in states ",2,0
7278,The view is undemocratic and intolerant .,1,0
7279,"According to figures released by the government in June 2016, more than 140,000 people were killed on roads in India in the year 2015. ",1,0
7281,That's right,0,0
7282,well done .,0,0
7285,"in india 90 % of crime(caw slaughtering , terrorism , jehad , women exploitation ...) are doing by muslim but our political parties support them for vote banking . a/c to sacher commity report muslim population in 2050 in india will be max. so to return a bright future to our next generation we should not support any islamic parties(congress tmc rjd sp aap bsp) ",2,0
7288,Informal sector will be hit badly. You have made every woman a tax chor!!,0,0
7290,"Hi, any reason on Axis bank rally which turns bank nifty on ",0,0
7292,I M ONLY BISEXUAL HERE??,0,0
7293,Kejri comes from the I.T. Department - one of the most corrupt dept in India - so Kejri is well versed in corruption.,2,0
7295,"if she was a beggar how can she know English,,,,, and her attitude, o my god
its too much ",0,0
7298,"They r getting benefits as those areas r not getting used that's why's , start ing roads will make them weak , ",1,0
7301,Appeasement policy by Congress govt is made people easy earning in the name of problem.so revoke Nehru s article 370 promote hard work in the place of appeasement,1,0
7302,"Good. minimum balance 5000 or 10,000.
How this bank is affordable to village people??? ",0,0
7304,"First American hate him now American  love him, he know how to make tomorrow better.  Who hate him today will fellow him in coming day's. ",1,0
7305,"Once ready, will announce timeline of roll out of door step delivery of fuel: HPCL CMD ",0,0
7306,"I blame the politicians - nothing can b discussed rationally.
Everthing must be dissected into how many points they can score off their political rivals.  Ppl like Rahul Gandhi should take lessons from Shashi Tahoor of his own party
With these examples all around, the average Indian goes on a rampage on the streets ",2,0
7308,Nonchange,0,0
7309,They are jealous of us as they don't have one.,0,0
7310,Religious noise must be banned,2,0
7313,Right talk,0,0
7314,"That's what happens when you can't discern between a military activity and an act of barbarism.

   Remember the NLI, bodies of whose soldiers you refused to acknowledge during kargil conflict.

    So, keep your knowledge to yourself and live in your own fantasy land. ",2,0
7315,Nice work man. Liked it.,0,0
7317,"He still imposed a worthless corrupt party on us. Thankfully I dint trust him during 2014 elections. And I will never trust him in my life. He was quietly sitting till now, and as he realized that it's time to prepare for 2019 elections he started coming to light. I think he would have got another worthless party paying him under table to campaign for them. ",1,0
7318,NBCC has a very good order book but will that over a period time keep translating in to higher stock value .    ut,0,0
7321,Enough is enough. This is time to retaliate and wage a crucial war to exterminate this rogue state Pakistan from world map.,2,0
7323,Better was firing squad,2,0
7324,U didn't talk when u had ur chance! Now don't talk when u lost ur chance,1,0
7325,Frailty thy name is woman. Have you haven't heard of that Mr?,1,0
7329,Naidu also claimed the BJP government is moving forward with a holistic approach where citizens are also being involved in initiatives aimed at their betterment.,1,0
7331,She does not need to work with him as the standard does not match :),1,0
7333,"@MASK Paul constitution doesn't give freedom to unlimited FOE and treason.
First read the constitution then comment. ",0,0
7334,Sorry our govt couldn't appoint a full time defense Minister. One Minister give up because of pressure of defense ministry. Our govt  know only how to politically use soldier and their wins.,1,0
7335,This Govt is also like others on this issue. We expect a tuff action from this Govt. We have voted the Govt. For a tuff action,0,0
7336,Hi baby,0,0
7337,Great Job !,0,0
7338,A lawyer who never won a election became FM of India with no knowledge of economics . what can you expect from him.,1,0
7341,"He could have made his point without mentioning a particular religion. His comment has merit but the way he expressed is too immature. I've lived nearby various religious places like Mandir, Gurudwara and Masjid. All religion pretty much do the same, Hindus do bhajans on ""LOUDSPEAKER"", Muslim do azaan on ""LOUDSPEAKER"" , Sikh do ardaas on ""LOUDSPEAKER"". It is the noise created by those LOUDSPEAKERS that causes the annoyance. ",2,0
7343,"Enough is enough, now time has come to take the real action. Nowadays technology is so advance can be utilized, their movements can be monitored by drons and subsequently may be executed by the same technology. ",1,0
7344,She should be kept in jail,0,0
7345,Perfect boss,0,0
7347,Nothing to do with the reality - just wants to hold on to power,1,0
7351,You're right.,0,0
7355,"Spend on providing better facilities in developing better sports personalities! More Gold, silver and bronze! ",0,0
7359,negative journalism,0,0
7360,"Asrar, I said all religions. See I have problems with anyone using loudspeakers be it temple or mosque. Be it azan aur Navratri. 2 wrongs don't make a right. If anyone want to pray, he/she can very well go into his or her religious premise. If he or she wants to pray at home, use technology. I have problems with 5 minutes azan and 5 days of Hindu festival loudspeakers. ",1,0
7361,Also israeli passport holders are banned in 17 isalmic countries since 1985 and not media gave a fcuk to it.,2,0
7365,Reservation is like another form of terrorism,1,0
7366,"i still haven't watched it , just some scenes my friends wanted me to see !!! ",0,0
7368,"Hii, ",0,0
7369,Real words,0,0
7374,Mental,0,0
7377,replies,0,0
7379,So naci,0,0
7380,You sd take care of Farah khan who is out of ur hands idiot.Children are not allowed to tweet over political issue,2,0
7381,Thanks bro,0,0
7382,"Ok , ok
But why so many abusive words. ",0,0
7386,"We mourned the attack on army school by talibans in Pakistan, and you guys are so ruthless that you laugh at someone's death.. This shows how inhumans you people are.. I hope the karma has got something for you guys in the store.. ",2,0
7387,Ashish kr I have talked of cyber crime and not of criminal taking money physically after withdrawing from the bank. Don't negate an idea by foolish example even without understanding an issue.,2,0
7388,They shouldn't experiment with some solution created through their delusional minds and destroy rivers even further.,1,0
7389,"You spoke so much on feminists. You didn't speak a word about Shahid's
performance ? Costars performance ? ",0,0
7391,60% right,0,0
7393,These are personal choices and it has nothing related to love or hatred. Stop your nonsense.,1,0
7396,All devils muslims never stay peaceful  any Part of world you go to Works in Saudi Arabia  you are starring terrorist  acative idiot's,1,0
7397,very good,0,0
7398,"""It is not a filmmaker's responsibility to teach the audience
morality.""~Joaquin Phoenix. ",0,0
7399,Liku,0,0
7404,THANK YOU BROTHER,0,0
7405,"Looking at comments section, I am convinced that pro demonetization people are unbiased just because their intelligence... ",1,0
7406,Only the good movie in Bollywood was ' Baby',0,0
7408,I salute you Mr. Abrar. This every you should think before taking up the Pistols and bombs.,1,0
7410,"U can hate Indian government for ur personal reason, but they are trying to make a change and are successful to some extend . Appreciate it . Don't be an idiot ",1,0
7413,"We cannot misguide minorities in the wrong way, whatever she said is totally
wrong, we need to provide correct information, otherwise poor will suffer. She
wanted poor to suffer. ",0,0
7416,"@MASK  
And now we pashtoons are the bitches of Punjabis , the same Punjabis we once
ruled , the punjabi army can do whatever they want to Pashtuns and nobody
would say a word  
Besides most muslim rulers of India were of Turko mongolic origins ",0,0
7418,A man self obsessed with religious ideology even in friendship couldn't be a trustworthy. Let him go back without any further talks.,1,0
7421,Waiting for book,0,0
7423,gentle.they were.,0,0
7428,She will win,0,0
7430,Very bad,0,0
7431,In a Religion driven economy - atheist becomes a threat Ã°Å¸Â¤â€!!,1,0
7432,first fall it is nt conform they cow steal er the Murderers   just doubt  & kill them because they r from other community,1,0
7433,Y,0,0
7435,Hello,0,0
7436,Waiting for the joker's review,0,0
7439,"Although nothing worng in kabir singh but you are here to do movie review not
to do hate speeches. i am seeing you from long time at start you were good but
now you just do politics rather then reviewing movies. You gained subs because
of your movie reviews not because of your political opinions ",2,0
7441,Army need man not LGBT,0,0
7442,Lets make our nation the best  &  let  the world  look upto us,0,0
7444,Yes,0,0
7445,Modi sir i  support  u nd those all who r against u they r jokers,1,0
7448,"Earlier a british minister, now us congressman. All of them are saying Pakistan is a terrorist sponsored country. But we already know that. So, no more discussions. Now is the time to show our military power to those porkistani butchers. Last night only three watchtowers leveled. I wish there would be more.. ",2,0
7449,Sonia ma'am is much more busy in her mobile than the stocks or live telecast :p,1,0
7450,Who is this jobless idiot? What are his achievements?,2,0
7451,Rubbish movie,0,0
7452,Rubbish.,2,0
7453,Why would a PM leave his job for president  Ã°Å¸ËœÆ’,0,0
7454,"Dont Blame on Religion.
   India is a religious Country.
   Be careful ",1,0
7455,"Ok we agree that not Appointing Lokpal is mistake and please dont bring cow to every issue It is the same Supreme court that has asked the Central Governement Abt the ideas it has to protect all the cattle goverenment suggested AADHAAR (being unique Identity)

If u have a better idea file A PIL in Supreme Court and let supreme court suggest the GOV your method so that it can follow (Y) ",1,0
7458,1st arrest then gather proof in 12 years.ruins youths life government policy for muslims.,2,0
7464,its time to wake up nd take a decision which create earthquack sense in the mind of pakistan,1,0
7468,"One thing about Tata nano,zeta,indica all has to come with new platform,new design not on same old platform old taxi cab indica..... design of Tata is problem not product. ",0,0
7469,You guys are becoming another Times of India with such headlines. The content was entirely different.,1,0
7470,"She is not fit for lPS. An IPS officer should never be emotional while on duty and that too before an MLA who is rudely behaving with her. She should be bold and strong enough to handle the politicians in such circumstances. First of all she should not have ordered for a lathi charge. Women were protesting for a good cause ie, to stop selling liquor near the villages. After the lathi charge, MLA intervened who represents that village. ",2,0
7471,Paid media,1,0
7475,@MASK Zone ARE U ON VIGO VIDEO APP .. I AM THERE,0,0
7476,"I just wonder how kabir singh managed to become a doctor because the life of a
medico is much more different than students from any other field. ",0,0
7477,"You can go anywhere you want cause India will be new India Modiji's India , India of our dreams ",1,0
7478,1,0,0
7481,"She is funded by foreign agencies, incl China and Pak. Don't believe a word
she says. She is foreign citizen. ",0,0
7483,"She is possibly back in money collection (mean free flow of foreign money for
not doing any fruitful work like some of NGOs/ Rights organizations) mode
because her lifestyle must be getting affected. She cannot do anything
fruitful to earn money. So get into such acts of misleading so that her
flambouyant style of living is not affected.Channels are there whose attempts
are to build TRP around such persons ",0,0
7485,"Who will responsible for accumulated bad assets up to 16lakh crores of PSU banks?  Modi or Rajan, no control or tight norms for loans to Industrialists by  Banking officials. Rajan opposed subsidies to dormers and favoured not to expose bank loan willful defaulters, who are taken excess loans of their company strength. He did not given any good suggestion for Bankers. He did only no rate cut, so on ",1,0
7487,It will not out of the place to mention here Kumar Vishwas have emerged as a potential stake holder of the post of convenor or president of the aap party today owing to his transparency and capabilities in comparison of Kejriwal who had measurably failed at all corner thus he could not be able to keep unity in party at all.,1,0
7492,This is very funny if Muslims love yogiji will they be doing an Aarti in their mosques?please do not expect him to go down in his knees to prove his affection for a particular quom!He has an image of hardcore Hindu and I had always been a critic of hypocrisy this time maulanaji you are being a hypocrite.,1,0
7494,"In other words, Indian Army is saying Pakistani soldiers went across the LoC into Indian side, Mutilated the bodies of two Indian soldiers and came back while no one on the Indian side dared them engage. 
#surgicalstrike Ã°Å¸Ëœâ€¦ ",0,0
7495,Yes ...the other best thing to have happened is that the country and BJP have found a Successor,1,0
7497,NO,1,0
7498,Address,0,0
7499,Send these muslims to Pakistan who r cursing our PM,1,0
7500,"This is a publicity stunt. This person was in hibernation for sometime. This
speech is nothing but sedition. She is unfit to live in this country. The
action by Govt against this speech should be severe. It will be a deterrent
for other anti-national forces. ",0,0
7501,Yes going by ur logic dawood has to win election for 5 times to have that portfolio.  Did u forget SRK's slap?,2,0
7503,Somebody ask this fool to keep his mouth shut.Media should ignore him completely,2,0
7505,"Modis game will be over let muslims get hindu names this way ncr wont effect
them..get the documents n next modi will loose on vote grounds lol ",0,0
7507,"Who to cast in a movie is Karan's prerogative, like it or not. If he feels he only wants to have big stars in his films, it is his choice and rightfully so. And if he chooses to launch star kids, again, it is up to him. One cannot raise objections with that, unless, he is discouraging the entire film fraternity from casting ""outsiders"". That would have been a problem. ",0,0
7509,"Shut that speaker soon i might find a relative around but i won't visit if temple interrupts my sleep, plz ",1,0
7512,"its imperative upon u ..to learn many things about your deeds 
u vivisected this country , invaded and looted it for 800 years , tried ur best to destroy whole hindu civilization, raped their daughters etc ...
there is one muslim majority state within india which has ethnically cleansed entire hindu population, u call other kafirs  and what not ",2,0
7513,"It was an oversight, it's corrected now. Thanks for pointing it out. ",0,0
7514,Hi friend,0,0
7516,Wow so nice,0,0
7518,The commies anti national dreams will never materialise,1,0
7519,"These people who talk about NRC are totally Ignorant. Please read and
understand  
Do You Want to live in a country where there is NO Register of Citizens.  
Assume if there is a Benifit of a Kind being distributed by the government to
the Citizens of India. Now where is the stand of Billa Ranga and Kung Fu
Kutta. they get Zilch.  
You Idiots think god has given you the Brains dont listen to this Arundhati
Kunf Gu bitch. ",0,0
7521,I know,0,0
7524,Then her name is not original,0,0
7526,You are right Dada.,0,0
7527,"a very beautiful step to control our country population Every one has right to
choose ",0,0
7530,Love jihad in india only for poor people,1,0
7531,He is 9th powerful man in the world dont forget it everyone,2,0
7532,You're true. I prefer Hollywood over Bollywood,0,0
7533,"Misbehavior of MLA's is nothing new. In the presence of Public they want to show their authority to gain popularity.
The Police was acting  as per the law. To interfere is like diluting authority of law agencies. He could have discussed the issue with the lady officer instead of acting foolishly. ",1,0
7536,Why she is shouting man ? Whats with Gospel Gothic Opera ?,1,0
7538,most fantastic review. Perfect!,0,0
7539,"I see no dumbheads here supporting demonetisation or modi.
Are they accepting the failure of govt. ",2,0
7540,gooct,0,0
7541,Pakistan military court is a banana court where they have given a judgement without any evidence. Government should use its influence and try to bring him back here safe. Jadhav should be saved at all costs.,2,0
7542,How dare one police officer can argue with senior MLA that too of ruling party. Police cannot insult MLA who is elected by the people and has to support his people. Police officer should be immediately sacked for misbehaviour,2,0
7544,Mohammad Ashfaq Siddiqui I don't know what part of the news didn't you understand when the killer mistook him for an arab. The fact is there is more chances for Indians to to be alive and live peacefully in U.S if he/she is a hindu ofcourse unless a white is brainwashed by muslims into killing Hindus which I think the probability of that happening is high.,1,0
7547,Beautiful,0,0
7548,What is plain and simple is: people of Goa rejected you and you imposed yourself on them by buying/luring a few turncoats who also betrayed people who voted for them for their standing against the ruling party. That is unethical by any yardstick!,2,0
7549,"If only hard work is the benchmark, donkeys would have then ruling the world. Hard work without brains is what donkeys really do. ",1,0
7554,Bollywood has been the fiefdom of select few and those who raise voice against are ostracised. It's good that some one has raised the issue.,1,0
7556,India Need Strong Defense Minister and Home Minister. Currently both are useless.,2,0
7558,He is 9th powerful man in the world dont forget it everyone,2,0
7562,Gr8 Respect Ma'am.,0,0
7563,"Shahzeb Hassan: the LOC is not fenced at all locations. 
Also, after what they did with Capt Saurabh Lt. Saurabh Kalia and so many others of our soldiers, one can only go by what one sees. This is NO way to treat even your worst enemies, come what may. 

I cried when there was a school attack in Pak: How can anyone justify that? But that same level of outcry, never seen from the other side. ",2,0
7565,Then you haven't seen the world. You limited yourself into a small stream of reviews.,1,0
7566,court never take interest  in right decision,2,0
7568,Sensibility to the power of infinity.,0,0
7571,After 50 days will I get 15 lks as promised?,1,0
7574,Menakji when the entire police force and security forces are deployed to protect the political class. There is scarcely any police force left for the protection of citizens hence crime rate is bound to raise. This is simple logic.,1,0
7575,"what did we get from it ? joblessness and lower GDP. "" in long run , we , all r dead "" - J. M. Keyens. ",1,0
7579,Let him learn how to behave with others,1,0
7587,Plz look into education problem that rural children's are facing.,1,0
7590,exceeding of 50% reservation seats will be banned by the SC again. dont worry my Gen. caste friends.,1,0
7591,BJP MLA is most powerful position today. Police officer need to understand.,1,0
7594,Good job sir,0,0
