,Sentence,Label,codemixed
7796,Accused.. not convictedÃ¢Ââ€”Ã¯Â¸Â Plz don't misrepresent in a way that society is misled,1,1
7797,"yeah .....that's more dangerous....and this people become threat to others...
when their illusion breaks....Ã°Å¸Ëœâ€ ",0,1
7798,Is it right time to enter bharat finance inclusion if not then what is the right time,0,0
7799,"Feel happy about what killing of Gandhiji, then you also like violence over non violence. ",1,0
7800,"This man once said, take out dead Muslim women and rape their body, irony to have such CM in a largest democracy ",1,0
7801,"INDIAN EXPRESS , PL SAID THE POSITION OF YOUR FRIEND CONGRESS ALSO, AND YOUR COMMENTS ARE AGAINST BJP  AND SS GET THE MAJORITY IN BMC....????? ",1,1
7802,Salute.... That should be the message to all terrorists....,1,1
7803,"It was a law which criminalised gay sex between two consenting adults but it
has been partially scraped so now homosexual sex is legal. ",0,0
7804,This government is least concerned about corruption.,2,0
7805,wise men don't speak by their words but by their  actions....  Indian is changing for the good coz of one such wise man.,1,0
7806,This is soo true Ã°Å¸â€™Â¯Ã°Å¸â€™Â¯Ã°Å¸â€™Â¯Ã°Å¸â€™Â¯Ã°Å¸â€™Â¯Ã¢ÂÂ¤ bhai..u are best..,0,1
7807,"I don't like movies like ""four more shots"", ""lust stories "" ""veere di wedding
"".. infact these movies are drugs to the girls in my POV  
But i have a few questions against this movie as well..  
Why did kabir warn the other boys to date her before asking her consent? What
if she did not like him? What if she did like someone else ! ",0,0
7808,Yes and hidden agenda is to empower Muslim people and not mulla's who are controlling Islam.,1,0
7809,@MASK Mojumdar hi,0,1
7810,Very well done,0,0
7811,The solutions kids suggest : Let's kill them and then make them love the country. *Claps*,1,0
7812,"Pakistan was involved in duplication of Indian Currency they were sending these fake currency in India to few traitors
And now those traitors are feeling ripped off from their possessions
Most of them are hiding behind our poor people and saying gareebo ko maar diya
But actually these traitors are dying 
#salutetoPM ",1,1
7813,"iNDIA IS A WONDERLAND THAT HAS GIVEN SHELTER TO ALL RELIGIONS  WITH SO MANY LANGUAGES THAT CLAIMS ""UNITY IN DIVERSITY"" ",2,0
7814,Bravo.,0,0
7815,"and by the way, russia is way developed than india. so dont cry salo ",1,0
7816,will get Z cover like salwari baba and national award like Baldy kher and rajya Sabha seat like Z owner thug. keep thugging for mire and licking RSS shoes.,2,1
7817,virat ki upcoming century par meri happiness ki kasam @MASK ek tweet kardo :o xp #cwc15 #indvspak,0,1
7818,Dramebaaj anna kya bjp ki government aate hi lokpal Bill aur lokpal bhool gaye baat karne Mae sharm bhi nahi aatee,2,1
7819,Best and well studied review bro...Ã°Å¸â€˜Â,0,1
7820,"Bjp has shown Uddhav itz place ! Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š
Lions got tamed by #Namo Ã°Å¸ËœÅ½ ",2,1
7821,All 3 major DTAAs have been amended this year: FM,0,0
7822,"Anna ji, dare....to speak on LOKPAL . Dont pass BJP's sponsured propaganda on basis of report. Have you spoken ever on CAG reports of other government ever? you are selective, and frustrated. ",2,1
7823,This happened when the civilians were fighting for cows and azaan.,1,0
7824,Give him a imprisoment,1,1
7825,Wow!!! my thought match with you...you are doing well...,0,1
7826,#isi and RSS is against of secularism and the enemy of nation,1,0
7827,She's bengoli deepikaÃ°Å¸ËœÂ,0,1
7828,This applies on everyone I am a Hindu and I get irritated by both bhajans and Azan.. Forced imposition of your faith..,2,0
7829,"No talk for G.D.P.  
No talk for jobs. ",0,1
7830,"yes ,yes syria ,what about them r they not kiling ,for their religion ?y don't people r not freedom in middle east ,, ",2,0
7831,People are complaining about long queues outside atms.....w/o realising the bigger picture.The same people are more than happy to stand in queues for reliance jio sim....LOL Ã°Å¸Ëœâ€ž,1,1
7832,"This debate not for us. Plz leave this on them. If they are going to investment in m.p.......
This is very glad full talk to each and every civilian.
I don't know why people find mistake if some one doing good start. ",0,0
7833,"What a stupid comment  
Precisely why it's a movie  
So is Hollywood showing reality? ",0,0
7834,"[6:40](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=6m40s) please suggest
some names from the remaining 20%-30%.. ",0,1
7835,"Really Is that obscene, I thought she was really the owner of the unsound mind next to only Owaisi. ",2,0
7836,It was whole scripted drama from the beginning..Some surprised move by appointment of Manoj Sinha earlier but that was just for showoff,0,1
7837,Idiotic news. Nobody literally cares about the British royal family. These people enslaved India for 300 years and randi TV is busy orgasming over their baby pix! Shame on randi tv's colonial hangover,2,0
7838,If someone knows the name of this fellow it is only because of kapil Sharna show,1,1
7839,Jagran also a very much noisy,1,1
7840,Send Mani S. Iyar and Salman Khursid to Pakistan because these are the leader who are responsible for undue influence,1,1
7841,"That guy at [3:46](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=3m46s) and
that jhaat guy should go fuck each other. ",0,1
7842,"true he said,,noise pollution ",1,1
7843,**JOKER** review plzzzzzz,0,1
7844,"Thought this review would roast feminism again, but thankyou for responsibly
putting this review. Brilliant. Ã°Å¸Å’Â¼ ",0,0
7845,#indvspak watching on @MASK waiting for @MASK saheb! aaiye. :-),0,1
7846,New drama? They are not happy with the freebies they received it seems.,1,0
7847,Bro u need education,1,0
7848,"You are right, I support your views . ",0,0
7849,Taillight copy of ducati lights copy of another bike engine copy of ktm stance copy of ninja 650 wtfÃ°Å¸Ëœâ€š,0,0
7850,Tvs motor had ok margin still it went up anuj? Any reason,0,1
7851,"377 is the section number . Section 377 in Indian law which punish
homosexuality ",0,0
7852,"why don't muslims wear ""crescent moon"" on their forehead. ",2,0
7853,yeh sp k kutte sb chor hai saale,2,1
7854,india to take on uae at #cwc15 today http://t.co/xkohpdali8 #indvsuae,0,1
7855,pakistan scoring in morse code. dot dot dot dot 4 dot dot dot #indvspak,0,1
7856,Some parents don't know how to bring up their children this is the one reason.they r spoiling their children's life without knowledge.parents anger could make their children to stay away from them.short temper parents very dangerous to their children,1,0
7857,Your job is gonna be very tough.. security issues are gonna be the hardest work these days,0,0
7858,Idiots,2,0
7859,Awsoume video... Keep it up ..love u all Ã¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸Â,0,1
7860,best solution is shutdown JNU. no need to waste Indian taxpayers money on this antinationalist student.,2,0
7861,Salute to your daring opinion.,0,0
7862,@MASK you may be also thought in school that you have won 1971 what... I am not surprised... With your knowledge :),1,1
7863,"She should be arrested.Her Indian passport should be cancel.Arnab I am from
America,I have not seen any Indian saying bad about India except people like
her who also cannot have one husband to be with.She should be send to Ranga
Birla,. The name of kumphu kutta suits her very much.She is a dog herself. ",2,1
7864,He doesn't deserve train too.,1,1
7865,Right bro,0,0
7866,"xyz, you are also a Kung Fu kutta..Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",0,1
7867,"India must come out of gomata,triple talaak,ayodhya.bciz these topics will devide us.India must b united,should b an developed nation. ",1,1
7868,"He is a frustrated,illiterate gullible idiot who has been working at cross purposes to his own stated aims....no one ever bothered about him before IAC...his only media value today is ability to criticise AAP... ",2,1
7869,"If she is promoting violence then adarniya MP's & MLA's should be jailed first
from BJP arnab sahab or might have not gone through their so called
bhasan...still now ur in ambiguity... ",0,1
7870,"Indian oil pumps are mostly involved in this kind of fraud Petrol & diesel theft ? 
What says guys any replies on this ? ",1,0
7871,His philosophy is as dead today as it was before.....,1,1
7872,"Arnab Goswami sir you as a bengali know what was Bengal during Independence
struggle and how is Bengal today after those glorious years of Communists and
Trinamools. ",0,1
7873,"I wish I could get someone like him
men = women !!! ",0,1
7874,I think chhichore is more realistic.,0,1
7875,Anna ....my foot . ...,1,1
7876,Real hero..salute u,0,1
7877,Is it right to invest in RBL BANK Current market price for long-term,0,0
7878,Anna you were and are in BJP.  so you can't join opposite party. So be their in BJP. Keep working.,1,0
7879,fines full Pakistan,2,0
7880,But it seems the pill got  stuck ÃƒÂ¬n the throat of the doctor  himself!,1,1
7881,Many more beaches in india why not being arrested exposed,0,0
7882,Cheater,2,0
7883,Darun just super speech,0,1
7884,Amandeep Kaur hi,0,1
7885,use hair to move the mountain ..holy hills moved by the hair ..great,0,1
7886,Salute isha zeee.,0,1
7887,really he is good person . he can be fruitful . so indian should not miss the chance,0,0
7888,Sonu Nigam is right... I support him...,1,1
7889,Is it the profit downfall that let to the outster of Cyrus Mistry ?,0,1
7890,"Felicitate the Congress MLAs, who won in the elections. You may not get another chance to do so. ",1,0
7891,If we go through the indian political history Anna is just miniature of Mahatma Gandhi & Jay Praksh Narayan..,0,1
7892,Mallu Ã‚Â± Mulla is dangerous combination Ã°Å¸Ëœâ€š,2,1
7893,It's stupid really.. Airtel gives faster access to a lot many sites while jio is selective. Talk of net neutrality. Airtel akela is ethical. Jio is for newbie internet users whose usage if just WhatsApp and maybe a Facebook app. Jio at workplaces suck. Airtel is the best bet!,2,0
7894,"Nice video bud!!!! This is a tight slap on feminists who are vomiting on
twitter and think they are superior by looking down on men. ",2,0
7895,"Expect investments of over Rs 50,000 cr in logistics: Nitin Gadkari ",0,1
7896,"Studying 9:00 am to 7:00 pm daily , not taken a day off since 1 month ,
getting closer to my goal day by day Ã°Å¸â„¢ÂÃ°Å¸â€™Âª ",0,0
7897,"Jude we elect our representative. Average turnout %for voting.
Later we blame the corruption ",2,0
7898,HAhaÃ°Å¸Â¤Â£Ã°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦,0,0
7899,Go and watch Suchitra review on film companion,0,1
7900,Best review of kabir singh,0,1
7901,Is it good time to accumulate at 8650-8750 levels ?,0,1
7902,HIS BUDGET... IS FINISHED  AND HE IS PLANNING  OR ASKING FOR FRESH BUDGET,1,1
7903,This papers analysis is wrong. As usual the Indian media is always uncharitable to BJP. In my view Shiva Sena has been cut to size and shown the door. Had both the parties contested together then shiva sena would have offered BJP 50-60 seats. Now Shiv sena cannot take BJP for granted. Shiv sena should learn to live with BJP otherwise their presence  will be reduced to small areas like dadar.,2,1
7904,"Pls improve sound quality,it is toonlow ",1,1
7905,"All don't subscribe to your way of waking up. If u want to wake up hearing azan or bhajan, use it as alarm tune. If you want to hear when someone calls you, make it your ringtone. If you want to hear in spare time, plug those earphones. ",2,0
7906,"Why Gula ,of family, is not involved ",1,0
7907,Arnab do some debate good for people,0,1
7908,"WTF, a ruling party is not allowed to have their office in the state, Anna Hazare dont know how many offices BJP, Congress, SP, BSP have in Delhi and in other states.... ",1,1
7909,"@MASK Srivastava you misunderstood my comment. I give a f about feminism. I
am just supporting the idea that such over male dominant ideas should not be
promoted and shall be followed by a disclaimer. Ã°Å¸Ëœâ€¦ ",0,0
7910,"When our own President appreciating the work done by the present Government, Opposition parties seems not interested at all... They shouldn't be like the #IndianCrabs . ",1,1
7911,Right,1,0
7912,Why your beard is half trimmed on one side Ã°Å¸Ëœâ€˜Ã°Å¸Ëœâ€˜,0,0
7913,let's stand for our national anthem! rastra geet ka sanman rastra ka sanman #teamindia #indvspak #wontgiveitback #cwc2015 #cwc15,0,1
7914,And yesterday they launched ambulance services for Cows. :@ People has chosen the worst of worst Government.,2,0
7915,"I am watching carefully to all the parties, they are all attacking BJP but not for the work Bjp has done, they are attacking BJP only on nonsense issue like Dadri where the Central government doesn't have any role. It's means Modi government is working good in Center. ",1,0
7916,"dnt workk for an arab , ",2,1
7917,It is extremly out of limit of Sahashnuta of our govt.,0,1
7918,Good analysis f the movies' story.,0,0
7919,Y he is not recovering loans from big corporates who owe to this country,1,0
7920,Only thing good about kabir Singh movie is shahid acting...nothing else...,0,1
7921,Modi ji I really respect u sir . But sir do a strong action against this piglet.,1,1
7922,Ab sp will lecture about law and order....thats hilarious,1,1
7923,"Next time when you buy these stuff,think about your family's suffering after you. ",0,0
7924,"Saudi Arabia should apply sharia on the employer if this is true. However, everyone knows that Saudi legal system is always partial towards their citizens in preference to expatriate laborers. If the same was done by an expatriate his head would be rolling in public place within a month ",2,0
7925,"A.H.M.A.D. LMAO really? Its called American English, not America English. In the English language, when referring to the language spoken in that country extra letters are added to the country's name. 
Same thing with Canadian French (not Canada French). ",0,0
7926,video starts at [7:40](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m40s),0,1
7927,U bloody morons u killed lacs of people in kashmir and u are weeping when ua 2 dogs,2,0
7928,Not cinema...saneema,0,1
7929,Bhajpai ji started samjota express and lahore bus service what we get in returned kargil and Mumbai attacks,1,1
7930,"Change your paper name to Pakistan express, there are many important issues don't promote porki beggars ",2,0
7931,Now there are quite a few with mediocre students who cannot keep up with the smart ones! Just like IITs in India.,1,0
7932,Nice bro Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜ÂÃ°Å¸â€˜Â,0,1
7933,"Sir i would say you should make some movies on this topics it will help many
of the people who are suffering from this stuffs. You can educate the youth
from that and Bollywood also as well!! ",0,0
7934,I'm 100% agree ..,0,1
7935,"Arundhati Roy is true supporter BJP .  
Rajdeep right . ",0,1
7936,Modi should ban movie Ã°Å¸Ëœâ€¦,0,1
7937,"Heroin is pregnant, pregnancy is good news. As we always refer, yar good news
hai main baap banne wala hun. Our youngsters give up and in depression they
get in to drugs destroying their life. While at the other end a good news is
waiting. This positive message this film gives to our youth. ",0,1
7938,"& What about 2002 Gujarat State terrorism ????
Which one is the best example of #Bhagwa terrorism. ",2,1
7939,Indian government simply shows its teeth against pak but not retaliating,0,0
7940,With latest scheme all politicians monies are saved . And there is no scrutiny no tax. I.t raids and harassment on common people only.,2,0
7941,How dumb this woman is Ã°Å¸ËœÂ¡ wot a fate of Indians these people r representing in parliament. Who  even don't show sympathy towards human life. Ã°Å¸â€˜Å½,2,0
7942,It will soon vanish from Delhi also then back to Pavilion.,1,0
7943,nice dada,0,1
7944,Arjun reddy is king...,0,1
7945,Be respect woman feeling and good story,0,0
7946,How,0,0
7947,"@MASK khan .. just beware of up police , otherwise hand wont be able to
clean ur.. ",0,0
7948,trending uk:07:00 am gmt 1. #indvspak 2. kohli 3. zach lavine 4. #cwc15 5. dhawan 6. #savzim 7. #ufcbroomfield,0,1
7949,"what!, his is not a shouting match? ",0,0
7950,Kavindra Singh Bisht and I can see Indians.crying after.receiving his dead body wait for it.,2,1
7951,India won 11 runs,0,0
7952,"Finally he spoke but not what he wanted to, but instead what Congress wanted to. ",1,1
7953,If I see a girl in advertise regarding speed of Ariel speed I kill her,2,0
7954,So inspite of so much increase In fares,1,0
7955,So nice video,0,0
7956,Very well said...,0,1
7957,Watch Gully Boy Shwetab Bhai ..... I bet you won't be disappointed,0,1
7958,Thanks to feku. ...,1,1
7959,hope somone switches the bike and puts an Enfield there !! I am sure the expression on the MD's face will be priceless....for the rest we have mastercard !!,1,1
7960,Very pity to hear a prime ministers speech..... even a single sentence is not having a sense..... only mouth to mouth dialogue he knows..... only he knows to talk some psychological speech which give some spirit in mind nothing else.....,1,1
7961,Glad i watched the video,0,0
7962,Hyy love............,0,1
7963,Well said dr,0,0
7964,"Good...
Now go to hell with Congress or Aam admi party...

I know peoples like u just need free water, free electricity , free Wi-Fi etc...

U peoples don't care about anyone except yourself... ",2,1
7965,"hello sir,  
I am working in Dubai.  
My wife filed a false case against me and my family. My wife uncle is a lawyer
he guided her.I don't know what to do. please help me, sir ",0,0
7966,Has the elected members of Vdhan sabha to interfere in govt day to day working?  They are to sit in vadhan sabha & advise in policy making or otherwise. They have already the leader of Thier party. Let him work with his colleges. Your griviences should go to concern ministry. This is nothing but abuserdity.,1,1
7967,Only if u can't get into one of them !,1,0
7968,dhoni taking stroll in nana-nani park #indvspak,0,1
7969,"@MASK alien I wanted to do so cause that fucking character and that
bloody film has changed our Telugu Film industry. That film has it's impact on
many artists here. And changed the life of cast and crew who ever worked for
it.  
And I just I liked t ",0,0
7970,Good prediction..he qualified for bjp ticket now..,1,1
7971,Look don't blame the gun what kind of beer was it.....,1,1
7972,Get lost Arnab...Ã¢â‚¬Â¦...Your debates are like this. Go and learn journalism first,0,1
7973,"[17:28](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=17m28s), man this guy is
amazing!! ",0,1
7974,David Clark  America has NO National Religion or Language. All EDUCATED Americans know this.,2,0
7975,keep calm and believe #kohli ! ! inneram payan veri yethittu iruppan! ! #indvspak,0,1
7976,We common people still have not realised that all topmost creamy ppl of all the states are one. They dont have any problem. Whichever government comes they enjoy. They fight on shows. Ordinary ppl go and fight and die. The others who realise just sit and wonder what's happening around. Apt caption Incredible India. Forget castes religion language and states and fight for justice. People from all walks of life. The majority is us.,0,0
7977,You let out blood thirsty hounds on a 20 year old kid! You should feel ashamed! You legitimised her trolling,1,0
7978,Tell me why the Institution that prints American currency and dictates interest rates not even a part of the American government? Why does this privately owned bank get to decide how valuable our currency will be America?,1,0
7979,How can you abuse south ? Dont cross line they are indian,2,0
7980,Bigger is bigger,0,0
7981,"Politicians only believe in phote sessions they never try to uplift & development of boards,  organisations, players including ",1,0
7982,So what is holding you to have men's achievers award aswell... Shouldn't it be a level playing field... or men don't come under ambit of equality?,0,1
7983,"Lol.kejriwal dude you already won, our taxes went for him XD. ",1,1
7984,"@MASK Verma That makes sense. Since she's a magnet for all these crooks, it
would be easier to catch them ",0,0
7985,very  shameful  comment. we respect  you as a great  singer.hindu -muslim we are all indians.be ware of  such words ---------,2,1
7986,Nice video.,0,0
7987,The continuous hate and murder in Kerala by Red Brigade don't have to teach secularism to nation .,2,0
7988,Check ur mother and sister is safe or  raped by Talibans,2,0
7989,Once or twice or thrice a month or even a  year is bearable hence ok. But to wake up every single day of your life by the noise blaring out of loudspeakers is sure to piss off anybody.,2,0
7990,Anna is not the same Anna....,1,1
7991,Right boss,0,0
7992,Is EVMs not tampered here? Rahul pl answer.,1,1
7993,"Manusmriti chapter 5 verses 30,31,39,40
Rigveda book 10 Hymn 28  verse 3;
Rigveda  vivak sukta book 10 Hymn 85 verse 13... ",1,1
7994,Hi,0,0
7995,Bhopal Singh Singh where ?? In Ethiopia??,1,1
7996,Some one said bike is nice lolz he is from bajaj,1,0
7997,100 up for Punjab with David Miller and Glenn Maxwell in the middle.,0,0
7998,"I think arunadhati is mentally broken person ...  
She should be released of her services Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",0,1
7999,Hahaha 'Ahmed' ! One can only expect this type of lies coz truth does not suit Ahmeds. Hello do Google and check yourself. It was your Drama Kejri who jouned Anna Hazare movement to come to limelight and then suddenly ditched Anna to form party to fool public of Delhi. So better get the fact right before supporting your CONgress and Drama rogue party. Dont write lies just coz it suits your appeasements.,2,1
8000,((((((((Kabir singh affected by phyton spirit.))))))))),0,1
8001,"Look into her eyes,
she wants to say,
that your voice is not good enough to make change in system.
Proper education is what needed to change the world.
Those genius who shares their quotes or thoughts, read carefully all differs from each other.
~ Shri Vinay Sadhana RameshÃ°Å¸Å½â€¦ ",0,0
8002,Nice Snper Good,0,1
8003,Ridiculous news.... Whats the problem or sensation about it???,1,1
8004,#indvspak koi to wicket lo,0,1
8005,"In India, u can kill people in the name of religion, but not question Religious practices. All sorts of nuisances shud b banned. ",2,0
8006,"<https://youtu.be/Axj2nQf9kkE>  
Sir Please show some support Ã°Å¸â„¢Â ",0,1
8007,uae will bat first! bhuvneshwar comes in for injured mohd.shami #indvsuae #cwc15,0,1
8008,HI HANDSOME ..,0,1
8009,Truth.... It's all about politics... I think mind diverting for congress,0,1
8010,Very sad that kerala is in the hands of communist pig,2,0
8011,The gap between back seat and wheel is disturbing. Must be covered with plastic flaps.,0,0
8012,"Thing to watch out for,  Is the reward just PROMISED? Or actually PRESENTED? That makes the difference. ",0,0
8013,Wrong,2,0
8014,anna hazare . you should wear black topi with rss dress . you call yourself Gandhian . janlokpal is still not passed in parliament . where is civil society now .,1,0
8015,"India is a fake, Fragile and unatural union build by British to control the poor masses. it has become a monster for minorities and neighbors, almost 40% of Indian Land is direct under Indian Army control who commit grave human right abuses under notorious AFSPA , Kashmiris hate India for brutal illegal occupation of their land but shameless India so called upper Class Hindu elite doesnt want to Free Kashmir for their political gaines, India is the only country which is being run by Extremists apart from Israel. ",2,0
8016,Nice bor,0,1
8017,Asif Khan let kulbhushan yadav be a terrorist however your soldiers mutiliated the dead bodys of indian soldiers isnt that worse than terrorism,2,1
8018,We support Arundati,0,1
8019,Riya Biswas better to face world with your real identity. Why to hide behind a hindu name? When you belong to peacefull religion. Are you feeling ashamed of yourself or peacefull religion?,1,0
8020,Nupul should not scream. It takes away her point.,0,1
8021,"Brown Sahib , anti national leftist commies , media and Muslim pandering Hindu sick-O-Lars have milked ""secularism"" to all it was worth to render it into a mere failed slogan . Sick-O-Larism has been nothing more than continuation of British policy of ""divide and rule"" . That RSS is opposed to ""the idea of secularism"" , absolutely  because it has been used as a dagger into the heart of Hindus , Hinduism and Hindustan . ",1,0
8022,Hats off to the poor souls sitting in the audience,1,0
8023,nice drama....,0,1
8024,"preya sheth strategy whenever you visit vegetable market , go with the mike and camera .....smart work  of an journalist ",0,1
8025,very satisfying video. most review on yt suked,0,1
8026,Sir what is the best buying price for moil for long term,0,1
8027,"Modji do something. Otherwise, your popularity will come down. We don't want to hear your lecture. Do something now. ",2,0
8028,u r a fake profile to spread hatred among us #gotohell,1,1
8029,]BLACK MONEY CONVERTED INTO KAAL SARP YOG INTEAD IMPLANT IT INTO THE EARTH IN THE FORM OF PLANTS.,1,1
8030,Arundhati roy is a gr8 writer arnab pl dnt mislead the public,0,1
8031,"Tara Singh hi,i want ur help,iam 4rm Hyderabad,i have false case 498/a free
from all dowry,but nobody help me,her brother demand 3/4 for settlement, ",0,1
8032,Why recently share price of HCl tech is going down inspite of good results and guidance,0,0
8033,What issssss that anger ???? Its not a conclusion to be right,1,1
8034,"do not measure the size of elephant dung in amazon forest, no evidence of elephant living in amazon ...jungle news ",0,1
8035,Much more complex than Preeti Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£,0,1
8036,"dont see Mayawatiji's statement with communal angle, see her statement from the angle of seeking for justice and good administration, BJP,SP ruined it badly, its time to fix it. ",1,1
8037,"That's what happens when you skip your education to marry a rich guy 10 years elder to you.
Being a homemaker is your obvious choice but what about independent working mothers & single mothers? 
Make your own choices but don't run down and belittle women who don't have your luxuries. 
And I'm sorry but what makes you think that it's okay to spend just an hour with a puppy? Like how can one even compare. She's ridiculous.Aishwarya Joshi Sreoshi Bagchi ",2,1
8038,"Doesnt matter ! Though a painful; It is far more better than ur N number of scams. It is bcoz of hon. Dr Manmohan Sigh India witnessed economic growth bt his party was the biggest looter than britishers, vanished India's wealth. ",1,0
8039,A shame that he hosted Erdogan in India; a leader who is anti-India.,2,0
8040,E sale maderchod media valo tumari MA ki chut ab tumlogo ko yha btaya jaye ki kese jvab Dena h chutiye tum log desdrohi ho,2,1
8041,200,0,0
8042,amazingÃ°Å¸Ëœâ€š,0,0
8043,1,0,0
8044,"Aditya Kumar Acharya a citizen of rapist country n toiletless country.
If they r stone pelter why u killed sikh in operation blue star in golden temple attack.
Why u killed muslims in gujrat??? ",1,1
8045,Well said ....,1,1
8046,"All of you r jealous of Ranu Mondal. .you have no education. .bt we support
Ranu ji fr her talent ...we never interfare her personal issues. .we love her
devine voice. .dats it.. ",0,1
8047,"Please go to ur prime moron who stays in Pak , and don't interfere in the work of our Honorable PM. ",2,0
8048,KUMAR.HOW DARE YOU TO COMNENT ABOUT KUJILI? KUJILI IS THE DIRECT SON OF GOD AND LOK RAKSHK.BUT NOT HINDUS MUSLIMS FOR HIS VOTE BANK.,1,1
8049,Why do you pakistani's roam around on Indian News Chanel Page.  Why are you so much obsessed with India? You have no shame.,2,0
8050,AAP dont need the monsters like u,2,1
8051,How much effect will it give to real estate market  in Mumbai,0,0
8052,"@MASK min. he is a jerk
and morn of the highest order. Somebody piss on him...hahahahahahahhhahaha ",0,1
8053,"Anna didn't talk about Kashmiri Pandits, triple talaq, malda voilance.... And so on... But the BJP is not calling him pro Congress... ",1,1
8054,"Mira.. Please don't even think of bringing a dog Ã°Å¸ÂÂ¶home ever, as spending one hour a day with him would be inhumane and disgusting.  Also a pup Ã°Å¸ÂÂ¶needs almost the same amount of attention as a human child. Says who? Says a proud owner and irrevocable lover of dogs. ",1,0
8055,Fit for nothing,1,0
8056,Go away goswami,0,1
8057,Ramola is there,0,0
8058,"Tanveer Sameer Obviously no one likes it so u can feel by yourself when hindus are bashed everytime for their every festival whether its navratri or diwali. i agree no one should critices others practices but it should go both ways, it shouldn't be biased everytime ",2,1
8059,"U got her wrong... 
Killing innocents was also a part of our freedom struggle... 
Remember General Dyre did this in Jallianwala Bagh... 
So she is justified in saying the ppl who committed the murder were innocent, just like the way General Dyre was, and later the British public showed solidarity towards him.. 
Everything was a part of the 200 yr long struggle... ",1,1
8060,Dominar is like john cena.. you can't see him.. xo,1,1
8061,Time to offer Modi a set of colourful bangles Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š.,1,1
8062,Very nice boos,0,0
8063,"@MASK Meena Bible is the only word of God in this world that changes
lives...Bible has built the most developed countries of the west and has
contributed to the progress in science and technology.... without Bible there
would be no scientific developme ",0,1
8064,A page of laughter and web updates for IT professionals and tech savvy people. http://www.facebook.com/TajComputers,0,1
8065,This woman is terror for any country Ã°Å¸Â¤â€ she don't deserve to be in India,0,0
8066,No one is stopping the people who don't have bank accounts from opening one. So why aren't you encouraging them to open bank accounts instead of complaining,1,0
8067,"@MASK Sain how come it's right to see things with someone's else's
perspective and when u open your own eyes and see things your way, the people
have a problem with it ? ",0,1
8068,Lol... Yeah. You then have no idea what a Surgeon is.,0,1
8069,Thankyouuu so much,0,1
8070,After 2019 entire capital gains will come to India: FM,0,0
8071,The only two demerit of the movie was its length and over use of ciggarattes,0,1
8072,"kyu?pehle se pak nefix kara lia? #indvspak #pakvsind mt""@cricketnext: saqlain mushtaq to cnn-ibn: we'll beat india if we meet them in semis ",0,1
8073,Yess bro yess,0,0
8074,V r with modiji,0,1
8075,Day15: JNU Indefinite Hunger Strike Continues... #StandWithJNU @MASK @MASK @MASK @MASK #JNURow,0,1
8076,Don't go digital if you wish  kaleem....  We can drag a horse to river but can't make it drink water... Same is with you...,1,1
8077,Now he will go for support of communists and their propaganda to destroy democracy,1,0
8078,I like your comment especially the last part lol Ã°Å¸Ëœâ€š,1,1
8079,"@MASK luck well i am from haryana. A small city called hisar. You can give me
your number if u want but frankly i will not give you mine. I would like you
as a friend. If you would like we can chat on facebook though ",0,0
8080,"but anyone can speak against wrong deeds specially when someone disable 90 % of people to get their money from their accounts and eventually disable all middle and lower section people to get basic needs of life including food......
u know what i mean by 90% ",1,0
8081,"if you reading this comment So I want to suggest you a book named ""Incognito
written by david eagleman""
its really great book you wont regreat reading it ",0,0
8082,Thank you very much sir !!! You are always rock,0,0
8083,Jio data service is far better than idea airtel etc etc,0,0
8084,How the Pakistani soldier mutilates an Indian BSF jawan? By entering in to loc? Don't make fool of your nation.,2,0
8085,Noodles head...,0,1
8086,"@MASK Sardar  
Hello ",0,1
8087,Are they warning in some other warn on the issues to come over this new product?,1,0
8088,You have to plead with Trump to make this as law for Muslims.,1,0
8089,"Defining sentence of the century - ""I know you, I know what you want"" ",0,0
8090,"This man is totally useless. He is highly arrogant and is very hungry for publicity. He along with Adhia, Arvind Subramaniyam duly empowered by PM and FM have derailed Indian economy. ",2,1
8091,There were a fear of isi now here comes BAT,1,1
