,Unnamed: 0,id,tweet,aggression,codemixed
3589,3589,1.5858487293112607e+18,"@MASK @MASK @MASK Put this suggestion in the suggestion box, kept in ICELAND..",0,0
2351,2351,1.583545481690374e+18,@MASK Brexit You Remainers have cost this country Billions and wasted Parliament time passports  it was Travelling and Holidaymakers that brought the covid 19 to the UK. Windfall tax worth about £60 to households   schools  councils run them oh Blair closed down magnox nuclear reactors,1,0
806,806,1.5809364908547973e+18,"reminder that marital rape is not only legal in India, but that husbands are a particularly protected class of rapists in India as the entire ""culture"" shits and cries  to support them.  MenToo my ass ",2,0
2487,2487,1.583687986658816e+18,"@MASK @MASK @MASK @MASK @MASK you're the one cribbing about your and your family's worthlessness. Besides, systemic is all social, political, economic, my English speaking boy. Also pointing to sc/st act as if the number of fake cases under it are so large as to challenge what UCs do regularly against LCs ",0,0
1919,1919,1.5751731103364915e+18,@MASK Logo seems copied/inspired from a other space agency. Kindly get a new logo to a totally distinct,1,0
2722,2722,1.5832364805622374e+18,The first week of school was a pain.the cold stares get to your head  and i started to rethink the hijab.Its more of a religious thing but all this attention im getting is starting to affect my work and im not ready to lose my only chance of becoming a teacher LOL.#keepitcoolamal,0,0
1252,1252,1.546075518696657e+18,"@MASK Flood pumps should looked into. Directing flow of water from some residential areas to nearby canals. And housing development around canal exit points should be stopped. Lagos is 2m above sea level, more of these floods are expected. The whole Urban design should be reviewed ",0,0
3545,3545,1.585855885246546e+18,@MASK @MASK @MASK Good step 👏🏻👍🏻,0,0
3587,3587,1.5858487942723092e+18,@MASK @MASK @MASK Need were outstanding in the field barring that one dropped catch. GG,0,0
3670,3670,1.5858747313536369e+18,@MASK Don’t want to get injured.. have to be fit in time for IPL,0,0
4029,4029,1.5514526386417336e+18,SC pulls up Uttar Pradesh government and Allahabad High Court for not ensuring that undertrials languishing in jail be released without delay. Court asks state to provide details of 853 prisoners who are languishing in jail for more than 10 years.,0,0
870,870,1.575445422776406e+18,"Am eager to know Madam Smrithi Irani's response to Supreme Court verdict  on marital rape.I remember two occasions in Parliament,she became furious on me for raising this issue.The verdict is a step for women empowerment. Manuvadi govt and Ministers fail to understand it. ",1,0
4099,4099,1.5481981059671163e+18,"It is a matter of concern that in the 75th year of independence, there are over 5 crore cases pending in courts across the country.   Also a matter of concern that over 3.5 lakh undertrials are in prison in the country : Law Minister @MASK",0,0
1853,1853,1.5754956834647982e+18,"@MASK I wonder if ISRO will wait until the outcome of the Chandrayaan-3 mission before realising the lander, even though they both are way apart in design. Just thinking out loud. ",0,0
5190,5190,1.579369435986817e+18,"@MASK @MASK I agree, but how would you explain less than 4% growth in the year 2019-20 , mind u at that time no covid was there, it was just cuz of that demonetisation. Which bought us loss of atleast a half a trillion dollars to our economy ",0,0
3441,3441,1.5808670397823713e+18,"@MASK @MASK Reportedly, police is still searching communal elements who created ruckus at the place of worship. Thank God, if they don't put the blame on innocent muslims, arrest them and sent to jails under draconian laws like NSA, UAPA, etc. ",2,0
1268,1268,1.5458015072783155e+18,"@MASK A would be super-useful at a variety of watershed scales (1st to nth-order rivers); and, for both commercial and government sectors. The underlying aproach would likely also port to flood resilience assessments/planning in urban settings. (choke-points = ‘low-perm dam’) ",0,0
3846,3846,1.5856951381976187e+18,@MASK Then why Mumbai Indians dominated the IPL for so long ? Why Mumbai n CSK has 9 Titles out of 14 between them ? One can absolutely dominate this format with great team .,0,0
752,752,1.5815193375752233e+18,"@MASK @MASK Pre-marital sex is a major sin. The punishment for adultery is death. Rape is punished as ""forced zina"". Marital rape doesn't exist. Women have to cover up in front of non-mahrams. A non-mahram can't even be in the same room alone with a woman. Please be serious. ",0,0
5107,5107,1.580071473829798e+18,"AG: It's certainly the wisdoms of parliament.. the act is enacted.   Justice Bopanna: You may not be able to undo something.. but for the future whether such same kind of..   AG: So, would it be in advisory jurisdiction?   #SupremeCourt #Demonetisation ",0,0
3997,3997,1.5536309417754788e+18,"The judiciary and lawyers should actively intervene on behalf of the rights of undertrial prisoners. 'Jail visiting advocates' should make timely representations to authorities on behalf of undertrials: CJI, NV Ramana (Agencies)  ■ Hawk Eye Port Blair",1,0
1165,1165,1.5806136916150395e+18,"@MASK @MASK For me it’s belief in an open state, a democratic system, secularism, common law, enterprise and rationality. All centred on our unwritten constitution ",0,0
5362,5362,1.5769253878916997e+18,"@MASK @MASK But ultimately Trump was thrown out without giving a 2nd chance but here in India, though Modi's first tenure made d life of d people so miserable with demonetisation,mob-lynching, Communal enmity and wht not,yet he was chosen 2nd time too. Yes ultimately main focus r diverted ",2,0
1916,1916,1.57517611170492e+18,"@MASK @MASK Congratulations! Sir, this is so wonderful that any Indian from ISRO did this. ",0,0
3857,3857,1.5856924838829752e+18,@MASK PSL high standards why play IPL,0,0
2141,2141,1.5835782774109263e+18,"@MASK @MASK Oh look, a straight man with a beard talking over women. ",1,0
3564,3564,1.5858524364507215e+18,@MASK @MASK @MASK Is there any data on Caste wise paygap. Gender empowerment is one aspect of DEI but what about caste?,2,0
1720,1720,1.577667809487704e+18,@MASK Can you publish another interesting statistics since you have so much data ?  What is the open defecation rate world wide and % of population defecating in the open country wise ?,0,0
650,650,1.5820015725689774e+18,I get involved and do yoga— there answer is to pretend to call me over there house so we can go then cancel and try to fake interrogate me the whole time and throw rape jokes down my throat and exes and old friends who did NOTHING and meant no good for me. Y’all playing- I’m not.,1,0
2274,2274,1.5835706979509412e+18,"@MASK Sunak is also a liar who broke lockdown rules. Mordant an avid globalists & mate of Bill Gates. They are all self serving, WEF puppets. The British public are being denied a say in any leadership option.  The sabotage going on within the Conservative Party, is a total stitch up! ",2,0
1966,1966,1.583431459364225e+18,@MASK @MASK @MASK So Andy do you you support paying £5million a day and rising to house and feed these economic migrants,2,0
18,18,1.5819134680848507e+18,"@MASK @MASK @MASK After the demonetisation of the BJP, the big five star offices became big, where did that money come from? ",1,0
3893,3893,1.5856802345230008e+18,“Easily the biggest boost to Women’s cricket in India…pay parity with the men! Wow!! And a Women’s IPL to come. More power to our girls!” @MASK,0,0
949,949,1.5754252584795628e+18,#MaritalRape will be most convenient for demanding women to blackmail erring husbands in total submission,0,0
5114,5114,1.580069059173167e+18,"Justice Nazeer: If the issue has really become academic there is no point wasting time. If there is individual grievance, we will tackle them.   Divan: It won't be academic.. individuals issues challenge will be at different levels..   #SupremeCourt #Demonetisation ",0,0
37,37,1.5816275251928883e+18,@MASK In which most of the purchases done through cash which proofs  again so called demonetisation as failed  policy.,0,0
3974,3974,1.555185842762695e+18,"The strength of undertrials in Uttar Pradesh prisons is three times more than that of convicts, which explains why the jails are overcrowded.",1,0
1842,1842,1.5755738725223793e+18,@MASK @MASK @MASK Yes exactly! This type of tweeting can cause trouble for the scientist and then people complain nobody on isro ever gets on the record. @MASK please don’t spread misinformation!,0,0
2299,2299,1.5835484806806487e+18,"@MASK Nope! You are lying, Covid-19 and an abysmal response by the orange turdling to the pandemic made things much worse than they had to be! Look in the mirror and point at who’s responsible for electing the turd! ",2,0
3669,3669,1.5858748262368584e+18,@MASK Icc and their shitty management.  Ipl and big bash are even more organised than this.,2,0
471,471,1.5819991981947617e+18,@MASK Inflation is global. Pandemic and supply chain issues and war in Ukraine.,0,0
2587,2587,1.583736546938585e+18,@MASK @MASK @MASK So far how many Hindus are beheaded by Muslims in India?,1,0
3085,3085,1.5835935979741263e+18,Spraining your ankle sucks goddamn,1,0
4556,4556,1.585887788611752e+18,"@MASK @MASK @MASK We were a pseudo secular state and it was not even mention on the constitution emblem. To appease the Muslium even after division, Nehru did not implement the UCC. History taught to you is the history written by Nehru and communist.",1,0
4671,4671,1.5583313858692588e+18,"@MASK @MASK @MASK In the build up to #IndependenceDay looking for a pic for my DP.   If any of you have a picture of Savarkar, Golwalkar, Mukherjee or Hedgewar holding or hoisting the Tricolour, please send me.  I am eagerly waiting to change my DP",1,0
2759,2759,1.5832144811899822e+18,"Wearing Hijab is a personal choice, you cannot enforce to everyone.   I support the protest of Iranian women.   If you really want to enforce something, enforce the essence of Quran ",1,0
4434,4434,1.5848722577297285e+18,"@MASK When young Indira Gandhi visited London with her father, she was standing next to Churchill waiting for their respective cars. Indira looked up to Churchill and said ' we don't actually hate you'.  Churchill replied , ' neither do I , not anymore.' .....1 / 2",2,0
693,693,1.5819566920065595e+18,"@MASK One of these encourages marital rape, treating women like slaves and property, poisoning the mind against diversity, and another is a silly video game. Oh course it checks out that a self proclaimed alpha male wants to encourage toxic ideology under the guise of religion. ",1,0
3232,3232,1.5835778156893676e+18,@MASK had the same once. my acupuncturist nearly cured me in one session. literally drained out my whole sinuses into a bucket. she was a legend (in nyc) but with a bit of recon i bet you can find a good one x,1,0
4051,4051,1.550093356553978e+18,@MASK @MASK There are so many undertrials  languishing in jail for years. Justice must be extended to them.,0,0
589,589,1.5820035438917711e+18,@MASK What about the rape Gabby?,0,0
2454,2454,1.5836991938474803e+18,"@MASK @MASK @MASK @MASK @MASK yesterday you told the Indian rulers to be humane, not to torture Dalit, Women, poor and minority!see yourself what is the result.have been tweeting then #ChiefMinister and Now #PM of India for more than one decade but to no avail…@BeechBazar @MASK ",0,0
3720,3720,1.5858489009170227e+18,@MASK talented young guy. hope u will play in IPL soon,0,0
682,682,1.5820041254446323e+18,"@MASK seen more people making memes and jokes about grooming, marital rape and alicent ""fucking her bff's dad"" than anyone sympathizing with her. seen more people for episodes and episodes still denying her being a victim and trying to make her the kind of villain that she isn't when+ ",1,0
4114,4114,1.5471402844120883e+18,"Zubair has resources, so he is still able to get hearings at HC and SC.  According to 2020 NCRB data, out of total 4,88,511 prisoners, 3,71,848 were undertrials.   Indian Judiciary needs an overhaul.",1,0
835,835,1.575679103851991e+18,"Rape must be held to include “Marital Rape” for the purpose of the Medical Termination of Pregnancy Act & Rules,  Wife Conceiving Out Of Forced Sex Can Seek Abortion upto 24weeks Supreme Court. ",0,0
1336,1336,1.30321658103253e+18,"According to the @MASK in order to improve health and the environment in Europe, “green and blue spaces” should be favoured, as they “cool cities during heatwaves, alleviate flood waters, reduce noise pollution and support urban biodiversity.” ",0,0
1235,1235,1.546425167857029e+18,"Thanks to last Govt and their planning with drainage, treatment, disposals and flood tanks there's no more urban flooding and chance of long boot photoshoot for best administrators of the world in Punjab. ",1,0
1738,1738,1.5766747933232046e+18,the funniest thing I heard all last week was how this fucking #Lions team can go into #NewEngland and beat them just because their QB was down.. with this fucking defense!  Too many folks in this town spreading optimism by closing their eyes and noses to the open defecation.,2,0
1311,1311,1.54e+18,@MASK We’re gonna get urban floods this year now thanks to your brother,2,0
5320,5320,1.577874656400642e+18,@MASK @MASK @MASK Goes to show u have no clue abt the benefits of demo.  Did u know majority of naxals gave up their arms after demonetisation cause they were not getting funding? Pak became bhikharistan post demo Kashmir issue was manageable after demo as pelters were not getting paid in cash.,2,0
3830,3830,1.5857007291335475e+18,"@MASK After reading headlines that goes "" Rajasthan Royals banned for 3 years from IPL"" 🤣🤣🤣🤣🤣🤣",2,0
4283,4283,1.119566029829628e+18,"@MASK @MASK 2)    Older people know about the torture of the undertrials in AP  & Eastern India. Ask them.  Suddenly the Human Rights activists who at every opportunity talk about Amnesty International good work , have forgotten them ... @MASK",0,0
180,180,1.5820200070848184e+18,@MASK You are too old. Is Vermont this desperate?  Stick to mittens... Thanks to the Dems wasteful spending and horrible inflation people will need them.,1,0
1896,1896,1.575303786775466e+18,@MASK @MASK How is it possible that no one knows how to make a good website for ISRO,1,0
3454,3454,1.5808183550148895e+18,"After years of fighting absolute false charges, UAPA, confinement in Anda cell, denial of medical facilities, Professor Saibaba and other activists have been acquitted by Bombay High Court. More power to Vasantha, partner of Prof. Saibaba for her relentless fight for his release. ",0,0
1520,1520,1.5986128158579791e+18,"""Our 90,000 soldiers were made prisoners by enemy."" - Pakistan FM Bilawal Bhutto accepts.  This is the First time a Pakistani govt sitting minister has accepted that Pak Army surrendered and were taken PoW by Indian Army. ",0,0
1225,1225,1.5464942037728256e+18,"4 Corners - Climate Change Flooding - Perrottet wants towns that will continually flood too flourish? Qué? Tom Forrest  CE,Urban Taskforce - step away from the emotions of people that have lost everything & not make Knee-jerk responses as to where we can build? Qué? Madness! ",0,0
5052,5052,1.580090416686596e+18,Chidambaram: this power is not available in S 26. That is the second submission. The third main submission will be that the objectives were false objectives. These could never be achieved by this notification.   #SupremeCourt #Demonetisation,0,0
2256,2256,1.5835718173142344e+18,@MASK Sister’s MIL in long-tern care has been on lockdown so many times we’ve lost count. She remains one of the few people I know who has never caught Covid.,0,0
441,441,1.5819994321992049e+18,"@MASK The media talks about inflation 24/7 … but they rarely mention this is a worldwide issue.  Unfortunately, people tend to vote with their pocketbook….other issues do not resonate as much. By the way…has any Republican stated how they would fix inflation if elected? ",1,0
3000,3000,1.576890189141926e+18,"@MASK You have not stopped killings of Hindu girls by love jihad, not opposed published rate cards for trapping hindu girls by muslims. Clean up this barbaric acts of Muslims. Save hindu girls. These boys are pervert. Why not any muslim girl is spotted ? Trying to enter? Pathetic ",1,0
5446,5446,1.5835733341968343e+18,"@MASK So what do you think Starmer is ,he broke lockdown rules and lied about it ",1,0
3614,3614,1.5858460231669596e+18,@MASK KL needs to be dropped. Rope in Hooda and Umran Malik. Steve Smith highest ranked player in world is serving water if you have seen.,0,0
75,75,1.5812367012795924e+18,sanctions such as CHANNEL DEMONETISATION when you dont spread propaganda,0,0
2508,2508,1.5836785673425388e+18,"@MASK @MASK @MASK @MASK @MASK No helping hand if i wanted to start a business like Dalits get, the govt text books demonize my community in name. TN minister calls for my genocide & nothing happened to him. Kashmir genocide master mind was called to the PMs office & felicitated... Should I go on? ",1,0
4439,4439,1.5848500515657275e+18,"@MASK @MASK @MASK @MASK POI is the 1st citizen of the country, the commander-in-chief of the Indian Armed Forces!, Nuclear codes access,  Pardon capital punishment, Bills passed by the parliament become laws only after POI approval, dissolve parliament. Indira Gandhi got her Emergency with help of POI",1,0
1622,1622,1.582034914098094e+18,"@MASK @MASK yeah they are the towns people who decided not to attend the lynching getting their pictures taken, however they did accept the burnt body souvenirs the neighbors brought back. ",2,0
3923,3923,1.585673844752515e+18,@MASK @MASK How? Each team will play everyone else once. It'll be like the IPL except teams will only okay each other once instead of twice. Now please don't tell me that the IPL is like a bilateral series,0,0
1733,1733,1.576818219738071e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK Why do you say so? Are you not aware of the relationship between these cultists and zanupf? They flout many by laws: -no child vaccination -child marriages -open defecation And in exchange for votes, zanupf allows them freely practice their dodgy religion. What’s good about them? ",1,0
1823,1823,1.5715510431206932e+18,"@MASK @MASK @MASK Lol...nothing on this planet compare and I do mean nothing... to children soldiers,  mass genocide,  rape, female genital mutilation, eating human flesh, open defecation, slavery  and the scamming culture of Africa. It's nothing you can compare with us. 😂😂😂🤏🏿 ",2,0
1874,1874,1.57537337932612e+18,@MASK @MASK Congratulations Sir. Very Proud of you. Best of Luck,0,0
2106,2106,1.5834146281930097e+18,@MASK I agree with you but pick your battles dude. The only result of this is a few people being slightly angrier than they would be because they misunderstand the system.   Semantics with actual consequences is replacing asylum seeker with migrant; that's harmful. This affects nobody,1,0
2193,2193,1.5835755117241958e+18,@MASK Yep the public service ate all about themselves.  I have a friend who was a Vic Roads officer and was made a covid officer in lockdown reaping in the money.  She knew it was wrong but the money was amazing so she was willing to turn her head,1,0
5233,5233,1.5790512717468795e+18,"@MASK @MASK @MASK Professor Nageshwar has presented data from 2016 to 2021, which shows a downward trend. How much of this period is Post-Covid? If demonetisation was so great, then please show us the uptick in economic activity after 2016 and present a detailed cost benefit analysis. ",1,0
3965,3965,1.5561540874013286e+18,@MASK How many undertrials are in jail since 2014 and how many before that ?,0,0
1223,1223,1.546503582853128e+18,@MASK They talk about urban flooding by rain but they won't make system better . There are cities in world where it rains continuously till days or week even in india it take days in flood like situation and karachi drowns in hours,1,0
5407,5407,1.583575537595089e+18,@MASK @MASK Lets not forget how he partied during lockdown when families couldn't sit with their dying loved ones or have proper funerals for them . Bringing him back will be madness it's like sticking 2 fingers up to all those families but sure you don't care like he didn't and doesn't,2,0
686,686,1.5819958647377388e+18,it’s crazy how many people make fun of alicent’s sexual abuse… first her marital rape turned into “haha she’s jealous she has to have sex with a corpse” and now with larys it’s “ewww she’s selling feet pics” when he’s extorting her by withholding important information,1,0
1213,1213,1.5466545710737815e+18,"@MASK @MASK A lot of these places seem to be growing themselves!  That is, until the land bank checks in and requires “maintenance” and whole blocks of urban wilderness, where I’d find pheasants and deer, get shaved down to to lame flood prone heat islands that make Detroit look desolate ",0,0
1361,1361,1.301763110085128e+18,"@MASK @MASK @MASK @MASK Yes, the Hill District was devastated by urban renewal. The North Side, a geographical apartheid with Black folks down in the hollows next to the polluting industry and threat of floods. In the white working class, many of my cohort pettily prided itself on being ""above"" Blacks. ",1,0
3543,3543,1.585856307579568e+18,"@MASK @MASK @MASK @MASK @MASK Firstly, my point is why should they tell you if women make the same revenue or if they should be paid equally? Thats BCCI and the cricketers to decide. Secondly, this is really about investing into smthng that doesn necessarily give returns instantly but has far reaching impact",0,0
4363,4363,1.585910293502181e+18,@MASK @MASK - thank you to our captain and emergency services for getting us back on the ground safe after a bird strike but can we get off the plane now…..,0,0
5173,5173,1.5795266802885632e+18,"@MASK History cannot be undone, stop digging the history. Do you know how is our future with Modi as PM. Failed economic policies, demonetisation, flawed GST, toxic business environment, collapsed economy, rampant corruption, communal tensions. You wanna manipulate history? ",2,0
4127,4127,1.5467337958559375e+18,"@MASK @MASK Petty cases are being heard overnight and overday, but very serious cases and lakhs of undertrials who can't afford bails are rotting in the prison for decades 🤦‍♂️  @MASK @MASK",1,0
5078,5078,1.580081518445142e+18,"Justice BVN: We understand your apprehensions but for us to decide whether the issue is academic, we must hear the counsel.   Justice BVN talks about whether the rulings on limits of judicial review will circumscribe them wrt present matter  #Demonetisation #SupremeCourtofIndia ",0,0
3739,3739,1.5858406638660198e+18,@MASK You wish! After the Zimbabwe debacle I wonder if any Paki cricketer has the confidence to get drawn in an IPL auction.,0,0
2980,2980,1.5769676310638756e+18,"@MASK Lol ! What a hypocrite you are !!! Ppl like you never felt ashamed when so many Hindu girls were brutally murdered because of love jihad .If you feel ashamed ,try another religion but please don’t spill venom against my religion .I am glad that this is happening now. ",1,0
3008,3008,1.5768555551548006e+18,@MASK @MASK Love jihad has resulted in hundred merciless deaths till law came in UP !,1,0
4650,4650,1.5816304209357988e+18,"for eg intelligences will be immortalized, lets say if the tech was available we could have voted to store intelligence of sardar patel. and even if he died in the time to come we surely could have his 100% organic intellignce running this country today.",1,0
653,653,1.5820013821646848e+18,"@MASK @MASK Seems like all the people Trump admires & wants to be like have very little respect for life! Kim Putin…they kill at will, rape, starve families-maybe we don’t hear ab their views on abortion but I suppose if kill all the moms & dads u don’t worry ab babies! ",2,0
1117,1117,1.5806410793548308e+18,@MASK @MASK How many would get heaven ticket with the help of his doughter and wife....this kind of help will spread secularism just like Yazdi women spread secularism.,2,0
1654,1654,1.5819983535622308e+18,"@MASK @MASK @MASK Please show me the ""lynching law"" I'm calling BS on that one ",1,0
4379,4379,1.5859094890681467e+18,"Night shift complete - operated on appendix x2, pilonidal abscess, perf DU. All whilst managing (trying at least!) the emergency take. Great night but I am now going to sleep very well. We go again tonight",0,0
1169,1169,1.5806100941143447e+18,@MASK @MASK @MASK Under secularism you have exactly the same problem. Secularists impose their incompatible rules.,0,0
2579,2579,1.581999992809529e+18,"@MASK @MASK @MASK @MASK weakness disgusts me, well entertainment missed for today. ",0,0
3583,3583,1.5858496542345787e+18,@MASK @MASK @MASK A good move and what about the physically challenged cricketers who represent India ? @MASK @MASK,0,0
3260,3260,1.5835756336320553e+18,@MASK @MASK @MASK @MASK How's the kool-aid taste? 🤡,0,0
4071,4071,1.548976448668455e+18,"@MASK @MASK I think higher judiciary should to conside such issue under an adequate manners to resolve that which is hasty indiscriminate arrests, incarceration of undertrials or the any technicality/  Error the peoples are suffering in.  They should to get immideate relief in such concern.",1,0
1010,1010,1.5689096726479217e+18,"@MASK @MASK @MASK @MASK Do you not understand that women weren't allowed to vote or open their own bank account, marital rape was legal, and women could not own property until relatively recently in history? The amount of men that rape and murder women shows that toxic masculinity is often violent. ",1,0
4784,4784,1.5807581287185815e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK .. after permission & thorough checks. At least 2 PCs every yr to review performance & ensure accountability. 4. No one in Govt incl PM shld have the authority to introduce any sudden initiatives like demonetisation or lockdown 7 day w/o notice & approval of the relevant. ...2/n,0,0
1547,1547,1.5821180651472404e+18,@MASK But you stay quiet when it’s the other way around. No one should be scared to live where they want. They shouldn’t have to fear attacks or mob lynching be it in Kashmir or anywhere else in India. You conveniently only push for one narrative though.,1,0
5005,5005,1.580123866646532e+18,Justice Nazeer pronounces order: Issue notices on all the IAs and fresh petitions. Counsel for respondent UoI and RBI seek time to file their respective comprehensive affidavit. List it on November 9.   #Demonetisation #SupremeCourtofIndia,0,0
4398,4398,1.585908220098642e+18,@MASK Emergency room for this conversation Jerry,0,0
379,379,1.5819998515411886e+18,"@MASK We have a RIGHT to be driven to the poor house by inflation, high food prices, high gas prices, recession, unaffordable housing! Vote Blue - Country is still standing, we have to kill it off ",2,0
1495,1495,1.5986425673690767e+18,why is my tl talking about indian army's not bathing?? 😭 i took bath in the early morning as soon as i woke up just so i can be free the whole day 😭😭,0,0
334,334,1.5820002066396856e+18,"@MASK According to @MASK this morning, it does.  The Ds have such lousy messaging that I fear for the worst.  We are so f'd if the Rs take control.  People better wise up and fast.  Inflation is temporary and worldwide. ",1,0
4217,4217,1.1552885070965555e+18,"@MASK Muslims make up 15.8% of all convicts and 20.9% of all undertrials in jails across the country. This is higher than their share in the country’s population, which is 14.2%. But in some states, this gap is far wider.",0,0
2998,2998,1.5768972020265902e+18,"@MASK @MASK @MASK People also get viral when the commit unethical practices like sar tan se juda, love jihad, land jihad, slaughtering domestic animals can't count on figer there is so many ",1,0
669,669,1.581918917366194e+18,"Also ""she never had an orgasm hahaha !"" when she experienced marital rape and reproductive abuse.... I am sure your irl friends/relatives who went through SA will find it funny. You're all disgusting. ",2,0
5187,5187,1.5793846382668308e+18,@MASK Yes. Don’t mix the issues with growth rate. Demonetisation has resulted in reduction of black money. Terrorism has been controlled.,0,0
2614,2614,1.583735469958799e+18,"@MASK You believe Hindus haven't moved away from democrats, not liberal Hindus, Indian Muslims etc, you believe charges in the lawsuit are facts. If a judge were to accept all charges to be true then there would be no need of courts As in India, liberals have hijacked courts everywhere ",1,0
1579,1579,1.582078395159937e+18,"@MASK Everybody has a human right for innocence…..  He defended himself in 2005 and was cleared on all charges..  Yet people believe some Tv show, or proven false accusations.  When does the lynching stop….sounds like people just rather wanted him guilty. ",1,0
708,708,1.5818527978839368e+18,@MASK @MASK @MASK You're just flat wrong about consent. You're the type of person who doesn't think marital rape is a thing because you consented during your vows... Sick.,1,0
2210,2210,1.583574623459119e+18,"@MASK @MASK Sunak broke the lockdown rules to party away, while we were still under restrictions. He was found guilty and fined. Then he caused all this pandemonium by plotting over a period of months to displace Boris and take the job for himself. Greedy, selfish, disloyal. No thanks. ",2,0
1069,1069,1.580723338993111e+18,"@MASK Ok , secularism should be towards all religions. Why only one ?  God is watching. The involved students should be aware that making a joke out of Krishna bakt is going to pay them with adverse effect in their lives. ",1,0
3371,3371,1.5811832967632364e+18,"@MASK @MASK The case isn't dismissed because evidence is weak but because he was prosecuted under UAPA without prior legislative sanction to do so.  The case was deemed null and void. If there wasn't this legislative lapse, the sentence would be upheld.  Not discussing merits of evidence. ",0,0
3058,3058,1.583596694138425e+18,"@MASK @MASK Jim, I signed union card 2 years ago - votes have yet to be opened. Horgan shook my hand in '17 at a $400 tenant subsidy announcement that never materialized and waxed about emulating the Barrett govt. I hope you reflect on the totality of the legacy vis-a-vis your 'marxist core' ",1,0
3607,3607,1.585846925638914e+18,"@MASK @MASK @MASK It was the proposal and demand before 8 years, thanks",0,0
1545,1545,1.5821184138658734e+18,@MASK @MASK @MASK Nazism is defeated every time someone tells their members of Congress to pass a bill making lynching a crime. It's defeated again when the bill finally does pass. It's defeated again when the court uphold it.,1,0
449,449,1.5819993745942528e+18,@MASK @MASK Please tell us where you’re getting gas for $3. In much of the country it’s stayed above $4 and is increasing again. Inflation over the past 2 years is running close to 15%.,1,0
3050,3050,1.5835971525590712e+18,We need cult thinking to fight cult thinking. Like a new global anti capitalist cult religion that ppl can join and identify with. Marxist in nature but spiritual so it has doctrines. Call it the true believers or something.,1,0
2560,2560,1.5820309439338575e+18,@MASK @MASK These are number i am quoting as per govt. And u r yet to provide ny number u dalit hater,1,0
4881,4881,1.5804044138557194e+18,@MASK @MASK Demonetisation was the trigger.   Pandemic was the catalyst,1,0
2389,2389,1.5835428726906757e+18,@MASK Covid 19 Vaccines should NOT be a freaking political matter!,0,0
3405,3405,1.5811044401528177e+18,"If Prof. Sai Baba is really such a threat to national security, why not put the best investigators and best prosecuters to get a conviction to the fullest extent possible under law. Why this hide under UAPA provisions to seek prison time without trial? ",1,0
1000,1000,1.5689213672063345e+18,"@MASK @MASK Not at all. Why save those marriages where there's marital rape ? The moment the woman claims marital rape, marriage should automatically stand annulled. Also , no alimony. Why would you want money from your rapist ? ",0,0
1686,1686,1.5819629759963095e+18,"@MASK @MASK Yeah, while the city of Minneapolis paid his family $27 million the day the case opened. Not to mention the BLM activist on the jury who said it didn’t matter what the evidence was, a point needed to be made.  Not a political lynching at all… 🤦‍♂️ ",0,0
4918,4918,1.580272006943375e+18,@MASK the implementation of #Demonetisation was not well done mainly because those responsible for its execution indulged in corrupt & anti people practices. so though the idea of @MASK  was noble & intention great but had to count on some corrupt bankers for execution !,1,0
355,355,1.5820000483126804e+18,"@MASK @MASK @MASK Drugs, crime, inflation, stay focused. ",1,0
2858,2858,1.5401398382881423e+18,@MASK @MASK @MASK Where the hell r u living?  Muslim follows their own religious rules not rules of the land? Triple talaq is legally allowed for them. Seems like u live some neighbourhood where u r unaware of what actually muslims follow. This itself shows ur level of ignorance,1,0
4167,4167,1.1764689658176102e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK Undertrials are not convicts and do not need to be in jail clothes, they are free to wear own clothes. There are very strict norms laid down by SC whereby only a person who is violent or poses physical danger or is imminent flight risk can be restrained with handcuffs...",2,0
3384,3384,1.5811717571378995e+18,Basant reads out Section 45 UAPA: No court shall take cognizance of any offence— (i) under Chapter III without the previous sanction of the Central Government or any officer authorised by the Central Government in this behalf.,0,0
3200,3200,1.583581456504623e+18,@MASK @MASK @MASK I get it. Option A far more likely. I’m just saying don’t know for sure. Agnostic on the alien question.,0,0
1190,1190,1.5470053110258156e+18,"@MASK When a city, real estate/urban development takes place defying geography, hydrology, environment/ecology, sustainability then these things happen. Netherlands floods but they build infrastructure that is in tune with reality. No offence but the issue here need deeper discussion. ",1,0
2762,2762,1.5832126092598313e+18,"@MASK re, hijab: I think you may wish to read her book: @MASK  Since I've not read it, I cannot endorse it or otherwise. I was only trying to find a quote (perhaps from her?) that described what it may be like to be imprisoned behind a burka. ",0,0
4662,4662,1.5587625704958484e+18,"@MASK Savarkar & Golwalkar were leaders with vision & ideologies and so were Gandhi, Patel & Nehru. All very relevant in their time and context in history.  Humans with flaws but unquestionable intent.   Dragging them in today's divisive regressive politics & fighting is sinful.",1,0
962,962,1.568994389288186e+18,@MASK @MASK It is said that most men are tricked by women into sex the first time in their lives. #MaritalRape,0,0
