,Unnamed: 0,id,tweet,offense,codemixed
2981,2981,1.5769511409228472e+18,@MASK Whats wrong in showing identity when there are lots of love jihad cases are happening all over India.....Recently lots of cases has been published in newspapers wherein the peoples who scold our Gods & goddess were found in Garba doing mischievous activities,1,0
5012,5012,1.58012177129003e+18,Court: Are Union's pleadings complete in the case?   AG: We will take stock on all of this.   RBI: There's not even notice in the new series of matters that came after legislation.   #SupremeCourt #Demonetisation,0,0
4969,4969,1.5801923609478472e+18,@MASK @MASK Industries there have been closed for more than 10 years and it has lost its charm more after demonetisation and gst implementation,0,0
542,542,1.5820051415822868e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK As a Minister for Law, what's your opinion about release of convicted criminals of rape and murder. ",0,0
1960,1960,1.5834320345504197e+18,"@MASK Germany & Angela Merkel is the root cause of the immigrant crisis sweeping Europe. She let in migrants without any checks & also arm twisted other unwilling countries to take them, else sanctioned.  Can't say I sympathise with 🇩🇪's plight today. ",0,0
5314,5314,1.577926630076715e+18,"@MASK what about 1) Demonetisation ,where is the black money that the Honorable  prime Minister promised to get back from Swiss Bank accounts  2) where are the 2 crore jobs  3) where are the smart cities  4) what about the institutions under Ap reorganization act Please introspect sir ",0,0
2492,2492,1.5836853870879048e+18,@MASK @MASK @MASK @MASK @MASK Idc. These UCs should remove their surname and marry a dalit if they truly wish to get rid of casteism.,0,0
3363,3363,1.358857988694442e+18,"We should believe on Hon' ble Prime Minister of India what he said in R.  Sabha about farmer's bill.  It is enough for kisan. However, language in the bill may be changed accordingly for their satisfaction.  @MASK  @MASK  @MASK ",0,0
1889,1889,1.5753189956867277e+18,@MASK @MASK @MASK @MASK @MASK Then it will definitely vice versa too.,0,0
4031,4031,1.5514086987522826e+18,"Rightly said, In our criminal justice system, the process is the punishment. From hasty indiscriminate arrests, to difficulty in obtaining bail, the process leading to the prolonged incarceration of undertrials needs urgent attention.   - NV Ramana, Chief Justice of India.",0,0
1733,1733,1.576818219738071e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK Why do you say so? Are you not aware of the relationship between these cultists and zanupf? They flout many by laws: -no child vaccination -child marriages -open defecation And in exchange for votes, zanupf allows them freely practice their dodgy religion. What’s good about them? ",1,0
5194,5194,1.579356921840427e+18,"@MASK @MASK @MASK @MASK Did black money throw into rivers after demonetisation as suggested by Modi? &gt;99% of money in old currency returned, does this mean there was no black money in the system? ",0,0
490,490,1.5820066187154885e+18,"@MASK @MASK If you make the choice to have sex you must accept the consequence of pregnancy or risk* of pregnancy.  I believe in exceptions for rape etc., but that is a tiny minority of abortions...  Sexual deviance is treated as without consequences today, and society suffers. ",0,0
3886,3886,1.585682286292476e+18,"@MASK Sikandar Raza has shown the way to Pakistani Players if they want to play IPL, they move to some other country and play for that country then they will be eligible to play in IPL.",0,0
1756,1756,1.5760960914138191e+18,@MASK @MASK @MASK Thank your gods n goddesses that there’s little accountability in electoral offices here. Visiting Banaras and disturbed to see more filth in open than before; and yes open defecation around here remains alive and well.Evidence too graphic to post here; happy to share directly.,0,0
3797,3797,1.5857205785517425e+18,"@MASK @MASK They are being provided with greater opportunities, including a women IPL next year. Also, important to understand that the announcement has specified new salary structure, basically parity in terms of match fees for different formats, and not necessarily in annual contracts.",0,0
4970,4970,1.580192227745153e+18,@MASK That's fair but would like to see figures in actual ₹ terms. That will be better way to gauge depth of things  #Demonetisation,0,0
2378,2378,1.5835433955484672e+18,@MASK @MASK @MASK @MASK Gitmo it is. Even taking a bus in Siberia (prior to COVID-19 issues) could give it to you. This isn't the normal strain either. This is extremely virulent multi-drug resistant kind. It's scary as heck.,0,0
2405,2405,1.5835414794729103e+18,"@MASK Those same people regardless of age were the mostly like hospitalized or died from Covid19. Where was the compassion? Disease Maintenance is not healthcare. If anything has failed.. its the ""Sickcare"" system and its getting worse. Covid was just the straw that broke its back. ",0,0
4191,4191,1.1696236165117952e+18,@MASK A lot of convicts and undertrials must have asked for the same but denied since they r of common status. Isnt law supposed to be equal for everyone.,0,0
5300,5300,1.578165618624254e+18,@MASK @MASK Demonetisation was a horror for you seems like 😂. Still not able to recover from it,0,0
3860,3860,1.5856908955168315e+18,"@MASK Wants to see him performing in the IPL. A very good middle order batsman nd can give you 2 to 3 overs, an asset for any team",0,0
732,732,1.5816651093108572e+18,@MASK @MASK @MASK Marital rape goes both ways?,0,0
1896,1896,1.575303786775466e+18,@MASK @MASK How is it possible that no one knows how to make a good website for ISRO,0,0
1947,1947,1.5834343383012844e+18,"#Employment. Unemployment is set to rise by 1pc next year which means that nearly 150,000 will join the dole queue. Why then does Albo need to import 195,000 new migrants to join this queue, when we will have the workers in Australia looking for jobs? ",0,0
3321,3321,1.3632631890230395e+18,"@MASK 2/3 - there are some but what about demonetization, triple talak, GST, Farmer’s bill, land bill, article 370... can you suggest any of this bill have any positive impact on Modi’s vote bank. In fact it’s all negative. He lost few states and almost lost Gujarat ",1,0
1090,1090,1.5806837922218885e+18,"Here's a hot take: The doctrine of the rapture can't be found anywhere else in church history, and the only use for it these days is an excuse for most evangelicals to retreat into their own bubbles rather than stay and fight the rampant secularism in the institutions. ",0,0
4424,4424,1.585906434893652e+18,"@MASK No, good for him. Not everyone believes your ""climate emergency"" tax grab.",0,0
3833,3833,1.585700197891707e+18,"@MASK @MASK age is the only factor which may hinder his chances of an ipl contratc ig. if he had hit this form a couple of years earlier, he was sure to find a jackpot",0,0
4999,4999,1.5801252336502252e+18,"#SupremeCourt proceeds to go into the decision-making process behind the 2016 #demonetisation policy, asks Centre & RBI to file detailed affidavits.   The constitution bench will hear the case next on Nov 9. ",0,0
1402,1402,1.6007800406814433e+18,@MASK My condolences to the bereaved family and to Indian Army on their untimely loss.,0,0
3768,3768,1.5858208800051077e+18,"@MASK @MASK Brilliant bowler and that's why LSG took him as net bowler, i hope this time he gets a IPL contract.",0,0
77,77,1.5812193560335603e+18,@MASK Suicide Mission of Demonetisation,0,0
1801,1801,1.5728363556796047e+18,@MASK Squatting behind a bush (aka open defecation is one of the easiest ways to spread infections diseases.  Cc: @MASK,0,0
4677,4677,1.557399998874407e+18,"@MASK @MASK Go and read the book ""Bunch of thought"" written by Golwalkar . Golwalkar is the founder of RSS. In this book it is written that all Indian woman should have their first child sired by a Brahmin male. Now you know why a dalit can't be Chief of RSS.",1,0
4215,4215,1.1601359815901755e+18,"Undertrials comprised 66.1% of the total prison population of 19062 prisoners at the end of 2017. There are 659 women prisoners, constituting 6% of the population which is slightly higher than the national average of 4.3%.",0,0
3625,3625,1.585844379713147e+18,@MASK @MASK @MASK Why it took so many years to do this and who was stopping for that.,0,0
2632,2632,1.5837347887203246e+18,@MASK They will all ditch Tinubu. That Muslim Muslim ticket will never fly and it's an assault to our unity as a Nation.  Anybody that projects that is an enemy of Nigeria.,0,0
1252,1252,1.546075518696657e+18,"@MASK Flood pumps should looked into. Directing flow of water from some residential areas to nearby canals. And housing development around canal exit points should be stopped. Lagos is 2m above sea level, more of these floods are expected. The whole Urban design should be reviewed ",0,0
2878,2878,1.5833001449166807e+18,"@MASK @MASK It shows that neo Muslims are worst . Our subcontinent Muslims are new as comparison to others places make them more bigot, violent and Hateful to Hindus / indigenous practices. India need Ghar Wapasi at massive scale to protect its future. ",1,0
33,33,1.5816561120254405e+18,"@MASK Just like demonetisation which wrecked our economy and killed the informal sector, the Covid mismanagement would be forgotten. ",0,0
3550,3550,1.5858551879351173e+18,"@MASK @MASK @MASK @MASK With rains disrupting WC games why can't a IITian make a large air Balloon that covers the stadiums, 50m above",0,0
3619,3619,1.5858452557858447e+18,@MASK @MASK @MASK Now as Twitter will be freed from all the BOTS.. Wt will happen to your IT cell..,0,0
2189,2189,1.5835755536001477e+18,"@MASK i read this as ""paper cut accident"" at first and i was like was it paper for giants?? 😖 ",0,0
5176,5176,1.579483355477078e+18,"@MASK After u become the #PrimeM inister FYI  these👉 things have happened ...demonetisation wherein scores of small businesses closed down & lakhs became #unemployed , muddled #GST , draconian #farm laws were introduced only to b taken back after strident protests & loss of life!(1/2) ",1,0
3323,3323,1.3630656443971584e+18,"@MASK Elections are won by majority & not ruled by majoritarian policy. Plz read SC judges when suspending the Farmer’s Bill. Madam, Bihar can’t reach Delhi & Nitish Kumar Said,No Govt jobs 4 the protesters. Do you know that? By your logic 303 MP’s don’t represent whole Nation as well. ",1,0
2855,2855,1.5401925132055795e+18,"@MASK @MASK Her plea is not triple talaq or sharia she been giving 2k a month for child support,she seems happy with triple talaq.her priority kinda sorted if just 2k was 20k.she is not what everyone trying her to be. ",1,0
3801,3801,1.585717367501656e+18,@MASK @MASK @MASK Already 36 might be at his prime for a year..won't be many takers. Look out for cam green going to be highest paid player in auction.,0,0
4916,4916,1.580273307785785e+18,"Long ago I had found myself!Leave some exceptions on own cultivation,the whole officialdom in UP being reset on East India company mould? What disturbing,the Honourable Allahabad High Court on own hasn't suspended these officials of Sitapur for not even one hour!#Demonetisation ",0,0
3380,3380,1.5811725157996997e+18,"Basant: this as per me it is a betrayal of statutory provision. I submit the High Court has not committed any error. Such is the importance of sanction under UAPA.   Justice Trivedi : According to Section 386 CrPC, appellate court can acquit only after reversing trial findings ",0,0
684,684,1.5819994680055808e+18,@MASK @MASK @MASK @MASK @MASK @MASK Such backward thinking people my God These man have no concept of marital rape And these guys aren't married even Just because you are in a relationship doesn't mean you can force yourself on someone  I am genuinely disgusted by the way some people think,0,0
1440,1440,1.598687722046386e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Congrats Basit,0,0
4714,4714,1.560952127161217e+18,"@MASK Rss was formed in 1924, nazis came to power in 1930s. In the whole bibliography of golwalkar their was this one paragraph that was found even speaking of nazism. So how the hell are they inspired by nazis?  Please study rather than giving blowjob to islamists and Vatican.",1,0
4421,4421,1.5859065430395494e+18,".@OFFICIALWMAS three of your team had to help me with an emergency yesterday and I just wanted to let you know how kind, caring and professional they were. Absolute credit to all of you. 👍",0,0
438,438,1.5819994503224563e+18,(2/2) two days after the Bureau of labor statistics said the inflation rate year over year is 8.2% and the core inflation rate… hit a 40-year high… the President is out of touch.” - @MASK   @MASK @MASK,0,0
1014,1014,1.5689071781485115e+18,"#MaritalRape this is the trend going on right now,and Indian mens are saying this is all feminism bullshit? seriously I mean comeon guys think of a better agenda, I mean in some cases it may be right,#MaritalRape but we all know that this is happening in india every single day.. ",0,0
1028,1028,1.5688884946381414e+18,"#MaritalRape Normal people : Marital rape should be recognised as crime. Traditional heterosexual men of India : what you banning sex? That's the only reason we marry, to own a woman andd be entitled to sex. Ok. We ban marriage. ",0,0
4275,4275,1.1210668343447836e+18,@MASK @MASK  It's a mockery of the system! An undertrials facing grave charges of terrorism out on bail on health grounds fit enough to file her nomination papers and ready for the hurly burly of electioneering! Didn't lose a moment in claiming her hand in Babri masjid demolition.,1,0
5341,5341,1.577448111282475e+18,"@MASK @MASK @MASK our top court keep pending the most important and sensitive petition of article 370 for more than 3 years। most appalling for unity of country and credibility of justice system। The same with  demonetisation issue for 6 years what is the use to hear now,no remedial can happen। ",0,0
5150,5150,1.5797822794501407e+18,@MASK Demonetisation,0,0
3442,3442,1.5808582459249418e+18,@MASK All UAPA accused are getting acquitted after several years of illegal incarceration. Who will give them their time back?  The govt should be HEAVILY FINED in all such cases,0,0
5094,5094,1.5800766096581837e+18,"Divan: This Court has said come here. We cant be shut out on the ground that this ques has become academic. The pt is not whether the issues are considered today or tom, but this Court must consider.  Refers to earlier demonetisation.  #Demonetisation #SupremeCourtofIndia ",0,0
197,197,1.5820199271917158e+18,"@MASK Don’t vote for democrats. More Americans need inflation to go down & affordable food & affordable gas again, & police protection from rampant crime, & a sovereign safe America to raise our children in WAY MORE than those who need an abortion or teachers talking sex with kids. ",1,0
2677,2677,1.5837334024399135e+18,"After 9/11 many Christians said that muslims should do more to cut out the poisonous branches within Islam. So, Christians, now that you have a branches supporting a terrorist attack on the capital & hate groups, when are you going to cut out your poison branches? #Christianity ",0,0
1644,1644,1.582008513387463e+18,"Let's not forget Tim Scott along with Kamala Harris and Cory Booker sponsored the ""lynching"" bill. ",0,0
3454,3454,1.5808183550148895e+18,"After years of fighting absolute false charges, UAPA, confinement in Anda cell, denial of medical facilities, Professor Saibaba and other activists have been acquitted by Bombay High Court. More power to Vasantha, partner of Prof. Saibaba for her relentless fight for his release. ",0,0
5432,5432,1.583574095991427e+18,@MASK @MASK Lockdown the biggest disaster in living memory we haven’t seen half the consequences yet,0,0
4350,4350,1.5859109382002524e+18,@MASK @MASK Prince William was a pilot for an emergency air ambulance service and gave his wages to charity.,0,0
1247,1247,1.5462855235592724e+18,URBAN FLOOD WARNING - KARACHI: ⚠️ As rain is going intense in almost 70% parts of Karachi URBAN FLOOD chances for Karachi especially low lying areas. Upto 100mm rainfall is expected in different parts of city till morning. Avoid unnecessary roaming in 24 hours #KarachiRain,0,0
2687,2687,1.5837331355102372e+18,@MASK @MASK No they are not. By Muslim they mean brown. It's like when MAGAs refer to all central ad south Americans as Mexicans. Just shear ignorance.,0,0
4630,4630,1.584945967832666e+18,@MASK Bhakts see politics through religion.,0,0
2616,2616,1.5837354417902387e+18,@MASK Congress should apologize for such Muslim appeasement,0,0
1316,1316,1.5438683436056084e+18,"@MASK @MASK @MASK Your last 2 sentences don’t make sense.  Not convinced. We are talking tossing coins here, so I would also accept that flood events may be connected of occurring close together - dam levels, soil saturation etc. ",0,0
2754,2754,1.5832173342478213e+18,"@MASK I don't know. A 7 year old should *never* have to wear the hijab. Any parent or teacher forcing it on a 7 year old should be sued. How can a 7 year old be exercising ""freedom of choice""? ",0,0
2000,2000,1.5834274754674852e+18,A trade deal with India is said to be on the “verge of collapse” because of Suella Braverman’s comment about “overstaying” Indian migrants (before her exit as home secretary). Delhi officials said talks are ongoing. Independent,0,0
595,595,1.582003413310546e+18,"@MASK Acknowledge the prison rape joke, you won't, no balls. ",1,0
4847,4847,1.5804902145851392e+18,"@MASK You are most experienced politician, you know how to loot the public money, just glance at your colleagues without demonetisation how they have looted which is enough for next 10 to 20 generation, so to loot the money there is no need of demonetization ",1,0
3642,3642,1.5858148311055114e+18,"@MASK It's a shrewd move, BCCI can easily afford it. Except Aus and England all other boards can barely pay even their men's teams.  With the upcoming women's IPL it will hopefully attract more girls to take up the sport.",0,0
4349,4349,1.585910939093959e+18,@MASK @MASK The lone rescuer should quickly activate the emergency response system and get the AED,0,0
1629,1629,1.5820272483871252e+18,I’ll never trust Americans anarchists again after watching them celebrate the Lynching of Romani people some as young as 13 in Ukrane . Groups like crimethinc and it’s going down news showed their whole ass during this war,0,0
630,630,1.5820022357139456e+18,@MASK @MASK @MASK No not true. Abortion is available. There is approx 1% pregnancies due to rape and incest. 1% too many and horrific. A woman could get an abortion There are more States available that allow Abortion.,0,0
4599,4599,1.5858693821058048e+18,"@MASK One of the most disastrous projects in recent history. The poor folks were left there to die. Nehru stopped the Bengali settlement of Andamans as well. When these people returned to West Bengal, they were slaughtered wholesale by Communists at Marichjhapi.",1,0
2739,2739,1.5832255994933125e+18,"India: A good portion of the country is made up of Muslims. About 14% to be more precise. In the religion, girls and women are required to cover themselves, and their hair. However, the hijab isn't accepted everywhere yet, so many of the hijab-wearing women are struggling - ",0,0
1111,1111,1.5806475398038528e+18,"@MASK Secularism is when you allow all religions to perform their essential religious practices as long as they are not against public order, morality, health and provisions other than Article 25(1) of the constitution. ",0,0
4908,4908,1.580324396157522e+18,"The youth unemployment got doubled in India in the last five years, for which of course COVID-19 was not responsible, but #Demonetisation definitely was.  Still, now the national issue is, whether #SouravGanguly is in or out of BCCI.  Incredible India!  A land of Pappus indeed. ",1,0
2724,2724,1.5832364293036728e+18,"@MASK @MASK @MASK Yes akhi, I understood that. I was saying that even some of the ""truths"" that you referred to above, aren't even necessarily true. ",0,0
865,865,1.5754480893219676e+18,@MASK @MASK Okay first make law on these points then we will stand with you to framing law of marital rape. Till then no marital rape in india .straight and clear.,0,0
1718,1718,1.57771983221615e+18,@MASK First republic should stop open defecation 😂,0,0
3395,3395,1.5811518692795471e+18,"@MASK since BJP came to Power UAPA, NSA is used against those who speak against BJP constitution crying at Corner ",0,0
2369,2369,1.583544058412118e+18,"@MASK @MASK That's just it. They used a test that you know literally nothing about. You have no idea how it works or whether it even works at all. I tested tap water and it was positive for Covid 19.  Explain to me how a person tests negative, positive, positive, and negative all in 1 day. ",0,0
1802,1802,1.5728202704231014e+18,"@MASK @MASK @MASK @MASK @MASK I do not know what""ricebags"" are if you mean to intend a group of people. Perhaps you can enlighten me so that I can answer.  But I do know for a fact that North India is the open defecation hotspot of the world 😂 People still think nothing of squatting on streets and fields ! ",1,0
1528,1528,1.598602961701466e+18,"@MASK @MASK @MASK @MASK Indian army hunts for collaborators, fidaeen, handlers terrorist  Don’t you think if caught terrorist will play victim card ? ",0,0
2888,2888,1.5783086412952005e+18,@MASK @MASK Most of the Hindus are outraging over SM only. But now time has come to work on ground and rigorously indulge in Gharwapasi.,1,0
3580,3580,1.5858500533771305e+18,"@MASK Disgusted with KL Rahul. Never performs in crucial times for the country. His confidence level is so low, hence he doesn't know where his stumps are. Never understood why he has not reviewed yesterday, even sitting at home, we knew it will miss the stumps.@imVkohli @MASK",0,0
4839,4839,1.580531338905809e+18,@MASK @MASK @MASK @MASK Absolutely... this attempt of cock and bull stories by @MASK is nothing but the attempt to scare the citizens. #Children have the right to #Demonetisation #kick @MASK in his XXXX where he needs the most!! @MASK  #talkingcrap,1,0
1039,1039,1.568877769005867e+18,"Keep aside everything or ever point of argument, someone want to destroy the pious relationship between wife and husband.  #MaritalRape ",0,0
2951,2951,1.5770982143222948e+18,"@MASK That is your personal opinion. The majority of people who sent their daughters and sisters, felt safe in the presence of Bajrang Dal members as there were no untoward incidents. With the growing cases of love jihad, perhaps this will become a norm in coming days. ",1,0
57,57,1.581479024194617e+18,@MASK Did the centre ask do we want *NEET? *Draconious Demonetisation? *ill conceived GST?  The same way you shouldn't force it.  If they prefer they shall learn it.,0,0
948,948,1.575425360266928e+18,"Don't see any problem with Marital rape law, instead of crying men should understand that marriage is not about sex but growing old together, for sex there are brothels anyway. ",1,0
4568,4568,1.5858819765354865e+18,"@MASK @MASK Touche! India is the mother country Departing/fleeing  Brits left their stamp divide & rule R gora loving Nehru & Gandhi fell 4 it hook line & sinker each looking 2 their OWN vanity! Goras r still laughing 2day Debt ridden Pakistan struggles 2 survive, timid India just watches",1,0
4189,4189,1.1696645374543626e+18,"@MASK Aren’t all citizens/ undertrials be treated equally  If @MASK believes in equality before law, he shd not have asked for these privileges.  When did @MASK leaders ever practice Gandhian principles except preach during elections   @MASK @MASK",0,0
2230,2230,1.5835731812892262e+18,I wish David wasn’t on lockdown so I can change my number,0,0
585,585,1.5820037011824476e+18,"South Africa is the place where woman rape boys, kidnapping females for marriage and actually marrying your female daughters off to reduce the poverty level in the home is a thing. ",1,0
1723,1723,1.5772759527487242e+18,@MASK @MASK Today: India declared terrormata by UN  India open defecation numbers up  Kashmir rejects india  Khalistan rejects india  Indian submarines leak Bulldozers on way to demolish temple,0,0
2711,2711,1.5837082924165363e+18,"@MASK The Western world hates Turks and muslims all over the world, but the only exception is the Uyghur Turks and the Chinese muslims. What makes them exceptional on earth? In 1990s, they were likewise infatuated with the Chechen muslims until Chechens realised their real face. ",0,0
2730,2730,1.58323237730782e+18,"@MASK @MASK @MASK They had to recover their items. Don't relate everything to religion.  Some deliberately use Hijab to do this kind of act, they would not wear it normally. ",0,0
2995,2995,1.5769098247002565e+18,"@MASK Great show of guts Nupur. But the debate has now moved to whether Mslms can be allowed into Hindu festivals. Ideally the debate shud have been "" Are Muslims coming to Hindu festivals for Hindu women and subsequent love jihad"" ",1,0
4465,4465,1.58585027177882e+18,"@MASK These calls “Vandalism” not “protest”. You can protest without riot or vandalism and still achieve prime success. See Gandhi’s peaceful protest or in the recent days, the Farmer protest in northern India.",0,0
5224,5224,1.579100543175516e+18,"A self-proclaimed time traveller named Eno Alaric shared five predictions on TikTok. The most significant one said that humans would interact with aliens who would land on the earth in a giant meteor on 8-Dec.  They planned for 8-Nov, later shifted 1 month due to #Demonetisation ",0,0
2262,2262,1.583571524404904e+18,@MASK @MASK @MASK He wanted a two-week lockdown and states decided to go further,0,0
1796,1796,1.573012726040826e+18,@MASK @MASK I would be type 1 AS and proudly so. 🤣🤣😂😂  Better to be that than being a open defecation loving trad any day.,1,0
1596,1596,1.5820596722276966e+18,@MASK or painting a minority group as likely pedophiles and rounding them all up and lynching them like the right wants to do to trans women,1,0
4387,4387,1.585909009969807e+18,@MASK Even if you have an emergency these people will never reply to your message,0,0
2158,2158,1.5835774142441103e+18,"@MASK @MASK It depends, are you angry at the birthday incident or the concept of lockdown itself? ",0,0
1592,1592,1.5820669476883988e+18,"@MASK @MASK @MASK I am simplyfying, but essentially the pro-KYLR side is saying that people should have the final say on how to react to their abuser, up to and including murder. The anti-KYLR side thinks that this is a bit of a slippery slope that can lead to the lynching of innocent people ",0,0
3576,3576,1.5858503629503406e+18,@MASK pakistan team should be given a special prize for giving memorable days in the lives of Two countries..  @MASK @MASK,0,0
2271,2271,1.5835708309065032e+18,"@MASK The mandatory vaccination, lockdown loving Tobias? 🤡 ",0,0
1463,1463,1.5986677296613048e+18,5) Sadar Bazaar - ‘Saddar’ comes from Arabic meaning Center. A lot of Garrison towns established by the British in Punjab had these main markets for the Army to purchase stuff.  Lot of North Indian towns still have it  6) Civil Lines: Residential area for Senior British officers,0,0
3374,3374,1.581181752512741e+18,barandbench: Justice Shah: at the outset it is required to be noted that learned trial court after appreciating entire record convicted the accused under UAPA. The trial court verdict was appealed before the HC by all the accused.   #GNSaibaba,0,0
4891,4891,1.5803952845466092e+18,"Earn money by honest means, don't cry it only deteriorates your mental health. #Demonetisation ",1,0
811,811,1.580873806092333e+18,"@MASK Entitled elite, marital rape wasn't rape, poverty, children and women beaten with no consequence, limited workers rights, illegal to love who you love if they were same sex and so much more that was wrong. A nostalgic wee video doesn't erase that. ",0,0
3815,3815,1.5857057348507607e+18,@MASK Every team will look for him.. quality fielder can bowl useful overs in the middle and can play some serious knock as well. If he continued his form in IPL then it’s a jackpot.,0,0
2502,2502,1.5836813574439117e+18,@MASK @MASK @MASK You're literally in because of a diversity quota. And you pay 2x Tuition. LOOOOL. Do you think you 'deserve' these spaces?,0,0
4923,4923,1.5802600609909637e+18,I don't feel anything significant would come out of this after 6 years and 100+ murders  Good Luck #UULalith Sir #Demonetisation,0,0
3104,3104,1.5835911004636078e+18,sloane she is a billionaire she does not need this charity 🙏🤔🤔✋🤔🙏🤗🙏✋✋🙏😩✋✋🤣😧😩😩🤗🤔🤣🙏🙏✋,0,0
4429,4429,1.5848830081587323e+18,@MASK Please brush up your knowledge. India had a muslim PM Indira Gandhi. After marrying Feroze Khan she was a muslim. Also mentioned as Maimuna Begum in sm ref. Declaring Emergency and infusing Secularism something only muslim PM can do. @MASK @MASK pls correct.,1,0
2128,2128,1.5835788019753574e+18,@MASK Sad times but onto new things. Absolutely loved the resto series in lockdown,0,0
1909,1909,1.5752156128584947e+18,@MASK Why this website is not exiting? Please make it intresting so that  Kids like us aspire more..,0,0
4540,4540,1.584888139226964e+18,"@MASK There is a big difference, if your polluted mind can catch it. Of course it was there, because of our great leaders who participated in freedom movement. But with leaders who didnot participate in freedom movement &  godse pujaris in power since 8 years, it's gone.",1,0
3818,3818,1.585704602984321e+18,@MASK @MASK i agree he is just an IPL star nd shud stick to IPL only don't deserve to play for India,0,0
4954,4954,1.5802091587746284e+18,"Wednesbury, proportionality, etc. #demonetisation challenge. ",0,0
2883,2883,1.5801922948669112e+18,"@MASK Thanks Arya ji. Very informative. Wasn't aware such a thing happened. Hope such initiative are taken up at the earliest for Gharwapasi, of course with a little less rituals. One can easily find out their gotras, which can be used as surnames. I have seen one of my friend changed ",1,0
1104,1104,1.5806540358244431e+18,"There doesn't seem to be any ancient faith in the world that describes and divides itself in ""religious"" versus ""secular"" categories as does the western Christianity. Ancient faiths didn't practice this western division.  #worldchristianity #Secular #secularism ",0,0
1418,1418,1.6007618869116396e+18,@MASK I belong to Tribal community and I only Belong to Indian Army 🪖 and being Indian is my Religion and INDIA 🇮🇳 is my Identity ❤️,0,0
4230,4230,1.1453251221835204e+18,"@MASK So, we randomly have a larger figure of undertrials for these people then conviction rates?",0,0
4077,4077,1.5485805919137464e+18,@MASK Why all the undertrials be given automatic baul in six months of the judgement is not delivered within that time. Judiciary can propose this to the law makers. 75% jails will get empty.,0,0
1880,1880,1.5753456202979735e+18,"@MASK Be it the launch broadcast, branding on the rocket, or the website (now), you have consistently left the DESIGN out of the scope. ",0,0
5237,5237,1.5790228379977196e+18,@MASK @MASK @MASK I mentioned keeping aside for the 15L..no wonder why u remained silent on the demonetisation part and false promises frm bjp,0,0
872,872,1.575445067200082e+18,@MASK @MASK @MASK So u mean to say Marital rape is part of marriage?,0,0
3482,3482,1.585873714242982e+18,"@MASK why don’t you guys consult the local weather authorities before scheduling a big tournament. Earlier it was in England and now Australia. Pathetic Management.Learn from @MASK , not a single ipl match abandoned",0,0
4519,4519,1.5851426413267067e+18,funny bc rosé did nothing but show kindness to everyone but y'all still find a way to make her look like a bad person it's so weird?? 😭,0,0
3538,3538,1.5858570249353994e+18,@MASK @MASK The parity is only for the match fees. The annual BCCI contracts still have different rates. And the aim here is to encourage more women to take the game which will improve quality in the long run and translate to more money making for all stakeholders,0,0
4062,4062,1.5498001648479475e+18,"The #SupremeCourtOfIndia has at least reclaimed itself by 2%.   But, 98% of reclamation are still pending, since there are many a #MohammedZubair, who get framed and thrown behind the bars, every day, to die like insects facing unbearable mental & physical torture as undertrials.",0,0
1670,1670,1.58197993059781e+18,"@MASK @MASK Our women were made to breastfeed white babies whilst their own children starved. Flogging, lynching, amputating body parts, raping, torturing were just some of the cruelty inflicted on our ancestors. Have you seen how our ancestors were transported on those slave ships ",1,0
1563,1563,1.582095525049815e+18,@MASK @MASK @MASK @MASK What is the issue? Mob lynching or praying,0,0
3510,3510,1.5858610060432837e+18,@MASK @MASK @MASK What a great leap forward for Indian cricket,0,0
5069,5069,1.5800854919567852e+18,"On November 8th, 2016 the Union government issued a notification declaring that all ₹500 and ₹1000 notes were no longer legal and valid currency, and discontinued their circulation. This measure was called ‘demonetisation’ ",0,0
3937,3937,1.55953688784853e+18,@MASK Their case was apparently reviewed under a Supreme Court order meant specifically for undertrials charged with minor offences.   Like smashing a little girl on the ground.,1,0
1980,1980,1.5834299863707853e+18,@MASK Very based  Migrants assassins :),1,0
1243,1243,1.5463364242487214e+18,All those who are only blaming @MASK for water logging! Should also need to understand that these floods (urban flooding) is mostly because of plastic! Before blaming anyone adk yourself did you threw empty plastic bottle in Dustbin? Polythenes on road? #ahmedabadrain,0,0
5362,5362,1.5769253878916997e+18,"@MASK @MASK But ultimately Trump was thrown out without giving a 2nd chance but here in India, though Modi's first tenure made d life of d people so miserable with demonetisation,mob-lynching, Communal enmity and wht not,yet he was chosen 2nd time too. Yes ultimately main focus r diverted ",0,0
3161,3161,1.583584858118361e+18,"Over the past few days, I've put together a guide that was initially for CPUSA Phoenix on ""Practically Theorizing Change"" that covers some basic understanding of how change works from a DiaMat perspective and how to build concrete Theories of Change. 5/7 ",0,0
245,245,1.5820196802475213e+18,"@MASK Translation: they DGAF about inflation, only whether they can gain a political advantage in the next election from Biden veto. ",0,0
1359,1359,1.301798887087366e+18,"@MASK @MASK @MASK As I've said, I've never accused any fictional character from telling people to kill anyone in the real world. It's contradicting to facts (global flood for example) and to itself (possibility to see the God for example). ",0,0
